"telemetry_date","product_type","avg_disconnects","crash_rate","avg_temp_c","rows"
2024-06-05,Home Theater,0.100,0.0000,32.84,11
2025-04-04,Portable PA,0.000,0.0000,30.90,10
2024-07-21,Portable PA,0.100,0.0000,29.91,11
2024-01-13,Speakers,0.500,0.0000,36.65,2
2025-12-28,Speakers,0.000,0.0000,26.70,2
2024-11-09,Portable PA,0.000,0.0000,32.40,4
2025-09-27,Portable PA,0.250,0.0000,31.21,8
2025-03-05,Home Theater,0.200,0.0000,32.43,6
2024-06-25,Speakers,0.778,0.0000,29.83,9
2025-11-14,Headphones,0.449,0.0128,31.92,158
2024-08-24,Home Theater,0.000,0.0000,31.74,7
2025-07-23,Earbuds,0.500,0.0000,32.58,25
2025-02-04,Earbuds,0.421,0.0476,33.80,21
2025-08-29,Portable PA,0.000,0.0000,33.38,5
2025-04-14,Earbuds,0.308,0.0000,32.31,14
2024-01-26,Portable PA,0.500,0.0000,34.10,4
2024-02-29,Earbuds,0.250,0.0000,30.47,21
2025-02-11,Headphones,0.433,0.0114,32.28,178
2025-09-09,Home Theater,0.111,0.0000,33.25,10
2024-12-12,Earbuds,0.938,0.1053,29.77,19
2024-06-20,Aviation Headsets,0.200,0.0000,33.04,5
2024-05-27,Home Theater,0.133,0.0000,31.63,15
2024-09-01,Home Theater,0.143,0.0000,33.58,8
2024-03-09,Speakers,0.400,0.0000,26.34,5
2025-11-16,Aviation Headsets,0.000,0.0000,29.35,2
2025-12-13,Speakers,0.333,0.0000,33.13,6
2024-04-16,Portable PA,0.000,0.0000,25.98,4
2024-11-05,Speakers,0.400,0.0000,33.95,6
2025-12-23,Portable PA,0.000,0.1429,29.31,7
2024-11-14,Portable PA,0.000,0.0000,29.27,9
2025-03-07,Earbuds,0.800,0.0417,32.39,24
2024-02-17,Earbuds,0.464,0.0000,32.38,28
2025-12-06,Earbuds,0.333,0.0000,32.41,15
2025-10-05,Speakers,0.250,0.0000,26.83,4
2025-12-06,Home Theater,0.273,0.0000,31.79,11
2024-07-03,Earbuds,0.524,0.0000,35.29,26
2025-02-27,Aviation Headsets,0.500,0.0000,36.90,2
2025-07-01,Speakers,0.200,0.0000,30.20,5
2024-07-28,Earbuds,0.429,0.0000,32.74,19
2025-10-22,Speakers,1.400,0.0000,31.30,5
2024-08-27,Speakers,1.000,0.0000,35.63,4
2024-10-13,Home Theater,0.143,0.0000,30.24,7
2024-04-12,Aviation Headsets,0.000,0.0000,20.80,3
2025-05-30,Home Theater,0.600,0.0000,29.14,5
2024-03-07,Home Theater,0.182,0.0000,31.06,14
2025-07-27,Speakers,0.714,0.0000,32.16,7
2024-01-06,Headphones,0.525,0.0110,31.47,184
2025-08-30,Home Theater,0.286,0.0000,30.54,7
2025-07-22,Home Theater,0.111,0.0000,34.44,10
2025-03-08,Speakers,0.400,0.0000,32.57,6
2025-10-25,Aviation Headsets,0.000,0.0000,28.03,3
2024-10-24,Earbuds,0.409,0.0385,31.67,26
2024-02-18,Portable PA,0.000,0.0000,32.42,5
2025-10-25,Home Theater,0.273,0.0000,31.97,12
2024-06-01,Earbuds,0.286,0.0000,30.99,15
2025-11-27,Portable PA,0.000,0.0000,29.56,5
2025-07-31,Speakers,0.200,0.0000,30.08,5
2024-12-23,Aviation Headsets,0.000,0.0000,27.50,2
2024-01-16,Earbuds,0.286,0.0435,31.25,23
2025-09-07,Home Theater,0.125,0.0000,34.28,8
2025-03-09,Headphones,0.496,0.0201,31.85,152
2024-10-01,Speakers,0.000,0.0000,34.55,2
2025-10-25,Portable PA,0.000,0.0000,41.60,2
2025-07-25,Aviation Headsets,0.000,0.0000,35.80,2
2024-05-20,Home Theater,0.000,0.0000,28.58,6
2025-04-11,Aviation Headsets,0.000,0.0000,26.20,1
2025-10-02,Speakers,0.286,0.1250,34.64,8
2025-05-14,Portable PA,0.143,0.0000,30.83,8
2024-12-25,Speakers,0.333,0.0000,33.08,6
2025-09-02,Earbuds,0.625,0.0000,29.56,11
2025-07-26,Speakers,0.400,0.0000,36.66,5
2024-11-30,Portable PA,0.000,0.1429,26.11,8
2024-06-03,Earbuds,0.417,0.0385,33.11,26
2025-06-10,Home Theater,0.000,0.0000,32.22,5
2024-09-22,Headphones,0.379,0.0068,31.99,148
2025-01-27,Earbuds,0.556,0.0000,33.07,19
2025-11-18,Home Theater,0.250,0.0000,31.85,10
2025-09-15,Home Theater,0.000,0.0000,27.59,7
2024-05-30,Home Theater,0.125,0.0000,31.96,18
2025-03-22,Aviation Headsets,0.000,0.0000,35.15,4
2024-04-09,Headphones,0.362,0.0292,32.57,141
2024-07-12,Speakers,0.667,0.0000,32.53,3
2024-03-27,Portable PA,0.143,0.0000,37.47,7
2025-03-05,Earbuds,0.650,0.0000,32.61,24
2024-06-04,Aviation Headsets,0.000,0.0000,32.15,2
2024-06-03,Aviation Headsets,0.000,0.0000,39.27,3
2024-12-13,Speakers,0.500,0.0000,28.20,2
2025-09-26,Home Theater,0.429,0.0000,28.84,10
2024-05-09,Speakers,,0.0000,32.10,2
2025-07-21,Aviation Headsets,0.000,0.0000,32.67,3
2025-02-12,Headphones,0.471,0.0160,32.43,125
2024-08-17,Home Theater,0.200,0.0000,32.03,12
2024-10-17,Aviation Headsets,0.200,0.0000,29.86,5
2024-01-30,Speakers,0.625,0.0000,34.98,8
2025-05-28,Earbuds,0.500,0.0000,32.99,20
2024-05-13,Home Theater,0.000,0.0000,33.24,17
2025-09-12,Home Theater,0.000,0.0000,34.96,8
2024-05-08,Home Theater,0.000,0.0000,31.13,7
2024-08-18,Headphones,0.507,0.0255,31.20,159
2024-11-08,Speakers,0.600,0.0000,36.52,5
2024-12-03,Headphones,0.395,0.0061,32.06,166
2025-05-14,Headphones,0.392,0.0000,31.77,161
2024-05-06,Home Theater,0.167,0.0000,31.15,6
2025-03-02,Speakers,0.667,0.0000,30.77,3
2024-09-01,Earbuds,0.263,0.0000,35.02,20
2025-02-22,Headphones,0.342,0.0241,32.19,167
2025-05-27,Headphones,0.335,0.0309,31.74,164
2024-01-23,Earbuds,0.545,0.0000,35.48,16
2024-11-26,Aviation Headsets,0.500,0.0000,29.30,2
2024-11-27,Aviation Headsets,0.667,0.0000,25.00,4
2025-12-08,Home Theater,0.167,0.0000,34.37,6
2024-12-14,Speakers,0.333,0.3333,32.40,3
2024-12-19,Headphones,0.390,0.0130,32.89,157
2025-08-09,Portable PA,0.000,0.0000,35.95,4
2025-07-25,Headphones,0.360,0.0203,31.24,151
2024-08-27,Headphones,0.543,0.0195,31.09,155
2024-07-06,Earbuds,0.211,0.0000,31.93,20
2024-07-18,Home Theater,0.000,0.1111,32.23,11
2025-02-25,Portable PA,0.182,0.0000,30.89,11
2025-02-08,Home Theater,0.222,0.0000,34.79,10
2024-01-29,Home Theater,0.000,0.0000,31.66,12
2024-05-26,Earbuds,0.360,0.0000,31.45,28
2024-10-28,Home Theater,0.316,0.0000,29.24,20
2024-02-28,Portable PA,0.500,0.0000,34.35,4
2024-04-15,Aviation Headsets,0.500,0.0000,31.53,4
2024-11-20,Aviation Headsets,1.000,0.0000,33.17,3
2025-11-09,Speakers,0.000,0.0000,33.45,4
2024-12-20,Aviation Headsets,0.000,0.0000,33.05,2
2024-01-29,Speakers,0.000,0.0000,30.84,5
2024-06-24,Home Theater,0.143,0.0000,27.10,7
2025-02-28,Earbuds,0.579,0.0000,32.70,21
2024-05-13,Portable PA,0.000,0.0000,26.52,6
2025-10-09,Headphones,0.469,0.0255,32.41,163
2025-02-07,Speakers,0.000,0.0000,28.17,3
2025-10-29,Headphones,0.540,0.0252,30.41,161
2024-08-22,Home Theater,0.111,0.0000,31.21,11
2024-03-09,Earbuds,0.783,0.0400,31.74,25
2025-06-12,Earbuds,0.333,0.0000,28.92,30
2024-04-01,Headphones,0.453,0.0068,32.07,149
2025-03-01,Earbuds,0.450,0.0000,31.01,22
2024-03-24,Earbuds,0.800,0.1875,33.87,16
2024-05-04,Earbuds,0.211,0.0000,32.20,20
2025-05-14,Home Theater,0.000,0.0000,28.04,7
2024-08-02,Headphones,0.463,0.0134,32.27,151
2024-03-31,Aviation Headsets,0.333,0.0000,27.00,3
2024-04-05,Speakers,0.000,0.0000,37.50,4
2025-03-30,Speakers,0.167,0.0000,35.07,6
2025-12-21,Aviation Headsets,0.000,0.0000,40.60,1
2024-05-22,Aviation Headsets,0.500,0.0000,27.15,2
2024-07-21,Home Theater,0.167,0.0000,30.45,13
2025-03-04,Speakers,0.000,0.5000,43.55,2
2025-06-21,Speakers,0.000,0.0000,33.88,4
2024-08-20,Earbuds,0.727,0.0000,30.53,12
2025-11-11,Portable PA,0.000,0.0000,29.63,7
2024-03-08,Aviation Headsets,0.000,0.0000,25.50,1
2025-06-05,Portable PA,0.167,0.0000,29.50,6
2025-04-15,Aviation Headsets,0.000,0.0000,35.43,3
2024-01-28,Aviation Headsets,0.333,0.1667,37.25,6
2025-08-25,Portable PA,0.000,0.0000,33.20,5
2024-05-10,Aviation Headsets,0.000,0.0000,33.25,2
2025-01-02,Speakers,0.250,0.0000,35.25,4
2025-10-29,Earbuds,0.400,0.0000,32.74,22
2024-11-02,Portable PA,0.273,0.0000,33.97,11
2025-10-09,Home Theater,0.250,0.0000,33.58,16
2024-08-21,Home Theater,0.000,0.0000,32.03,12
2025-09-30,Headphones,0.467,0.0133,32.53,150
2024-08-30,Speakers,0.333,0.2500,27.53,4
2024-02-24,Portable PA,0.000,0.0000,34.82,5
2025-06-01,Aviation Headsets,0.000,0.0000,20.85,2
2024-01-12,Aviation Headsets,0.500,0.0000,31.50,2
2024-10-04,Earbuds,0.500,0.0000,33.82,20
2025-03-11,Aviation Headsets,0.000,0.0000,32.00,1
2024-08-29,Home Theater,0.000,0.0000,29.38,4
2024-01-24,Earbuds,0.455,0.0000,32.36,16
2025-12-12,Headphones,0.466,0.0065,31.59,157
2024-01-11,Headphones,0.490,0.0353,32.29,172
2024-04-07,Earbuds,0.579,0.0870,32.10,23
2025-06-22,Aviation Headsets,0.000,0.0000,27.75,2
2024-01-26,Speakers,0.286,0.0000,34.15,8
2024-08-11,Speakers,0.000,0.0000,30.80,1
2025-11-11,Home Theater,0.000,0.0000,29.43,9
2024-12-06,Earbuds,0.435,0.0417,33.36,24
2025-05-18,Aviation Headsets,0.000,0.0000,38.10,1
2025-07-14,Aviation Headsets,1.000,0.0000,26.90,1
2024-12-22,Headphones,0.367,0.0111,32.42,183
2025-10-27,Headphones,0.443,0.0190,32.67,161
2024-01-25,Home Theater,0.000,0.0000,34.00,9
2024-07-25,Headphones,0.434,0.0110,32.02,182
2024-12-24,Home Theater,0.286,0.0000,30.60,7
2025-08-19,Home Theater,0.143,0.0000,29.63,7
2024-02-27,Headphones,0.465,0.0190,33.15,164
2025-05-09,Speakers,0.400,0.0000,30.54,5
2024-05-15,Portable PA,0.400,0.0000,30.97,6
2025-03-31,Home Theater,0.111,0.0000,34.76,9
2025-12-29,Earbuds,0.385,0.0385,32.92,26
2025-07-18,Home Theater,0.077,0.0000,34.70,13
2024-05-29,Aviation Headsets,0.000,0.3333,32.20,3
2024-05-26,Speakers,0.000,0.0000,26.92,5
2025-11-10,Speakers,0.000,0.0000,35.60,3
2025-03-31,Portable PA,0.143,0.0000,33.29,8
2025-08-10,Aviation Headsets,2.000,0.0000,25.40,1
2025-05-19,Portable PA,0.000,0.0000,35.20,7
2025-04-22,Speakers,0.750,0.0000,36.16,5
2024-05-01,Portable PA,0.667,0.0000,32.48,6
2024-01-16,Portable PA,0.143,0.0000,32.80,8
2024-10-27,Portable PA,0.100,0.0000,28.55,12
2024-03-01,Aviation Headsets,0.000,0.0000,31.23,3
2025-10-17,Headphones,0.471,0.0056,31.71,179
2024-09-18,Portable PA,0.000,0.0000,31.96,5
2025-02-26,Home Theater,0.167,0.0000,31.43,7
2024-12-30,Headphones,0.383,0.0182,30.56,170
2024-07-09,Portable PA,0.444,0.1000,33.79,11
2025-07-24,Aviation Headsets,0.500,0.0000,32.45,4
2025-05-13,Aviation Headsets,0.000,0.0000,33.35,2
2024-05-25,Home Theater,0.222,0.0000,36.34,10
2025-05-15,Portable PA,0.000,0.0000,37.73,4
2025-12-15,Aviation Headsets,0.000,0.0000,26.45,2
2024-06-26,Speakers,0.200,0.0000,33.38,5
2025-05-14,Speakers,0.000,0.0000,33.47,3
2024-05-30,Earbuds,0.640,0.0357,31.64,28
2025-10-24,Portable PA,0.000,0.0000,32.37,7
2024-08-06,Aviation Headsets,0.667,0.0000,30.88,4
2024-01-27,Headphones,0.432,0.0062,32.07,165
2025-06-04,Headphones,0.391,0.0000,31.87,177
2024-06-07,Speakers,0.167,0.0000,26.64,7
2024-08-06,Earbuds,0.600,0.0000,31.21,18
2024-07-08,Earbuds,0.625,0.0000,31.48,18
2025-06-08,Aviation Headsets,0.500,0.0000,34.20,2
2024-12-08,Speakers,0.500,0.0000,29.20,4
2025-09-06,Earbuds,0.217,0.0000,33.28,28
2024-03-30,Portable PA,0.250,0.0000,30.15,4
2024-01-18,Earbuds,0.313,0.0000,32.74,16
2024-10-05,Earbuds,0.500,0.0000,28.88,17
2025-11-07,Aviation Headsets,0.000,0.0000,29.73,4
2024-03-02,Speakers,0.167,0.0000,36.03,6
2025-09-08,Home Theater,0.167,0.0000,32.81,18
2024-11-01,Aviation Headsets,0.000,0.0000,26.30,2
2025-02-09,Aviation Headsets,0.333,0.0000,28.70,3
2024-12-23,Earbuds,0.550,0.0000,34.26,23
2024-07-17,Aviation Headsets,0.200,0.2000,29.50,5
2025-05-06,Home Theater,0.000,0.0000,36.62,6
2024-06-07,Aviation Headsets,0.000,0.0000,25.30,2
2024-06-18,Headphones,0.469,0.0190,32.18,162
2024-01-10,Portable PA,0.167,0.0000,29.71,7
2024-10-29,Home Theater,0.143,0.0000,31.06,10
2025-01-27,Aviation Headsets,0.000,0.0000,30.00,2
2024-03-16,Aviation Headsets,0.000,0.0000,38.70,1
2024-08-05,Headphones,0.468,0.0057,32.15,179
2024-01-31,Home Theater,0.143,0.0000,31.00,8
2024-02-26,Portable PA,0.000,0.0000,31.38,5
2024-03-18,Portable PA,0.000,0.0000,34.37,3
2025-12-14,Headphones,0.414,0.0000,31.99,170
2025-06-18,Speakers,0.400,0.0000,29.64,5
2024-06-15,Portable PA,0.167,0.0000,31.63,6
2024-10-15,Headphones,0.439,0.0000,32.29,170
2025-05-20,Home Theater,0.200,0.0000,37.24,5
2024-08-21,Earbuds,0.444,0.0455,33.67,23
2025-07-13,Aviation Headsets,0.500,0.0000,29.67,3
2025-01-27,Headphones,0.507,0.0063,31.33,163
2025-12-23,Home Theater,0.333,0.0909,25.78,11
2024-07-23,Home Theater,0.000,0.0000,32.25,11
2025-08-23,Aviation Headsets,0.000,0.0000,35.63,4
2024-03-19,Speakers,0.167,0.0000,28.55,6
2024-07-30,Headphones,0.523,0.0205,31.64,146
2025-08-20,Home Theater,0.000,0.0000,32.13,6
2024-02-03,Aviation Headsets,0.500,0.0000,38.50,3
2024-12-16,Headphones,0.380,0.0222,32.25,182
2025-05-11,Portable PA,0.400,0.0000,31.25,6
2024-09-11,Aviation Headsets,0.000,0.0000,28.13,3
2024-03-26,Home Theater,0.200,0.0000,28.07,7
2025-02-19,Home Theater,0.100,0.0000,31.65,10
2025-01-18,Headphones,0.350,0.0200,30.85,156
2025-09-22,Home Theater,0.111,0.0000,32.02,9
2025-02-17,Portable PA,0.200,0.0000,39.40,5
2025-06-04,Speakers,1.000,0.0000,41.50,1
2024-12-15,Home Theater,0.200,0.0000,32.56,7
2025-01-31,Home Theater,0.111,0.0000,33.04,10
2025-02-05,Speakers,0.500,0.0000,32.96,5
2025-08-10,Portable PA,0.000,0.0000,32.60,6
2025-04-13,Speakers,0.333,0.0000,31.75,6
2025-05-25,Portable PA,0.000,0.0000,28.03,4
2024-06-18,Speakers,0.000,0.0000,28.73,3
2024-10-11,Headphones,0.474,0.0403,32.12,154
2024-12-07,Speakers,0.600,0.0000,25.52,5
2025-08-30,Speakers,0.000,0.0000,28.10,1
2024-01-31,Earbuds,0.533,0.0000,29.76,16
2025-01-29,Headphones,0.535,0.0137,33.29,146
2024-02-26,Earbuds,0.304,0.0000,33.63,23
2024-05-09,Aviation Headsets,0.000,0.0000,34.60,3
2025-01-05,Speakers,0.000,0.0000,32.13,4
2024-08-16,Speakers,0.667,0.3333,28.83,3
2024-03-01,Speakers,0.333,0.0000,23.20,3
2024-02-14,Home Theater,0.091,0.0000,32.72,14
2024-11-07,Headphones,0.490,0.0181,31.00,168
2025-02-10,Earbuds,0.375,0.0000,31.41,25
2025-06-05,Home Theater,0.182,0.0000,32.82,13
2024-09-15,Headphones,0.378,0.0188,30.95,164
2024-01-17,Headphones,0.311,0.0120,32.80,170
2024-09-04,Aviation Headsets,0.000,0.0000,34.60,1
2024-03-25,Speakers,1.000,0.0000,35.50,2
2024-07-19,Headphones,0.408,0.0063,32.31,161
2024-08-10,Portable PA,0.333,0.0000,35.03,6
2025-05-25,Home Theater,0.143,0.0000,34.01,7
2024-12-05,Aviation Headsets,0.000,0.0000,31.00,2
2025-11-19,Home Theater,0.167,0.0000,28.85,6
2024-10-10,Portable PA,0.000,0.0000,38.70,5
2025-02-09,Earbuds,0.500,0.0000,32.45,27
2024-06-28,Earbuds,0.500,0.0000,32.70,19
2024-09-30,Aviation Headsets,0.000,0.0000,39.35,2
2025-09-27,Headphones,0.382,0.0179,30.97,169
2024-06-12,Home Theater,0.200,0.0000,33.57,11
2025-03-04,Portable PA,0.125,0.0000,34.63,8
2024-10-31,Home Theater,0.231,0.0714,30.15,14
2024-05-03,Aviation Headsets,0.000,0.0000,26.65,2
2024-07-26,Headphones,0.421,0.0114,31.83,178
2024-11-04,Home Theater,0.000,0.0000,32.07,6
2025-11-30,Home Theater,0.000,0.0000,30.24,11
2024-12-15,Headphones,0.344,0.0119,31.72,173
2025-10-05,Home Theater,0.071,0.0000,29.63,15
2025-02-19,Headphones,0.457,0.0130,31.87,157
2024-09-02,Portable PA,0.333,0.0000,29.90,7
2025-03-21,Earbuds,0.333,0.0000,31.39,16
2024-08-27,Portable PA,0.500,0.0000,33.14,5
2025-11-12,Portable PA,0.429,0.0000,34.46,7
2025-06-29,Earbuds,0.467,0.0000,37.26,19
2025-03-01,Aviation Headsets,0.333,0.0000,32.00,3
2024-04-20,Portable PA,0.000,0.0000,35.92,6
2024-02-11,Aviation Headsets,0.333,0.0000,33.70,3
2025-10-30,Headphones,0.418,0.0127,32.27,159
2024-12-19,Speakers,0.333,0.0000,31.33,3
2025-12-14,Speakers,0.500,0.0000,33.40,3
2024-05-19,Headphones,0.432,0.0123,31.25,164
2024-06-08,Earbuds,0.682,0.0000,32.71,23
2024-08-02,Home Theater,0.286,0.0000,35.31,7
2025-02-02,Aviation Headsets,0.000,0.0000,33.10,1
2024-01-14,Home Theater,0.000,0.0000,32.37,9
2025-10-29,Speakers,0.571,0.0000,35.13,7
2024-05-07,Portable PA,0.000,0.0000,35.55,4
2025-09-24,Earbuds,0.308,0.1333,30.49,15
2025-01-29,Portable PA,0.000,0.0000,30.90,2
2024-10-18,Speakers,0.800,0.0000,33.43,6
2025-12-26,Home Theater,0.143,0.0000,33.75,8
2025-01-22,Portable PA,0.125,0.0000,33.95,8
2025-10-01,Speakers,1.000,0.0000,30.84,5
2025-09-30,Home Theater,0.143,0.0000,31.65,8
2025-02-18,Earbuds,0.455,0.0000,32.06,23
2025-02-11,Portable PA,0.000,0.0000,33.30,1
2024-04-03,Portable PA,0.000,0.0000,31.38,6
2024-03-28,Portable PA,0.167,0.0000,32.85,6
2025-05-05,Speakers,0.250,0.0000,35.10,4
2025-07-15,Headphones,0.462,0.0055,32.56,182
2024-12-08,Earbuds,0.429,0.0000,30.94,8
2024-08-14,Speakers,0.000,0.0000,43.20,1
2024-11-09,Aviation Headsets,0.000,0.0000,31.35,2
2025-12-06,Headphones,0.475,0.0000,32.24,160
2025-05-03,Aviation Headsets,0.000,0.0000,30.00,2
2025-12-25,Speakers,2.000,0.0000,31.20,3
2025-05-12,Home Theater,0.250,0.0000,31.49,8
2025-01-13,Earbuds,0.273,0.0000,32.40,24
2024-10-01,Aviation Headsets,0.000,0.0000,26.45,2
2025-10-03,Home Theater,0.000,0.0000,33.16,10
2025-07-26,Headphones,0.443,0.0000,32.20,166
2025-04-01,Portable PA,0.667,0.0000,28.97,3
2025-11-12,Aviation Headsets,0.000,0.0000,31.60,2
2024-08-12,Home Theater,0.154,0.0000,29.98,14
2024-10-21,Headphones,0.478,0.0066,32.60,154
2025-10-31,Headphones,0.436,0.0191,31.74,159
2025-05-10,Portable PA,0.333,0.0000,35.67,6
2025-11-08,Aviation Headsets,0.000,0.0000,29.30,3
2024-02-14,Earbuds,0.600,0.0000,31.76,11
2024-03-11,Portable PA,0.000,0.0000,41.28,4
2024-09-04,Portable PA,0.167,0.0000,36.93,6
2025-12-10,Headphones,0.382,0.0231,32.32,175
2024-11-13,Portable PA,0.000,0.0000,27.00,2
2024-11-28,Home Theater,0.200,0.0000,29.56,7
2025-03-27,Portable PA,0.000,0.0000,28.05,2
2025-07-16,Portable PA,0.250,0.0000,34.18,6
2024-08-02,Speakers,1.000,0.0000,38.10,1
2025-11-03,Aviation Headsets,0.250,0.0000,35.53,4
2024-05-13,Speakers,0.500,0.0000,40.68,5
2024-05-21,Home Theater,0.000,0.0625,33.82,16
2024-10-23,Speakers,0.333,0.0000,36.82,6
2025-11-26,Home Theater,0.000,0.0000,33.57,9
2025-05-22,Speakers,1.000,0.0000,34.50,2
2025-06-17,Headphones,0.388,0.0059,32.52,173
2024-01-20,Speakers,0.250,0.0000,32.49,8
2025-10-01,Earbuds,0.545,0.0455,33.85,22
2024-08-30,Aviation Headsets,0.000,0.0000,30.40,2
2025-12-24,Aviation Headsets,0.000,0.0000,29.55,2
2025-12-05,Speakers,0.000,0.0000,32.30,2
2025-06-13,Earbuds,0.474,0.0000,32.45,20
2025-09-25,Aviation Headsets,0.000,0.0000,41.55,2
2025-01-03,Portable PA,0.286,0.0000,29.76,7
2025-04-11,Earbuds,0.435,0.0000,31.50,23
2024-12-29,Home Theater,0.167,0.0000,29.52,6
2025-09-03,Home Theater,0.200,0.0000,33.90,10
2025-12-04,Aviation Headsets,0.000,0.0000,27.07,3
2024-07-05,Aviation Headsets,0.000,0.0000,37.90,2
2025-11-04,Aviation Headsets,0.333,0.0000,35.23,4
2024-10-26,Portable PA,0.250,0.0000,32.84,5
2024-04-26,Home Theater,0.444,0.0000,31.80,10
2024-01-07,Portable PA,0.000,0.0000,30.38,6
2024-09-15,Home Theater,0.000,0.0000,31.75,4
2024-07-26,Aviation Headsets,0.000,0.0000,33.55,4
2025-06-01,Headphones,0.411,0.0064,32.54,158
2024-12-28,Headphones,0.496,0.0190,32.09,163
2025-11-26,Earbuds,0.235,0.0000,33.21,20
2025-02-23,Speakers,0.500,0.0000,33.37,3
2024-11-02,Speakers,0.600,0.0000,33.90,6
2024-10-24,Speakers,0.500,0.0000,25.00,4
2024-04-11,Speakers,0.000,0.0000,26.30,1
2025-08-19,Portable PA,0.000,0.0000,33.35,4
2024-08-06,Home Theater,0.083,0.0000,31.96,14
2025-08-11,Aviation Headsets,0.250,0.0000,37.33,4
2025-08-21,Aviation Headsets,0.000,0.0000,35.43,4
2025-11-25,Earbuds,0.474,0.0000,29.43,21
2025-04-28,Portable PA,0.000,0.0000,33.21,8
2024-01-21,Headphones,0.489,0.0135,31.18,150
2025-12-17,Aviation Headsets,1.000,0.0000,34.40,2
2024-03-18,Aviation Headsets,1.000,0.0000,29.20,1
2025-05-29,Speakers,0.800,0.0000,26.94,5
2024-04-17,Aviation Headsets,0.000,0.0000,30.63,3
2024-11-07,Portable PA,0.182,0.0000,34.55,11
2024-12-15,Speakers,1.000,0.0000,29.13,4
2025-09-15,Headphones,0.463,0.0062,31.54,162
2025-10-18,Home Theater,0.154,0.0000,30.88,15
2024-10-12,Speakers,0.000,0.0000,36.55,2
2025-02-15,Home Theater,0.250,0.0000,30.50,12
2024-01-29,Portable PA,0.000,0.0000,24.00,1
2025-04-23,Headphones,0.366,0.0173,31.69,174
2025-10-22,Home Theater,0.143,0.1111,32.08,9
2025-12-25,Aviation Headsets,0.000,0.0000,34.05,2
2025-03-05,Aviation Headsets,,0.0000,27.10,1
2024-10-06,Earbuds,0.435,0.0000,33.55,24
2025-01-19,Portable PA,0.500,0.0000,28.17,6
2024-08-13,Speakers,0.333,0.0000,31.00,4
2024-06-23,Speakers,0.167,0.0000,35.17,6
2024-06-25,Home Theater,0.333,0.0000,33.25,6
2024-08-27,Home Theater,0.000,0.0000,28.50,6
2025-11-01,Home Theater,0.250,0.1111,29.89,9
2025-12-08,Earbuds,0.370,0.0000,33.08,29
2025-05-24,Speakers,0.333,0.0000,29.73,7
2025-01-15,Portable PA,0.000,0.0000,28.75,4
2025-09-13,Speakers,0.000,0.0000,37.56,5
2024-03-27,Earbuds,0.471,0.0000,33.07,18
2024-07-18,Aviation Headsets,0.667,0.0000,31.83,3
2024-10-12,Portable PA,0.000,0.0000,32.27,7
2024-11-11,Aviation Headsets,0.000,0.0000,31.60,2
2024-03-30,Earbuds,0.286,0.0000,33.16,24
2024-05-02,Speakers,0.000,0.0000,32.03,3
2024-12-06,Aviation Headsets,0.000,0.0000,26.40,2
2025-06-14,Home Theater,0.333,0.0000,33.46,9
2025-02-21,Earbuds,0.238,0.0000,31.48,26
2025-01-01,Aviation Headsets,0.333,0.0000,34.27,3
2025-03-03,Home Theater,0.000,0.0000,31.86,7
2024-09-29,Portable PA,0.250,0.0000,34.42,9
2024-12-09,Home Theater,0.111,0.0000,31.66,9
2025-12-07,Home Theater,0.167,0.0000,33.73,7
2024-06-27,Headphones,0.462,0.0000,32.25,157
2025-10-14,Aviation Headsets,0.000,0.0000,30.60,1
2025-01-23,Headphones,0.464,0.0000,30.74,170
2025-11-20,Headphones,0.393,0.0261,32.06,153
2025-09-08,Headphones,0.500,0.0136,31.41,151
2024-03-02,Aviation Headsets,1.000,0.0000,24.50,1
2024-12-13,Earbuds,0.429,0.0000,30.58,16
2025-01-11,Speakers,0.667,0.0000,28.05,6
2025-12-08,Headphones,0.563,0.0070,31.51,146
2024-09-09,Headphones,0.487,0.0179,31.59,169
2025-03-15,Home Theater,0.125,0.0000,31.39,10
2025-03-24,Speakers,0.333,0.0000,29.80,7
2025-07-23,Headphones,0.473,0.0070,31.96,147
2024-08-06,Portable PA,0.333,0.0000,31.75,11
2024-11-21,Speakers,0.333,0.0000,28.60,3
2024-05-11,Speakers,0.400,0.0000,31.08,6
2025-04-21,Speakers,0.600,0.0000,34.92,5
2024-01-20,Aviation Headsets,0.000,0.0000,33.22,5
2025-07-12,Home Theater,0.000,0.0000,29.96,8
2025-12-27,Headphones,0.449,0.0057,32.08,181
2024-12-07,Home Theater,0.222,0.0000,28.48,9
2024-02-12,Portable PA,0.200,0.0000,30.50,7
2025-03-06,Earbuds,0.444,0.0000,32.83,19
2025-02-16,Home Theater,0.200,0.0000,30.85,11
2025-05-27,Home Theater,0.250,0.0000,31.51,13
2025-02-23,Home Theater,0.222,0.0000,31.16,12
2024-09-30,Earbuds,0.111,0.0000,31.54,10
2025-01-23,Portable PA,0.000,0.0000,31.60,2
2025-10-24,Home Theater,0.000,0.0000,36.44,7
2025-01-17,Headphones,0.400,0.0192,31.83,160
2024-05-27,Headphones,0.463,0.0000,32.32,175
2025-04-28,Headphones,0.406,0.0284,31.80,143
2025-04-06,Aviation Headsets,0.000,0.0000,29.13,3
2024-05-18,Earbuds,0.464,0.0000,33.01,29
2025-07-31,Headphones,0.470,0.0166,31.44,183
2024-08-10,Speakers,0.500,0.0000,33.07,3
2024-12-02,Home Theater,0.063,0.0500,32.58,20
