"mfg_id","date","factory_id","product_id","units_produced","scrap_units","downtime_hours","shift"
MFG-620146068,"2024-02-01",WH-006,PRD-40784,831.0,28,"2.68",B
MFG-668045928,"2024-03-19",WH-002,PRD-25906,777.0,39,"0.17",B
MFG-756846960,"2025-09-03",WH-014,PRD-76469,516.0,16,"1.19",B
MFG-196477520,"2024-05-27",WH-005,PRD-17100,862.0,46,"0.11",A
MFG-295717737,"2024-09-30",WH-014,PRD-25906,853.0,16,"2.39",A
MFG-831883477,"2024-01-17",WH-006,PRD-71348,1126.0,6,"1.36",B
MFG-302930198,"2024-11-01",WH-006,PRD-61876,1034.0,21,"2.64",B
MFG-261276479,"2025-09-28",WH-005,PRD-91351,559.0,20,"0.06",A
MFG-386804654,"2025-02-24",WH-006,PRD-94080,505.0,11,"2.87",C
MFG-759441986,"2025-09-09",WH-006,PRD-64040,1138.0,63,"1.08",A
MFG-730311644,"2025-05-05",WH-014,PRD-42527,862.0,16,"0.88",C
MFG-310750081,"2025-02-17",WH-014,PRD-90120,1185.0,18,"0.26",A
MFG-341605095,"2024-02-25",WH-006,PRD-42018,671.0,38,"0.11",C
MFG-257815252,"2024-05-08",WH-006,PRD-65461,1179.0,18,"0.51",B
MFG-326590277,"2025-10-02",WH-005,PRD-81511,893.0,28,"2.89",A
MFG-518472269,"2025-08-03",WH-002,PRD-81066,841.0,26,"0.97",A
MFG-568856845,"2025-07-28",WH-005,PRD-68082,846.0,41,"0.02",B
MFG-405908602,"2024-01-05",WH-005,PRD-63354,513.0,2,"0.21",A
MFG-253365693,"2025-10-29",WH-006,PRD-81066,822.0,13,"4.06",A
MFG-800655687,"2025-02-15",WH-005,PRD-84085,1138.0,22,"0.13 hrs",B
MFG-323152107,"2024-11-19",WH-006,PRD-91351,1224.0,57,"1.01",B
MFG-980303916,"2024-08-02",WH-014,PRD-61876,1168.0,59,"0.15",C
MFG-189901386,"2024-01-22",WH-005,PRD-82845,,26,"0.19",B
MFG-251834874,"2024-08-15",WH-013,PRD-79329,833.0,26,"0.95",B
MFG-178950078,"2025-05-17",WH-006,PRD-40982,836.0,7,"0.15",A
MFG-149993913,"2024-05-26",WH-006,PRD-47606,904.0,17,"1.12",C
MFG-358750211,"2024-06-29",WH-014,PRD-71348,725.0,15,"0.18",A
MFG-379442432,"2024-04-10",WH-014,PRD-12757,837.0,21,"0.05",A
MFG-745714489,"2025-11-23",WH-006,PRD-40784,739.0,2,"0.0",C
MFG-927804770,"2024-03-16",WH-006,PRD-93130,1211.0,17,"1.39",B
MFG-524090298,"2024-10-11",WH-002,PRD-93130,737.0,6,"0.24 hrs",A
MFG-378544628,"2025-06-02",WH-006,PRD-42527,688.0,12,"0.0",A
MFG-379938829,"2025-09-02",WH-005,PRD-94080,728.0,28,"0.46",B
MFG-815226336,"2025-01-24",WH-013,PRD-64040,877.0,12,"1.85",C
MFG-666941430,"2025-06-03",WH-014,PRD-65461,1018.0,36,"0.95",C
MFG-649172835,"2024-10-14",WH-013,PRD-90120,1016.0,57,"8.16",A
MFG-804452141,"2024-10-27",WH-005,PRD-15229,1049.0,8,"0.55",C
MFG-349423919,"2024-09-18",WH-006,PRD-61876,1260.0,66,"0.31",B
MFG-398893073,"2025-08-20",WH-014,PRD-89457,1145.0,41,"0.29",A
MFG-945206760,"2025-08-28",WH-013,PRD-98555,,42,"0.12",C
MFG-409827662,"2025-07-31",WH-005,PRD-10221,881.0,21,"0.01",C
MFG-263366957,"2024-10-10",WH-002,PRD-81066,1163.0,31,"1.72",A
MFG-810489454,"2024-08-20",WH-005,PRD-42018,822.0,5,"1.19",
MFG-186876808,"2024-10-12",WH-013,PRD-81511,621.0,34,"2.92",A
MFG-186145564,"2024-11-21",WH-013,PRD-19171,878.0,11,"0.54",B
MFG-600820239,"2025-10-20",WH-005,PRD-68082,955.0,15,"0.99",C
MFG-696137974,"2024-12-26",WH-014,PRD-44237,501.0,17,"0.31",A
MFG-207513131,"2025-09-28",WH-005,PRD-23104,1259.0,73,"0.18",B
MFG-637514437,"2025-11-04",WH-002,PRD-67912,1246.0,8,"0.27",B
MFG-759913247,"2024-08-22",WH-014,PRD-89457,619.0,29,"1.11",C
MFG-825883273,"2024-04-24",WH-002,PRD-84085,513.0,14,"0.37",A
MFG-662207771,"2025-11-08",WH-006,PRD-12757,,40,"1.65",
MFG-915034622,"2024-08-01",WH-013,PRD-25906,1021.0,4,"0.07",B
MFG-104946313,"2024-02-22",WH-005,PRD-21114,698.0,33,"1.81",B
MFG-419296277,"2025-08-24",WH-002,PRD-79822,806.0,4,"2.74",C
MFG-886864218,"2025-01-24",WH-006,PRD-49117,465.0,14,"0.46",A
MFG-301973981,"2025-06-26",WH-005,PRD-10074,881.0,10,"1.15",A
MFG-395357703,"2025-12-28",WH-013,PRD-81066,834.0,17,"0.13 hrs",C
MFG-585125471,"2025-03-18",WH-005,PRD-90120,1072.0,43,"0.76",B
MFG-583836962,"2025-10-23",WH-002,PRD-91351,674.0,30,"0.06",B
MFG-288419614,"2024-01-16",WH-013,PRD-25129,1228.0,35,"0.68",A
MFG-584921848,"2025-10-08",WH-013,PRD-63354,1038.0,56,"1.09",B
MFG-230376685,"2024-03-12",WH-006,PRD-81511,638.0,3,"1.07",B
MFG-181124114,"2024-01-04",WH-013,PRD-25906,934.0,27,"0.9",A
MFG-135373710,"2025-05-13",WH-013,PRD-21114,1047.0,57,"0.58",A
MFG-147794524,"2025-05-03",WH-014,PRD-64040,1101.0,50,"0.82",A
MFG-867353130,"2024-06-17",WH-005,PRD-21114,1201.0,13,"1.24",C
MFG-634225026,"2025-06-29",WH-013,PRD-68082,751.0,8,"2.66",C
MFG-710519217,"2025-07-25",WH-005,PRD-98555,655.0,14,"0.4",B
MFG-866338734,"2025-10-22",WH-013,PRD-63354,1114.0,29,"0.38",B
MFG-881327341,"2025-04-04",WH-006,PRD-81511,718.0,10,"0.09",C
MFG-362835020,"2024-12-29",WH-005,PRD-10074,1093.0,53,"0.0",A
MFG-570238493,"2024-06-12",WH-006,PRD-90120,954.0,35,"0.57",B
MFG-641263687,"2025-05-19",WH-014,PRD-65461,,52,"0.0",B
MFG-539647221,"2025-08-25",WH-006,PRD-38080,1162.0,35,"0.23",B
MFG-335444344,"2024-10-27",WH-006,PRD-47606,1233.0,38,"1.96",C
MFG-482662994,"2025-10-23",WH-013,PRD-64040,935.0,42,"0.45",B
MFG-847723293,"2024-11-19",WH-013,PRD-81511,1207.0,14,"0.14",A
MFG-540855697,"2024-07-27",WH-002,PRD-25906,737.0,7,"0.82",A
MFG-915338418,"2024-07-21",WH-002,PRD-81066,1415.0,59,"0.63",C
MFG-789221470,"2025-12-18",WH-005,PRD-49117,1391.0,25,"0.7",A
MFG-956743578,"2024-04-27",WH-006,PRD-38080,840.0,29,"1.21",B
MFG-423497480,"2025-09-06",WH-014,PRD-39154,457.0,13,"0.59",A
MFG-565685753,"2025-06-06",WH-014,PRD-62923,745.0,3,"0.99",
MFG-311268666,"2025-09-03",WH-002,PRD-41385,1032.0,47,"3.46",C
MFG-156497846,"2024-04-15",WH-006,PRD-25906,1050.0,40,"0.78",C
MFG-998533338,"2025-08-16",WH-013,PRD-30635,984.0,30,"0.11",B
MFG-334188981,"2025-10-13",WH-006,PRD-25906,1143.0,14,"1.63",B
MFG-477579586,"2025-05-08",WH-013,PRD-38080,759.0,14,"1.04",A
MFG-364941947,"2025-07-16",WH-006,PRD-17100,1090.0,52,"2.2",B
MFG-551513889,"2025-06-12",WH-002,PRD-71348,980.0,50,"0.12",A
MFG-161447276,"2025-02-01",WH-013,PRD-96511,1098.0,9,"0.35",C
MFG-916079331,"2025-02-22",WH-002,PRD-98555,911.0,23,"1.97",B
MFG-934975648,"2024-05-24",WH-013,PRD-42527,542.0,20,"0.94 hrs",B
MFG-420948829,"2025-11-10",WH-006,PRD-35112,365.0,8,"2.88",B
MFG-975002077,"2024-07-15",WH-006,PRD-47606,900.0,4,"0.3",B
MFG-691713725,"2025-11-26",WH-005,PRD-19171,816.0,3,"1.21",A
MFG-260431120,"2025-01-14",WH-002,PRD-96511,1432.0,60,"2.22",C
MFG-343479633,"2024-04-27",WH-002,PRD-23104,1050.0,50,"0.39",C
MFG-793088958,"2024-11-17",WH-006,PRD-62923,1243.0,25,"2.57",B
MFG-848604220,"2024-02-06",WH-013,PRD-65518,1017.0,57,"1.07",B
MFG-467804662,"2025-12-05",WH-006,PRD-21114,1228.0,68,"0.13",C
MFG-249464447,"2024-12-27",WH-002,PRD-40784,1366.0,59,"0.09",B
MFG-785042151,"2024-09-12",WH-013,PRD-81511,697.0,9,"3.76",A
MFG-931490442,"2025-06-20",WH-013,PRD-67912,947.0,22,"0.98",A
MFG-995699508,"2024-12-12",WH-014,PRD-84085,1300.0,67,"0.06",
MFG-642172898,"2024-08-22",WH-002,PRD-40982,1036.0,35,"1.0",A
MFG-238820654,"2025-04-23",WH-014,PRD-44237,705.0,38,"0.17 hrs",A
MFG-516763310,"2024-09-09",WH-005,PRD-23104,1014.0,26,"0.69",
MFG-545463912,"2024-05-30",WH-002,PRD-74799,923.0,3,"0.07",A
MFG-747665544,"2025-08-10",WH-002,PRD-40007,1056.0,10,"1.73",B
MFG-199903391,"2024-10-03",WH-005,PRD-40982,,51,"0.33 hrs",B
MFG-546174356,"2024-11-29",WH-006,PRD-93130,934.0,24,"0.92",C
MFG-886801695,"2025-10-16",WH-005,PRD-93130,660.0,33,"1.61",B
MFG-372732490,"2024-06-28",WH-013,PRD-81066,,22,"0.3",B
MFG-983679321,"2024-09-16",WH-014,PRD-95180,1211.0,41,"0.27",A
MFG-721041210,"2025-03-02",WH-002,PRD-24371,944.0,24,"1.2",
MFG-454192642,"2025-09-18",WH-013,PRD-19171,1043.0,19,"0.87",B
MFG-544454725,"2025-02-21",WH-014,PRD-79329,729.0,17,"2.63 hrs",B
MFG-712786038,"2024-03-04",WH-014,PRD-10074,1045.0,14,"1.97",C
MFG-402347011,"2025-03-17",WH-002,PRD-79329,670.0,15,"3.1",C
MFG-599428109,"2025-12-03",WH-002,PRD-25906,982.0,45,"0.95",C
MFG-844886190,"2024-05-12",WH-006,PRD-10221,966.0,37,"1.48",B
MFG-395235711,"2025-03-14",WH-006,PRD-79329,897.0,34,"1.72",B
MFG-693155426,"2025-01-20",WH-006,PRD-40982,752.0,4,"1.69 hrs",A
MFG-285725159,"2025-02-24",WH-006,PRD-38080,930.0,34,"1.28",B
MFG-983078823,"2025-12-06",WH-014,PRD-15229,1193.0,40,"1.33",A
MFG-515524285,"2025-10-17",WH-002,PRD-67912,980.0,32,"0.33",A
MFG-709099622,"2024-11-14",WH-002,PRD-25129,1362.0,39,"1.41 hrs",A
MFG-288132827,"2025-05-16",WH-014,PRD-82845,1375.0,80,"0.73",C
MFG-249586552,"2024-04-19",WH-014,PRD-49117,864.0,18,"2.16 hrs",A
MFG-805619957,"2024-09-21",WH-013,PRD-98555,1310.0,40,"1.82",A
MFG-375290559,"2024-06-12",WH-006,PRD-74799,,30,"1.15",B
MFG-490332633,"2025-02-02",WH-013,PRD-91351,808.0,19,"0.23",
MFG-202395751,"2024-08-24",WH-014,PRD-30635,913.0,19,"0.29",C
MFG-675866067,"2025-05-19",WH-014,PRD-93130,1088.0,50,"0.13",B
MFG-605605303,"2025-02-02",WH-014,PRD-25129,683.0,12,"1.08",A
MFG-580630990,"2024-11-14",WH-013,PRD-12757,1095.0,35,"0.78",C
MFG-563529698,"2025-11-13",WH-014,PRD-38080,1005.0,37,"1.67",A
MFG-814350744,"2025-07-15",WH-006,PRD-71348,1198.0,33,"0.5",A
MFG-376548926,"2025-01-15",WH-014,PRD-23104,875.0,51,"3.3",B
MFG-796204643,"2024-01-22",WH-005,PRD-24371,1366.0,11,"0.09",C
MFG-682283011,"2025-09-01",WH-014,PRD-99353,857.0,12,"0.14",C
MFG-650154652,"2024-11-19",WH-014,PRD-25129,,15,"0.42",A
MFG-798462747,"2024-02-01",WH-002,PRD-49117,1055.0,41,"1.66",A
MFG-707844020,"2025-12-23",WH-013,PRD-68008,511.0,18,"1.05",C
MFG-202002464,"2025-04-18",WH-006,PRD-68008,756.0,16,"0.0",A
MFG-539714873,"2025-06-14",WH-006,PRD-98555,1058.0,48,"0.16",C
MFG-737790874,"2025-11-06",WH-006,PRD-24371,943.0,16,"0.58",C
MFG-582692938,"2024-11-27",WH-013,PRD-10425,1406.0,14,"0.24",B
MFG-873774453,"2025-04-08",WH-013,PRD-95180,1150.0,52,"0.87",
MFG-842392286,"2024-10-21",WH-013,PRD-40982,730.0,25,"0.06",C
MFG-837975135,"2025-01-01",WH-006,PRD-23104,1346.0,31,"0.62",A
MFG-829757812,"2024-06-20",WH-002,PRD-10425,763.0,3,"1.75",C
MFG-327454571,"2024-03-02",WH-005,PRD-42018,1296.0,25,"1.66",B
MFG-478843287,"2025-03-19",WH-002,PRD-35112,1125.0,42,"1.65",B
MFG-298293928,"2024-03-28",WH-014,PRD-62923,708.0,33,"2.48",B
MFG-424102534,"2025-10-02",WH-002,PRD-68082,939.0,26,"2.92",B
MFG-874568026,"2025-04-23",WH-013,PRD-82845,1215.0,8,"0.63",A
MFG-114905716,"2025-02-27",WH-002,PRD-68082,,50,"0.13",B
MFG-904420693,"2025-12-24",WH-002,PRD-62923,543.0,8,"1.58",A
MFG-749519318,"2025-12-01",WH-002,PRD-61876,786.0,36,"1.06",B
MFG-239331932,"2024-12-20",WH-013,PRD-39154,798.0,46,"1.08",B
MFG-410006490,"2024-03-29",WH-002,PRD-24371,869.0,8,"0.04",C
MFG-172938046,"2025-03-20",WH-013,PRD-38080,1002.0,3,"0.44",A
MFG-667663762,"2024-07-22",WH-002,PRD-93130,301.0,9,"2.04",B
MFG-575992875,"2025-11-01",WH-014,PRD-35112,1192.0,57,"0.38",B
MFG-194305797,"2025-07-03",WH-013,PRD-10425,956.0,5,"0.03",A
MFG-146415232,"2024-08-31",WH-014,PRD-15229,591.0,25,"3.02",B
MFG-650075064,"2025-09-07",WH-013,PRD-17100,538.0,22,"0.84",A
MFG-395961409,"2025-09-06",WH-013,PRD-41385,689.0,11,"0.66",B
MFG-577066356,"2024-04-06",WH-005,PRD-68008,1098.0,47,"1.48",A
MFG-862614036,"2024-01-05",WH-005,PRD-71348,863.0,40,"0.36",B
MFG-328434958,"2024-02-09",WH-014,PRD-23104,1519.0,17,"1.42 hrs",A
MFG-480421178,"2024-01-30",WH-005,PRD-89457,1328.0,39,"0.06 hrs",B
MFG-689148659,"2024-10-30",WH-013,PRD-79822,1194.0,67,"0.1",B
MFG-424695732,"2024-03-17",WH-005,PRD-64040,948.0,54,"0.0",A
MFG-322439218,"2025-07-21",WH-002,PRD-17100,815.0,18,"0.36",C
MFG-131016892,"2024-05-22",WH-005,PRD-39154,344.0,13,"0.06",C
MFG-677561266,"2025-04-29",WH-006,PRD-62923,764.0,27,"0.46",B
MFG-757872582,"2024-03-06",WH-013,PRD-42527,621.0,30,"0.17",A
MFG-219659099,"2025-04-30",WH-006,PRD-64040,956.0,41,"0.4",C
MFG-502306093,"2025-06-05",WH-014,PRD-10425,943.0,42,"0.93",C
MFG-669760090,"2025-01-22",WH-002,PRD-94080,625.0,7,"1.03",A
MFG-986337832,"2024-03-31",WH-013,PRD-68082,619.0,7,"4.43",B
MFG-570755272,"2024-09-13",WH-013,PRD-61876,912.0,29,"3.99",B
MFG-653372182,"2025-09-07",WH-005,PRD-67912,1288.0,7,"1.03",B
MFG-410918604,"2024-08-20",WH-002,PRD-94080,667.0,6,"1.68 hrs",C
MFG-949475255,"2024-01-09",WH-014,PRD-40007,730.0,3,"2.82",C
MFG-488683159,"2025-08-07",WH-006,PRD-39154,1269.0,29,"0.33",A
MFG-120070011,"2025-10-01",WH-002,PRD-89457,981.0,16,"1.71",B
MFG-289457058,"2025-04-25",WH-014,PRD-40007,695.0,22,"1.22",A
MFG-521159520,"2025-06-05",WH-002,PRD-17100,730.0,13,"1.38",B
MFG-400812519,"2025-02-06",WH-013,PRD-68082,985.0,10,"0.33",A
MFG-946049231,"2024-11-07",WH-006,PRD-89457,1289.0,7,"0.28",A
MFG-699623972,"2024-01-19",WH-006,PRD-90120,1192.0,35,"0.56",A
MFG-582073825,"2024-12-17",WH-014,PRD-39154,934.0,39,"1.48",A
MFG-852999559,"2025-05-09",WH-002,PRD-24371,934.0,31,"1.4",B
MFG-128443503,"2024-06-06",WH-014,PRD-24371,871.0,32,"1.27",B
MFG-999170384,"2025-07-05",WH-014,PRD-10425,453.0,9,"1.38 hrs",B
MFG-574885866,"2024-11-16",WH-014,PRD-10074,865.0,36,"1.52 hrs",A
MFG-960970491,"2024-04-15",WH-006,PRD-65518,225.0,4,"1.18",A
MFG-424168561,"2025-01-14",WH-002,PRD-79822,722.0,22,"0.37",C
MFG-612040026,"2025-11-22",WH-002,PRD-63354,1063.0,59,"0.93",A
MFG-718605073,"2024-03-26",WH-005,PRD-10221,946.0,21,"1.23",B
MFG-319676360,"2024-04-12",WH-005,PRD-10221,1029.0,4,"0.07",B
MFG-301949077,"2024-12-18",WH-006,PRD-39154,919.0,52,"1.39",C
MFG-808922509,"2025-01-02",WH-014,PRD-94080,746.0,13,"0.16",B
MFG-517396568,"2025-07-14",WH-002,PRD-82845,905.0,51,"1.15",C
MFG-131383533,"2025-12-15",WH-006,PRD-40007,1084.0,37,"0.06",A
MFG-227528171,"2025-04-15",WH-002,PRD-68082,1050.0,32,"5.4",
MFG-340086485,"2025-04-19",WH-002,PRD-94080,1459.0,4,"4.56",B
MFG-256071286,"2025-03-20",WH-013,PRD-65724,1011.0,42,"1.1",B
MFG-516370950,"2024-01-27",WH-002,PRD-23104,1248.0,52,"1.51",B
MFG-769717869,"2025-03-22",WH-005,PRD-66155,766.0,36,"0.57",A
MFG-116994908,"2024-12-02",WH-005,PRD-79329,783.0,33,"0.11",B
MFG-887799612,"2025-06-12",WH-014,PRD-42527,984.0,27,"0.33",B
MFG-478431360,"2025-12-09",WH-002,PRD-89457,1004.0,16,"2.61",B
MFG-169199919,"2024-11-12",WH-002,PRD-23104,843.0,15,"0.64",B
MFG-727416772,"2024-10-19",WH-002,PRD-74799,994.0,25,"2.26",C
MFG-924831291,"2025-08-29",WH-006,PRD-94080,1171.0,35,"0.35",C
MFG-279090222,"2025-04-10",WH-006,PRD-65724,888.0,11,"0.52",C
MFG-742420320,"2025-04-04",WH-013,PRD-76469,1152.0,30,"1.21",B
MFG-472102430,"2025-07-27",WH-014,PRD-79822,949.0,25,"0.04",A
MFG-527335255,"2025-02-13",WH-013,PRD-68008,949.0,7,"1.47",C
MFG-880004762,"2025-09-19",WH-005,PRD-96511,828.0,34,"3.72 hrs",B
MFG-985868282,"2025-03-12",WH-013,PRD-42527,753.0,40,"0.81 hrs",A
MFG-593529463,"2024-01-03",WH-013,PRD-25906,824.0,22,"0.24",C
MFG-973840949,"2024-12-18",WH-006,PRD-44237,,15,"0.44",A
MFG-364188902,"2024-12-03",WH-013,PRD-30635,937.0,40,"1.22",B
MFG-616202419,"2024-12-10",WH-013,PRD-19171,1087.0,61,"0.8",A
MFG-563161423,"2024-05-27",WH-006,PRD-93130,816.0,11,"0.12",B
MFG-694147782,"2025-11-04",WH-013,PRD-40784,,23,"0.63",C
MFG-379431209,"2025-08-27",WH-002,PRD-21114,700.0,38,"0.76",A
MFG-218135622,"2025-11-29",WH-014,PRD-96511,905.0,3,"0.0",B
MFG-983417525,"2025-07-05",WH-002,PRD-66155,884.0,47,"0.3",
MFG-507120223,"2025-10-11",WH-002,PRD-38080,427.0,3,"0.55 hrs",A
MFG-855606851,"2024-02-28",WH-005,PRD-25906,1114.0,46,"0.63",B
MFG-540801114,"2025-04-17",WH-006,PRD-99353,403.0,18,"1.02",C
MFG-674443286,"2025-08-18",WH-014,PRD-74799,1266.0,50,"1.65 hrs",C
MFG-460455232,"2025-06-12",WH-006,PRD-79329,724.0,16,"0.6",C
MFG-753675188,"2025-03-25",WH-013,PRD-65461,1476.0,57,"1.1",C
MFG-777706891,"2024-02-06",WH-013,PRD-79822,904.0,12,"0.78",A
MFG-894988557,"2025-06-15",WH-014,PRD-12757,1155.0,6,"2.24 hrs",A
MFG-596659923,"2024-04-20",WH-002,PRD-40982,1104.0,46,"0.31",A
MFG-267037092,"2024-04-25",WH-013,PRD-15229,818.0,13,"2.16",C
MFG-480599725,"2025-07-23",WH-006,PRD-40982,825.0,26,"2.08",B
MFG-206798888,"2024-09-07",WH-005,PRD-63354,1316.0,53,"1.61",
MFG-260907267,"2024-08-18",WH-005,PRD-64040,589.0,23,"2.04",A
MFG-319217296,"2024-09-12",WH-005,PRD-96511,1401.0,51,"0.63",C
MFG-448708281,"2024-01-31",WH-014,PRD-40784,1089.0,45,"0.0 hrs",A
MFG-328633370,"2025-01-23",WH-014,PRD-62923,651.0,37,"2.8",C
MFG-569950398,"2024-07-02",WH-002,PRD-68008,684.0,16,"0.1",A
MFG-543344497,"2024-08-18",WH-002,PRD-44237,1718.0,21,"2.18",A
MFG-173827620,"2024-12-30",WH-005,PRD-10074,1280.0,20,"0.52",C
MFG-665735202,"2024-12-05",WH-013,PRD-81511,1290.0,10,"2.06",A
MFG-576577085,"2024-05-18",WH-014,PRD-74799,1024.0,28,"2.08",C
MFG-435911120,"2024-11-20",WH-006,PRD-10221,982.0,17,"1.54",B
MFG-210603277,"2025-01-05",WH-013,PRD-47606,733.0,25,"0.28",C
MFG-186790971,"2024-06-02",WH-006,PRD-97153,405.0,23,"0.45",A
MFG-635799692,"2025-04-17",WH-014,PRD-38080,931.0,16,"0.33",B
MFG-817252065,"2024-02-15",WH-002,PRD-84085,,19,"1.79",A
MFG-574084433,"2024-03-08",WH-005,PRD-61876,841.0,5,"1.88",B
MFG-551126021,"2024-09-11",WH-013,PRD-91351,1309.0,68,"1.84",B
MFG-840582066,"2024-06-25",WH-014,PRD-19171,887.0,23,"2.26",A
MFG-431264433,"2025-03-17",WH-014,PRD-67912,895.0,7,"2.95 hrs",B
MFG-599962313,"2024-09-19",WH-005,PRD-98555,592.0,13,"0.91",B
MFG-237152909,"2025-06-23",WH-006,PRD-66155,634.0,36,"0.86",A
MFG-337692647,"2025-02-19",WH-013,PRD-10074,757.0,45,"0.03",A
MFG-396120540,"2024-08-04",WH-005,PRD-79822,524.0,28,"0.38",A
MFG-337464525,"2025-12-19",WH-013,PRD-94080,723.0,8,"0.28",C
MFG-119792657,"2025-11-24",WH-013,PRD-40982,699.0,32,"0.39",B
MFG-142239557,"2024-08-29",WH-013,PRD-95180,616.0,29,"0.26",A
MFG-343813780,"2024-07-30",WH-005,PRD-47606,793.0,28,"0.13",A
MFG-630722735,"2025-11-14",WH-014,PRD-81066,1172.0,69,"0.21",A
MFG-322794477,"2025-01-30",WH-014,PRD-17100,904.0,12,"0.57",B
MFG-252416609,"2024-01-12",WH-006,PRD-65724,931.0,9,"1.46",A
MFG-452209045,"2025-11-05",WH-002,PRD-99353,1260.0,72,"2.87",A
MFG-198793700,"2025-08-15",WH-005,PRD-38080,840.0,6,"0.64",B
MFG-589573986,"2025-02-12",WH-006,PRD-68082,855.0,11,"1.65",C
MFG-113431902,"2025-12-09",WH-013,PRD-39154,665.0,3,"0.85",A
MFG-836558480,"2025-07-15",WH-002,PRD-40007,1222.0,44,"1.9",C
MFG-801978470,"2024-09-30",WH-002,PRD-66155,734.0,21,"3.82",C
MFG-807387021,"2024-06-09",WH-002,PRD-65518,962.0,33,"0.16",B
MFG-498600442,"2024-11-27",WH-002,PRD-64040,872.0,34,"0.99",A
MFG-209855962,"2025-09-09",WH-005,PRD-66155,1238.0,35,"0.66",C
MFG-985063671,"2025-10-15",WH-006,PRD-59672,950.0,26,"0.73 hrs",B
MFG-606534816,"2025-04-22",WH-002,PRD-41385,1067.0,34,"0.06",
MFG-753124966,"2025-07-21",WH-014,PRD-44237,902.0,6,"0.79",B
MFG-816981986,"2025-09-16",WH-014,PRD-98555,1138.0,13,"0.06",A
MFG-667149975,"2024-01-15",WH-006,PRD-42018,776.0,24,"0.1",B
MFG-448757860,"2025-10-09",WH-013,PRD-65461,962.0,32,"2.73",A
MFG-437136066,"2024-10-01",WH-006,PRD-40007,,25,"0.04",B
MFG-158034657,"2024-05-22",WH-014,PRD-59672,663.0,4,"0.43",B
MFG-801941949,"2024-05-11",WH-005,PRD-40982,510.0,29,"0.25",A
MFG-401795956,"2025-12-30",WH-005,PRD-12757,1479.0,38,"0.8",C
MFG-300164077,"2024-03-23",WH-013,PRD-15229,839.0,28,"0.8",B
MFG-683378655,"2024-02-05",WH-005,PRD-95180,389.0,18,"0.04 hrs",A
MFG-117246018,"2024-07-31",WH-005,PRD-82845,1296.0,60,"0.53",C
MFG-586984097,"2025-10-31",WH-013,PRD-74799,1245.0,62,"1.84",A
MFG-524669152,"2024-12-17",WH-013,PRD-94080,974.0,32,"0.38",A
MFG-308879625,"2025-06-18",WH-014,PRD-64040,768.0,33,"0.52",A
MFG-439269674,"2025-11-21",WH-014,PRD-49117,959.0,46,"0.24",A
MFG-819578881,"2024-03-18",WH-006,PRD-84085,1090.0,50,"0.08",B
MFG-349400470,"2024-07-28",WH-013,PRD-98555,690.0,6,"3.02",C
MFG-759552215,"2025-04-02",WH-006,PRD-68082,,11,"0.41",A
MFG-370144634,"2025-07-09",WH-002,PRD-30635,1174.0,20,"1.53",B
MFG-180962476,"2024-04-10",WH-013,PRD-68008,1144.0,62,"0.25",A
MFG-910080517,"2025-05-23",WH-005,PRD-21114,1078.0,60,"1.29",A
MFG-453205901,"2025-11-18",WH-014,PRD-61876,1014.0,31,"0.35",C
MFG-131862471,"2025-04-10",WH-005,PRD-39154,839.0,17,"0.28",B
MFG-266307749,"2025-06-19",WH-013,PRD-10425,1262.0,7,"0.52",A
MFG-565620317,"2025-04-28",WH-006,PRD-91351,,47,"1.77",B
MFG-233091474,"2025-10-22",WH-013,PRD-10425,1244.0,5,"2.55",A
MFG-634903139,"2025-04-13",WH-014,PRD-67912,1026.0,34,"0.36",A
MFG-495967114,"2024-06-05",WH-005,PRD-61876,707.0,17,"0.15",C
MFG-660629810,"2024-03-05",WH-006,PRD-24371,856.0,51,"0.56",
MFG-706720926,"2024-04-20",WH-002,PRD-38080,684.0,24,"0.47",A
MFG-701563434,"2025-08-10",WH-005,PRD-25129,778.0,29,"1.33",B
MFG-414419051,"2024-10-13",WH-014,PRD-23104,1112.0,22,"0.11",C
MFG-327170680,"2024-07-01",WH-005,PRD-76469,1463.0,87,"0.86",
MFG-723819500,"2024-01-17",WH-014,PRD-67912,1261.0,74,"2.34",A
MFG-320460298,"2024-01-11",WH-005,PRD-89457,1132.0,13,"0.94",C
MFG-310695259,"2024-02-26",WH-006,PRD-61876,1309.0,47,"2.07",B
MFG-222405306,"2025-07-07",WH-014,PRD-40784,1002.0,48,"0.9",B
MFG-155202775,"2025-12-21",WH-006,PRD-41385,1117.0,24,"1.64",A
MFG-504748805,"2025-08-23",WH-005,PRD-89457,778.0,7,"0.65",A
MFG-703460778,"2024-06-15",WH-002,PRD-76469,848.0,9,"1.41",C
MFG-637332418,"2024-03-17",WH-002,PRD-38080,954.0,32,"2.56",B
MFG-691885670,"2024-11-02",WH-014,PRD-94080,987.0,37,"1.43",C
MFG-864703942,"2024-12-06",WH-014,PRD-23104,583.0,34,"3.43",B
MFG-746998530,"2024-01-28",WH-013,PRD-79822,886.0,25,"0.56",A
MFG-409694605,"2024-01-11",WH-005,PRD-68008,505.0,23,"0.12",A
MFG-331616465,"2024-07-05",WH-006,PRD-76469,287.0,12,"0.63",B
MFG-605021036,"2024-07-23",WH-005,PRD-39154,697.0,14,"1.84",B
MFG-266341344,"2024-07-17",WH-006,PRD-81066,1102.0,61,"0.49",C
