"snapshot_id","snapshot_date","warehouse_id","product_id","on_hand_qty","reserved_qty","in_transit_qty","reorder_point"
INV-896352099,"2025-08-11",WH-001,PRD-10074,298,,137,200.0
INV-926706464,"2024-08-25",WH-007,PRD-25906,411,92.0,35,350.0
INV-122567962,"2024-05-21",WH-008,PRD-21114,677,74.0,71,200.0
INV-987987622,"2024-07-02",WH-003,PRD-81066,419,77.0,10,
INV-967968819,"2025-08-08",WH-008,PRD-12757,524,92.0,115,200.0
INV-120158814,"2025-05-07",WH-014,PRD-10425,358,104.0,20,250.0
INV-139269658,"2024-04-17",WH-014,PRD-59672,549,47.0,109,
INV-813324784,"2024-08-12",WH-016,PRD-49117,220,70.0,197,250.0
INV-204952549,"2024-05-09",WH-011,PRD-68008,480,153.0,199,350.0
INV-795775114,"2024-01-08",WH-003,PRD-21114,439,83.0,154,
INV-762430366,"2024-05-02",WH-012,PRD-17100,623,40.0,31,200.0
INV-573762571,"2024-10-08",WH-016,PRD-95180,460,72.0,180,200.0
INV-523128871,"2024-12-07",WH-014,PRD-59672,0,0.0,82,200.0
INV-663257143,"2025-08-28",WH-012,PRD-99353,517,107.0,150,350.0
INV-758658757,"2025-08-13",WH-014,PRD-68082,616,81.0,176,250.0
INV-337530706,"2024-01-15",WH-014,PRD-19171,470,133.0,157,300.0
INV-447189638,"2024-06-14",WH-010,PRD-21114,503,162.0,56,250.0
INV-321296347,"2025-04-09",WH-013,PRD-59672,433,90.0,206,350.0
INV-138713934,"2025-05-04",WH-009,PRD-19171,385,92.0,73,350.0
INV-521428202,"2024-05-12",WH-015,PRD-39154,700,92.0,60,200.0
INV-352229742,"2025-11-01",WH-007,PRD-96511,459,118.0,128,
INV-412778456,"2024-09-06",WH-012,PRD-84085,311,79.0,148,350.0
INV-703681637,"2025-04-01",WH-013,PRD-47606,496,87.0,68,350.0
INV-695012472,"2024-05-26",WH-010,PRD-25129,717,186.0,160,250.0
INV-600733948,"2025-05-22",WH-001,PRD-40784,294,90.0,238,
INV-308991558,"2025-12-21",WH-012,PRD-47606,417,134.0,0,
INV-496978991,"2024-07-11",WH-008,PRD-91351,434,137.0,147,200.0
INV-666363390,"2025-12-15",WH-011,PRD-17100,159,34.0,29,
INV-409392663,"2024-12-27",WH-006,PRD-66155,389,81.0,78,
INV-737998986,"2024-03-10",WH-016,PRD-95180,576,56.0,139,
INV-290571937,"2025-07-09",WH-014,PRD-81511,587,42.0,52,
INV-517637364,"2024-05-30",WH-016,PRD-35112,388,106.0,219,300.0
INV-661220898,"2024-04-16",WH-007,PRD-95180,197,60.0,113,300.0
INV-430716403,"2024-06-07",WH-006,PRD-68082,356,,67,300.0
INV-364708167,"2024-06-26",WH-009,PRD-10074,403,89.0,48,200.0
INV-432654924,"2025-09-06",WH-013,PRD-68008,662,192.0,191,200.0
INV-358495375,"2024-01-03",WH-007,PRD-21114,402,135.0,243,300.0
INV-145398588,"2025-11-21",WH-011,PRD-89457,334,115.0,23,
INV-858224725,"2024-12-14",WH-015,PRD-79329,525,140.0,22,200.0
INV-542691845,"2024-08-24",WH-010,PRD-10425,224,21.0,66,300.0
INV-277237780,"2024-04-17",WH-005,PRD-47606,472,42.0,79,
INV-338890316,"2024-06-29",WH-005,PRD-12757,550,153.0,139,
INV-651563699,"2024-01-02",WH-002,PRD-47606,420,66.0,154,200.0
INV-897319354,"2024-01-30",WH-002,PRD-65461,194,36.0,16,250.0
INV-226678690,"09/21/2025",WH-007,PRD-67912,460,118.0,156,250.0
INV-760232954,"2025-01-26",WH-002,PRD-65724,461,44.0,95,300.0
INV-843269290,"2025-05-25",WH-008,PRD-30635,451,94.0,120,
INV-275447953,"2025-03-29",WH-005,PRD-81066,580,139.0,210,
INV-186698483,"2025-11-02",WH-015,PRD-19171,694,194.0,72,300.0
INV-261516030,"05/22/2024",WH-012,PRD-62923,563,45.0,113,200.0
INV-907988914,"2025-04-03",WH-008,PRD-35112,491,160.0,172,200.0
INV-207554515,"2025-01-06",WH-014,PRD-40784,692,146.0,38,250.0
INV-506868499,"2024-03-05",WH-012,PRD-76469,457,71.0,201,350.0
INV-578356575,"2024-04-16",WH-013,PRD-25906,218,54.0,190,250.0
INV-594305538,"2025-09-04",WH-008,PRD-81066,163,16.0,102,200.0
INV-767604927,"2025-04-12",WH-016,PRD-10425,485,166.0,69,250.0
INV-471991637,"2024-01-24",WH-002,PRD-63354,436,34.0,73,250.0
INV-561528923,"2024-09-13",WH-005,PRD-67912,289,,139,200.0
INV-604147776,"2025-02-25",WH-013,PRD-35112,419,85.0,135,350.0
INV-837303363,"2025-12-09",WH-014,PRD-21114,306,105.0,177,200.0
INV-682154858,"2024-01-16",WH-003,PRD-10221,334,65.0,97,
INV-365440865,"2025-06-05",WH-008,PRD-41385,466,,111,200.0
INV-428430625,"2025-09-08",WH-008,PRD-67912,67,5.0,43,300.0
INV-551679702,"2025-05-30",WH-016,PRD-68008,626,211.0,196,200.0
INV-789187629,"2025-09-08",WH-001,PRD-42527,312,44.0,147,200.0
INV-704415465,"2024-01-26",WH-006,PRD-23104,292,41.0,87,250.0
INV-743495936,"2024-11-07",WH-006,PRD-95180,329,76.0,229,350.0
INV-723128546,"2025-06-23",WH-001,PRD-93130,140,8.0,4,200.0
INV-460869880,"2025-11-21",WH-012,PRD-47606,402,63.0,232,250.0
INV-687321496,"2025-11-28",WH-016,PRD-95180,173,26.0,86,350.0
INV-751638233,"2025-05-14",WH-008,PRD-65518,608,145.0,148,
INV-759494476,"2024-03-16",WH-010,PRD-62923,263,63.0,68,350.0
INV-527967325,"2024-12-06",WH-010,PRD-94080,740,120.0,25,
INV-703192827,"2025-09-22",WH-002,PRD-95180,190,44.0,122,250.0
INV-162047911,"2024-04-11",WH-015,PRD-61876,607,38.0,194,300.0
INV-326854330,"2025-05-20",WH-011,PRD-65461,701,180.0,111,
INV-877824024,"2024-02-02",WH-008,PRD-40007,523,78.0,135,350.0
INV-544870610,"2025-06-17",WH-014,PRD-84085,205,45.0,93,300.0
INV-878545782,"2025-07-23",WH-002,PRD-81511,717,92.0,188,
INV-940343440,"05/19/2024",WH-004,PRD-79822,429,,171,350.0
INV-993393794,"2024-09-27",WH-008,PRD-79329,336,51.0,0,350.0
INV-587784436,"2024-10-14",WH-012,PRD-97153,397,,160,300.0
INV-760946909,"2024-08-21",WH-003,PRD-94080,429,79.0,100,250.0
INV-673280958,"2024-05-30",WH-001,PRD-10425,374,89.0,198,
INV-462636464,"2024-10-18",WH-007,PRD-76469,615,100.0,69,
INV-239928829,"2025-07-23",WH-013,PRD-68082,89,9.0,93,300.0
INV-303015296,"2024-12-11",WH-012,PRD-79822,189,42.0,138,250.0
INV-169723406,"2025-07-25",WH-010,PRD-63354,451,38.0,15,
INV-350288085,"2024-09-07",WH-006,PRD-42527,465,156.0,204,200.0
INV-602754103,"2024-06-09",WH-009,PRD-62923,484,157.0,185,
INV-686679182,"2025-07-10",WH-006,PRD-97153,236,49.0,0,350.0
INV-806113775,"2024-09-27",WH-011,PRD-38080,368,,208,200.0
INV-489472690,"2025-09-04",WH-009,PRD-91351,374,,53,250.0
INV-178824713,"2025-12-19",WH-005,PRD-24371,179,12.0,44,250.0
INV-118040745,"2025-01-21",WH-006,PRD-62923,472,38.0,125,300.0
INV-324693279,"2024-04-21",WH-016,PRD-79329,270,77.0,119,
INV-615326012,"2025-12-14",WH-003,PRD-19171,333,83.0,67,
INV-331578935,"2025-03-21",WH-010,PRD-74799,402,53.0,64,200.0
INV-763901385,"2024-09-14",WH-008,PRD-21114,871,154.0,130,200.0
INV-511015629,"12/01/2025",WH-010,PRD-99353,310,60.0,189,300.0
INV-566471567,"2025-01-05",WH-006,PRD-21114,407,39.0,74,350.0
INV-146384542,"2024-07-02",WH-015,PRD-74799,396,22.0,135,200.0
INV-301416853,"2024-08-31",WH-007,PRD-67912,132,,168,350.0
INV-882056520,"2024-11-24",WH-016,PRD-30635,607,185.0,127,250.0
INV-662021755,"2025-01-14",WH-007,PRD-25129,369,85.0,66,200.0
INV-337616773,"2024-08-28",WH-015,PRD-42527,356,76.0,206,250.0
INV-189858411,"2025-04-12",WH-015,PRD-81511,105,27.0,137,300.0
INV-998135253,"2025-10-02",WH-013,PRD-30635,411,43.0,107,
INV-409416117,"2025-09-12",WH-010,PRD-65461,429,43.0,73,350.0
INV-338960402,"2024-11-05",WH-012,PRD-67912,563,191.0,11,350.0
INV-525794566,"2024-02-16",WH-013,PRD-95180,506,128.0,149,300.0
INV-298378311,"01/13/2024",WH-014,PRD-23104,88,30.0,101,250.0
INV-300772940,"2024-01-14",WH-011,PRD-64040,272,83.0,192,350.0
INV-519581152,"2024-01-11",WH-007,PRD-44237,630,189.0,136,350.0
INV-258528496,"2024-12-11",WH-001,PRD-21114,398,50.0,165,200.0
INV-810094441,"2024-03-19",WH-007,PRD-67912,342,85.0,134,200.0
INV-759896354,"2024-06-01",WH-003,PRD-81511,498,169.0,83,250.0
INV-176197886,"2024-07-02",WH-006,PRD-42527,331,94.0,92,
INV-581308567,"2024-10-25",WH-004,PRD-24371,393,56.0,86,200.0
INV-224855314,"2025-04-27",WH-006,PRD-81066,632,,180,350.0
INV-301022980,"2025-08-16",WH-012,PRD-89457,454,74.0,87,
INV-545750206,"2025-01-31",WH-010,PRD-67912,268,45.0,36,
INV-669229342,"2025-09-19",WH-015,PRD-62923,206,11.0,160,250.0
INV-793003556,"2025-12-12",WH-008,PRD-49117,270,23.0,117,200.0
INV-825031572,"2024-02-02",WH-016,PRD-19171,436,53.0,107,
INV-687772355,"2024-10-10",WH-011,PRD-61876,656,212.0,105,200.0
INV-480126696,"12/07/2025",WH-007,PRD-49117,153,37.0,58,
INV-239958248,"2024-11-15",WH-006,PRD-15229,476,164.0,140,250.0
INV-681794975,"2024-12-17",WH-016,PRD-25906,685,158.0,114,250.0
INV-845904399,"2025-03-15",WH-015,PRD-24371,441,92.0,71,300.0
INV-932166431,"2024-12-23",WH-001,PRD-23104,441,51.0,55,200.0
INV-440633871,"2025-12-19",WH-002,PRD-68082,639,96.0,99,
INV-978859676,"2024-07-21",WH-006,PRD-38080,384,113.0,16,350.0
INV-749055092,"2025-09-02",WH-005,PRD-42527,594,51.0,144,300.0
INV-247532210,"2025-10-03",WH-001,PRD-65461,623,214.0,162,350.0
INV-746685126,"2025-10-02",WH-012,PRD-82845,35,8.0,85,300.0
INV-849405520,"2025-09-07",WH-015,PRD-21114,370,41.0,152,200.0
INV-206099507,"2024-05-23",WH-009,PRD-84085,569,58.0,113,250.0
INV-418550902,"2024-05-01",WH-012,PRD-99353,509,175.0,35,200.0
INV-479732212,"2024-12-21",WH-012,PRD-99353,281,86.0,173,200.0
INV-248381866,"2024-01-28",WH-001,PRD-15229,401,47.0,174,200.0
INV-917630003,"2024-02-02",WH-012,PRD-65724,572,76.0,45,200.0
INV-115979872,"04/23/2024",WH-013,PRD-81511,497,37.0,140,300.0
INV-828255133,"2024-05-30",WH-009,PRD-59672,403,82.0,98,250.0
INV-412811688,"2024-11-10",WH-013,PRD-65724,404,73.0,100,350.0
INV-555053930,"2025-11-02",WH-009,PRD-42527,669,196.0,150,
INV-945147595,"2025-11-28",WH-007,PRD-65724,298,100.0,198,350.0
INV-669877087,"2025-05-09",WH-014,PRD-63354,292,84.0,98,300.0
INV-156434402,"2024-08-03",WH-002,PRD-59672,629,185.0,136,250.0
INV-762653601,"04/04/2024",WH-002,PRD-65518,687,228.0,115,300.0
INV-674253268,"2024-10-18",WH-002,PRD-39154,457,111.0,138,250.0
INV-357280869,"2024-08-05",WH-003,PRD-40982,375,75.0,51,
INV-193549316,"2024-04-24",WH-016,PRD-12757,525,147.0,139,250.0
INV-201012077,"04/09/2025",WH-006,PRD-17100,608,49.0,109,
INV-118539837,"2025-05-18",WH-008,PRD-68082,236,60.0,171,300.0
INV-708719149,"2025-03-15",WH-015,PRD-79329,315,92.0,109,300.0
INV-226345091,"2025-07-27",WH-008,PRD-40982,264,,107,250.0
INV-168215223,"08/27/2024",WH-007,PRD-68082,385,101.0,110,200.0
INV-713622438,"2025-03-07",WH-012,PRD-23104,434,83.0,98,
INV-442793423,"01/12/2024",WH-008,PRD-40982,540,54.0,179,
INV-902413057,"2024-06-21",WH-014,PRD-99353,597,33.0,111,250.0
INV-983034717,"01/08/2024",WH-006,PRD-62923,-170,0.0,182,200.0
INV-889426954,"2024-05-02",WH-009,PRD-96511,87,28.0,128,
INV-159724860,"2025-08-07",WH-003,PRD-90120,158,54.0,203,300.0
INV-298035613,"2024-07-07",WH-006,PRD-17100,451,34.0,152,
INV-459627618,"2025-08-24",WH-003,PRD-65461,-124,0.0,74,300.0
INV-167615568,"2025-10-02",WH-003,PRD-65518,281,20.0,181,350.0
INV-807421764,"2025-04-06",WH-006,PRD-63354,526,176.0,80,300.0
INV-126624854,"2024-03-30",WH-010,PRD-12757,250,30.0,124,
INV-585765662,"2024-11-07",WH-005,PRD-40784,346,91.0,5,300.0
INV-566584413,"2025-03-02",WH-007,PRD-67912,397,98.0,42,200.0
INV-781427358,"2025-02-20",WH-011,PRD-62923,666,41.0,169,350.0
INV-235508471,"2024-09-05",WH-002,PRD-74799,653,128.0,27,200.0
INV-604787544,"2024-07-20",WH-006,PRD-12757,455,76.0,127,200.0
INV-569621794,"2024-03-12",WH-007,PRD-62923,246,22.0,133,250.0
INV-136145302,"2024-05-10",WH-009,PRD-42018,498,37.0,92,250.0
INV-489523090,"2025-09-05",WH-008,PRD-79822,351,118.0,184,250.0
INV-304806740,"2025-11-04",WH-001,PRD-90120,634,120.0,145,300.0
INV-857240044,"2024-08-22",WH-006,PRD-74799,340,110.0,152,300.0
INV-659642593,"2024-09-08",WH-006,PRD-25129,426,67.0,116,250.0
INV-456536377,"2025-06-07",WH-010,PRD-82845,409,109.0,79,350.0
INV-690323649,"2024-06-22",WH-002,PRD-10074,493,146.0,115,200.0
INV-401831806,"2025-01-20",WH-005,PRD-71348,372,116.0,86,
INV-225262787,"2024-09-08",WH-008,PRD-62923,470,51.0,83,250.0
INV-461885661,"2025-06-05",WH-005,PRD-65724,244,68.0,39,
INV-704471103,"2024-08-31",WH-015,PRD-15229,664,84.0,206,200.0
INV-156261612,"2025-12-07",WH-016,PRD-17100,361,119.0,79,350.0
INV-125498068,"2025-11-22",WH-015,PRD-35112,365,84.0,109,250.0
INV-173746027,"2025-11-21",WH-015,PRD-25129,195,66.0,1,200.0
INV-987551584,"2024-03-04",WH-009,PRD-96511,382,94.0,78,350.0
INV-300087953,"2024-03-28",WH-004,PRD-10221,356,27.0,101,
INV-821746191,"2024-02-08",WH-010,PRD-12757,681,62.0,179,350.0
INV-735939317,"2024-01-10",WH-003,PRD-79329,605,,163,250.0
INV-536046554,"2025-12-19",WH-010,PRD-10074,433,96.0,155,200.0
INV-622893498,"2025-08-12",WH-013,PRD-10425,307,,90,300.0
INV-957164858,"2024-09-05",WH-013,PRD-93130,164,34.0,45,
INV-410230314,"2025-11-28",WH-008,PRD-97153,267,91.0,170,300.0
INV-190757997,"2025-08-21",WH-012,PRD-25129,422,146.0,98,300.0
INV-471570130,"2024-09-15",WH-008,PRD-90120,506,176.0,92,300.0
INV-323003643,"10/31/2024",WH-001,PRD-12757,409,132.0,140,300.0
INV-725316429,"2024-07-23",WH-014,PRD-79822,376,97.0,184,200.0
INV-598745812,"2025-04-24",WH-010,PRD-47606,320,70.0,45,250.0
INV-592174075,"08/23/2025",WH-011,PRD-71348,159,35.0,73,250.0
INV-316953670,"2025-05-20",WH-009,PRD-65518,383,133.0,133,
INV-569371399,"2024-10-01",WH-013,PRD-79329,264,,136,200.0
INV-185028666,"2024-05-11",WH-009,PRD-65724,486,149.0,88,350.0
INV-182563942,"2025-05-29",WH-010,PRD-25129,377,103.0,101,200.0
INV-889919421,"2024-08-04",WH-006,PRD-84085,688,107.0,122,250.0
INV-592156226,"2024-07-05",WH-007,PRD-93130,555,92.0,93,200.0
INV-877166420,"2025-11-27",WH-014,PRD-84085,449,76.0,45,250.0
INV-817653533,"2025-12-04",WH-003,PRD-10221,325,22.0,158,
INV-649247659,"2025-06-15",WH-007,PRD-10425,159,49.0,73,250.0
INV-881786102,"2025-02-24",WH-010,PRD-39154,137,40.0,66,350.0
INV-948140287,"2025-01-19",WH-015,PRD-90120,329,,133,300.0
INV-172690941,"2025-05-22",WH-002,PRD-93130,357,64.0,141,200.0
INV-186030917,"2025-12-28",WH-007,PRD-59672,484,108.0,154,250.0
INV-993451221,"2025-06-20",WH-003,PRD-97153,418,135.0,98,200.0
INV-112129901,"2025-02-05",WH-014,PRD-84085,273,74.0,42,
INV-818829824,"2024-08-18",WH-003,PRD-68082,364,126.0,157,
INV-807898830,"2025-08-08",WH-001,PRD-24371,384,76.0,70,350.0
INV-947788965,"2025-12-13",WH-011,PRD-49117,628,210.0,188,200.0
INV-106130831,"2025-11-29",WH-010,PRD-65518,533,95.0,151,
INV-260496335,"08/12/2024",WH-005,PRD-84085,375,54.0,86,
INV-476432885,"2025-11-16",WH-010,PRD-68082,422,122.0,58,250.0
INV-537852271,"2025-06-12",WH-003,PRD-17100,497,94.0,54,300.0
INV-108310153,"2024-01-22",WH-002,PRD-89457,467,90.0,0,350.0
INV-698904907,"2025-02-10",WH-013,PRD-94080,276,60.0,68,250.0
INV-192308209,"2024-11-08",WH-014,PRD-64040,375,72.0,137,250.0
INV-112188856,"2025-12-29",WH-004,PRD-66155,426,30.0,118,350.0
INV-234674830,"2025-08-02",WH-011,PRD-79329,415,62.0,47,350.0
INV-224044698,"2024-02-02",WH-011,PRD-89457,150,32.0,61,250.0
INV-435324748,"2024-12-08",WH-010,PRD-19171,659,133.0,78,300.0
INV-660063940,"2025-05-06",WH-010,PRD-81511,692,144.0,92,
INV-448426807,"2025-11-07",WH-002,PRD-25906,595,111.0,112,250.0
INV-901201294,"2025-10-30",WH-004,PRD-42527,136,43.0,158,250.0
INV-160762707,"2024-08-21",WH-004,PRD-42018,446,62.0,149,
INV-443966719,"2024-12-20",WH-007,PRD-94080,488,150.0,125,250.0
INV-175442449,"2025-02-19",WH-011,PRD-79822,567,186.0,0,300.0
INV-715953404,"2025-08-15",WH-010,PRD-65724,565,37.0,110,200.0
INV-870455005,"2024-05-08",WH-003,PRD-99353,167,56.0,51,250.0
INV-701826717,"2024-06-22",WH-012,PRD-25129,592,65.0,112,350.0
INV-577534216,"2024-01-09",WH-005,PRD-63354,448,58.0,209,300.0
INV-701137450,"2024-11-07",WH-005,PRD-25906,305,96.0,79,250.0
INV-464059593,"01/26/2025",WH-007,PRD-96511,698,150.0,158,300.0
INV-674486203,"2025-05-05",WH-015,PRD-90120,460,74.0,120,350.0
INV-385800454,"2025-04-17",WH-015,PRD-38080,374,81.0,131,300.0
INV-949566396,"2025-04-04",WH-001,PRD-66155,699,209.0,77,350.0
INV-270621276,"01/16/2024",WH-005,PRD-44237,588,,238,350.0
INV-134845148,"2024-06-02",WH-016,PRD-23104,306,39.0,175,200.0
INV-825537237,"2025-05-28",WH-007,PRD-30635,453,127.0,116,350.0
INV-884914926,"2024-08-12",WH-002,PRD-64040,607,60.0,135,
INV-893184193,"2025-06-21",WH-010,PRD-24371,443,,47,300.0
INV-370463550,"2024-03-14",WH-013,PRD-66155,447,106.0,204,300.0
INV-972829505,"2024-06-26",WH-016,PRD-65461,528,182.0,128,
INV-227595691,"2024-05-13",WH-014,PRD-96511,641,119.0,97,300.0
INV-480013712,"2024-03-23",WH-014,PRD-40784,267,70.0,111,300.0
INV-952421754,"2025-05-08",WH-004,PRD-61876,467,144.0,132,300.0
INV-571542863,"2025-09-03",WH-011,PRD-25906,282,51.0,203,300.0
INV-475842463,"2025-10-20",WH-016,PRD-42018,515,55.0,112,300.0
INV-177566254,"2024-07-21",WH-003,PRD-10425,275,34.0,17,350.0
INV-810298744,"2024-02-23",WH-012,PRD-94080,378,68.0,44,250.0
INV-492175893,"2025-09-21",WH-015,PRD-65461,773,161.0,70,
INV-608309763,"2025-01-26",WH-008,PRD-89457,517,84.0,38,350.0
INV-884621053,"2024-05-11",WH-007,PRD-79329,269,55.0,41,300.0
INV-168020250,"2024-05-17",WH-016,PRD-49117,445,,16,200.0
INV-417837585,"2025-03-17",WH-003,PRD-15229,441,113.0,220,250.0
INV-324413346,"2025-08-06",WH-001,PRD-79329,422,105.0,100,
INV-711852335,"2024-05-29",WH-002,PRD-38080,109,26.0,76,350.0
INV-948602603,"2025-10-06",WH-016,PRD-79822,492,143.0,164,200.0
INV-101079217,"2025-09-06",WH-001,PRD-71348,465,154.0,68,200.0
INV-978080833,"01/19/2024",WH-012,PRD-15229,455,27.0,144,200.0
INV-269970801,"2024-12-08",WH-011,PRD-68008,283,46.0,124,200.0
INV-827126367,"2025-01-27",WH-002,PRD-25906,296,60.0,72,
INV-861533124,"2024-05-25",WH-002,PRD-24371,268,67.0,0,200.0
INV-183337203,"2024-06-22",WH-006,PRD-39154,401,87.0,79,200.0
INV-447150702,"2024-09-22",WH-012,PRD-23104,792,39.0,155,
INV-808154773,"2024-12-26",WH-011,PRD-79329,352,53.0,178,
INV-433169608,"2024-04-05",WH-010,PRD-40007,-116,0.0,62,200.0
INV-500493961,"2024-12-18",WH-006,PRD-40982,590,182.0,92,
INV-894795877,"2024-01-10",WH-008,PRD-74799,507,99.0,139,300.0
INV-624666593,"2025-07-23",WH-010,PRD-94080,367,87.0,79,250.0
INV-970364885,"2024-11-25",WH-010,PRD-49117,427,96.0,39,300.0
INV-589210357,"2024-11-17",WH-011,PRD-24371,227,34.0,155,250.0
INV-328019025,"2025-01-10",WH-007,PRD-68082,735,61.0,187,
INV-344594911,"2025-04-14",WH-016,PRD-91351,682,67.0,182,300.0
INV-388899144,"2025-07-16",WH-006,PRD-90120,774,148.0,85,250.0
INV-390374050,"2024-01-01",WH-001,PRD-49117,434,110.0,127,300.0
INV-940248847,"2024-01-20",WH-011,PRD-59672,526,61.0,57,200.0
INV-514002685,"2024-01-17",WH-010,PRD-41385,645,,81,250.0
INV-524688144,"2025-12-07",WH-004,PRD-23104,430,31.0,153,250.0
INV-434355821,"02/14/2025",WH-009,PRD-15229,362,32.0,155,300.0
INV-994312293,"2025-05-29",WH-001,PRD-25906,567,196.0,128,
INV-348261293,"2025-03-28",WH-010,PRD-99353,428,140.0,6,250.0
INV-453770060,"2025-03-15",WH-014,PRD-68082,464,65.0,61,250.0
INV-104051901,"2025-09-06",WH-009,PRD-79822,487,90.0,115,250.0
INV-749239721,"11/01/2024",WH-011,PRD-91351,478,127.0,41,350.0
INV-933306685,"2024-07-11",WH-007,PRD-40784,442,120.0,61,
INV-910995213,"2025-07-30",WH-008,PRD-40784,816,,110,200.0
INV-693909401,"2025-11-28",WH-014,PRD-24371,0,0.0,148,300.0
INV-423207831,"2025-03-04",WH-011,PRD-74799,532,71.0,63,300.0
INV-294970636,"01/23/2024",WH-007,PRD-94080,528,178.0,42,250.0
INV-546956823,"2025-02-22",WH-001,PRD-68008,352,38.0,42,200.0
INV-327155637,"2024-09-20",WH-007,PRD-98555,517,53.0,113,
INV-368258282,"2024-03-28",WH-002,PRD-40007,596,81.0,109,350.0
INV-509859769,"2024-09-04",WH-007,PRD-42018,587,99.0,128,350.0
INV-683434741,"2024-11-20",WH-003,PRD-30635,651,51.0,65,250.0
INV-406828309,"2024-10-07",WH-008,PRD-62923,636,170.0,96,350.0
INV-220979408,"2024-01-26",WH-004,PRD-30635,-433,0.0,68,
INV-996699023,"2024-02-06",WH-002,PRD-12757,770,190.0,217,200.0
INV-848900777,"2025-11-22",WH-010,PRD-62923,391,64.0,96,350.0
INV-731752395,"2024-04-19",WH-008,PRD-65518,429,142.0,9,250.0
INV-576113444,"2024-10-28",WH-009,PRD-39154,618,52.0,56,300.0
INV-780118459,"2025-10-17",WH-011,PRD-76469,494,63.0,6,300.0
INV-454854993,"2024-12-16",WH-010,PRD-41385,318,31.0,142,200.0
INV-251886566,"2025-02-02",WH-011,PRD-65461,320,87.0,215,350.0
INV-146663519,"2024-01-03",WH-008,PRD-68008,127,20.0,165,350.0
INV-507715177,"2025-01-01",WH-006,PRD-81066,527,,38,300.0
INV-362603113,"2025-09-03",WH-014,PRD-81066,378,91.0,99,
INV-594259221,"2025-04-03",WH-003,PRD-95180,207,33.0,131,250.0
INV-662479753,"2024-02-11",WH-007,PRD-65461,355,21.0,169,250.0
INV-418841670,"2025-05-05",WH-003,PRD-10074,550,77.0,117,250.0
INV-765114240,"2024-06-22",WH-010,PRD-65518,790,225.0,34,200.0
INV-143817393,"2025-06-20",WH-003,PRD-21114,374,102.0,133,300.0
INV-970731409,"2025-01-21",WH-013,PRD-96511,159,28.0,190,
INV-577585980,"2024-02-26",WH-012,PRD-65518,451,64.0,192,350.0
INV-537415511,"2024-09-28",WH-008,PRD-65518,446,27.0,109,250.0
INV-361811718,"2025-03-04",WH-003,PRD-62923,765,159.0,82,
INV-607582129,"2024-12-23",WH-013,PRD-65724,222,31.0,118,300.0
INV-539096556,"2025-01-02",WH-005,PRD-25906,544,43.0,120,250.0
INV-202887105,"2024-04-30",WH-004,PRD-89457,-355,0.0,0,350.0
INV-417889719,"2024-10-31",WH-015,PRD-39154,493,26.0,30,200.0
INV-656763079,"2024-10-19",WH-008,PRD-39154,571,102.0,97,250.0
INV-599610241,"2025-12-16",WH-015,PRD-35112,634,71.0,168,
INV-155986254,"2024-11-07",WH-002,PRD-42527,5,1.0,90,300.0
INV-873116658,"2024-01-07",WH-009,PRD-10425,365,87.0,61,
INV-142968265,"2024-01-01",WH-005,PRD-24371,503,34.0,115,350.0
INV-320169959,"2025-04-14",WH-013,PRD-21114,516,,74,
INV-264563822,"2024-06-29",WH-004,PRD-89457,-527,0.0,178,200.0
INV-691269293,"2024-01-21",WH-016,PRD-23104,467,69.0,129,300.0
INV-677180955,"2024-07-30",WH-010,PRD-41385,41,2.0,22,300.0
INV-744673087,"2024-02-16",WH-011,PRD-41385,303,105.0,147,
INV-393742370,"2025-04-30",WH-015,PRD-76469,272,38.0,39,300.0
INV-801270396,"2024-01-06",WH-006,PRD-95180,470,141.0,8,200.0
INV-909160291,"2024-11-14",WH-010,PRD-42018,746,,104,300.0
INV-101054090,"2024-08-13",WH-014,PRD-40982,459,71.0,74,350.0
INV-921751198,"2024-01-23",WH-005,PRD-23104,440,29.0,56,200.0
INV-815925333,"2024-02-10",WH-011,PRD-82845,420,56.0,124,200.0
INV-362886287,"2024-12-06",WH-012,PRD-94080,445,132.0,106,250.0
INV-980753055,"2024-04-07",WH-012,PRD-17100,431,80.0,6,350.0
INV-990491643,"2024-10-23",WH-006,PRD-93130,353,63.0,165,200.0
INV-481905825,"2025-12-01",WH-001,PRD-49117,618,93.0,109,350.0
INV-500121011,"2025-06-17",WH-009,PRD-12757,922,,111,350.0
INV-224436182,"2024-04-03",WH-003,PRD-79329,180,29.0,154,300.0
INV-399970145,"2024-09-09",WH-005,PRD-12757,218,27.0,83,350.0
INV-456679739,"2024-12-26",WH-006,PRD-98555,628,111.0,194,
INV-585364467,"2024-11-15",WH-011,PRD-90120,298,96.0,159,350.0
