update_id,device_id,update_ts,from_version,to_version,update_status,error_code
FWU-148312012,DEV-8063914437,2025-08-11 04:32:40,1.0.3,2.0.1,success,
FWU-769539369,DEV-4448521710,2024-10-31 13:32:15,,1.1.2,success,
FWU-938150793,DEV-3977378914,2025-05-06 06:34:25,1.0.3,1.1.2,success,
FWU-212757557,DEV-8429368780,2024-02-25 15:16:19,1.0.8,1.0.8,failed,E_STORAGE
FWU-526360973,DEV-3763271759,2024-12-17 20:34:52,1.0.8,1.1.0,success,
FWU-418884109,DEV-5744025309,2025-08-14 21:12:32,,2.0.0,success,
FWU-171145605,DEV-5430636121,2024-03-04 17:29:44,,2.0.0,success,
FWU-803804982,DEV-5421328973,2024-03-11 15:41:15,2.0.0,1.0.3,success,
FWU-810680347,DEV-9148983645,2025-04-10 21:15:27,1.0.3,2.0.1,success,
FWU-344425731,DEV-4102221295,2025-09-19 13:26:12,1.1.2,1.1.2,success,
FWU-103817109,DEV-4947695668,2024-09-14 13:23:30,1.0.3,2.0.1,success,
FWU-291825807,DEV-5139311884,2025-03-28 21:07:46,,1.0.3,success,
FWU-856268424,DEV-6179168879,09/01/2024 06:02,2.0.0,1.1.0,,
FWU-313582250,DEV-1160452507,2024-02-06 02:06:10,,1.1.2,success,
FWU-544290520,DEV-9219122870,2024-10-27 01:32:37,,1.1.0,success,
FWU-982862544,DEV-9620185445,2024-03-24 11:43:32,1.1.2,1.0.8,success,
FWU-910172900,DEV-9611033518,2025-10-12 15:02:57,1.1.0,1.0.3,success,
FWU-911274272,DEV-4415192756,2025-11-26 20:11:37,1.1.2,1.0.3,success,
FWU-466521630,DEV-3627392173,2025-03-10 18:12:52,1.1.2,1.0.3,success,
FWU-452272147,DEV-6618081021,2025-07-10 15:44:00,1.1.0,2.0.0,success,
FWU-841132692,DEV-3215289244,2025-07-28 21:50:51,,1.0.3,success,
FWU-165991232,DEV-6561162527,2025-01-08 10:18:34,1.0.3,2.0.1,success,
FWU-183009279,DEV-1907129171,2024-10-27 03:13:39,1.0.8,1.0.8,failed,E_PWR
FWU-533327408,DEV-4049598953,2024-05-20 11:04:28,,1.0.8,success,
FWU-390744695,DEV-7929726833,2024-10-27 11:25:00,,2.0.0,success,
FWU-660916975,DEV-3406338970,2024-02-20 00:25:05,1.1.2,2.0.1,success,
FWU-595367208,DEV-8168546958,2025-08-12 05:44:14,1.0.8,2.0.0,success,
FWU-405269127,DEV-2008707960,2025-12-10 16:03:09,1.0.8,1.1.2,success,
FWU-297493355,DEV-3049060027,2025-07-12 22:56:31,,1.0.3,success,
FWU-202975950,DEV-7030353545,2025-11-28 19:23:38,1.0.8,1.1.2,success,
FWU-953534903,DEV-6418269935,2025-07-30 17:03:58,1.1.0,2.0.1,success,
FWU-332185776,DEV-7721822718,2024-04-19 11:16:32,1.1.0,1.1.0,partial,E_PWR
FWU-726750986,DEV-3933602205,2024-09-02 11:57:56,1.0.8,1.1.0,success,
FWU-404462446,DEV-8384831273,2025-07-19 14:12:21,,2.0.0,success,
FWU-567607378,DEV-9289370886,2025-10-09 03:52:33,1.1.0,2.0.0,failed,E_BT
FWU-998903932,DEV-9457634418,2025-01-12 21:56:31,1.0.8,1.1.2,success,
FWU-514497108,DEV-9948166475,2024-10-10 04:04:12,,1.0.3,success,
FWU-209361254,DEV-8239472780,2025-06-20 13:32:27,1.1.0,2.0.0,success,
FWU-439057936,DEV-2987123316,2025-09-26 05:06:56,1.1.2,2.0.1,failed,
FWU-863259916,DEV-4928896844,2024-04-15 02:29:51,,1.1.0,success,
FWU-236982209,DEV-3463786926,2025-09-08 13:32:44,1.0.3,1.0.3,success,
FWU-533083180,DEV-4376575037,2025-09-04 13:54:48,1.1.0,1.0.8,success,
FWU-154219735,DEV-7096759446,2024-08-19 08:04:55,1.1.2,2.0.0,success,
FWU-409976650,DEV-8720242947,2025-02-20 08:58:29,1.1.0,1.1.0,partial,E_TIMEOUT
FWU-490361984,DEV-6376097378,2024-03-19 10:21:07,1.0.8,1.0.3,success,
FWU-201335261,DEV-7789216226,2025-02-23 03:37:42,,1.0.3,success,
FWU-149451251,DEV-8461221121,2025-01-15 15:04:04,1.0.3,1.1.2,success,E_TIMEOUT
FWU-362373595,DEV-6155505163,2024-02-29 16:28:56,1.0.8,2.0.0,success,
FWU-350000498,DEV-3340547170,2024-10-31 09:55:16,1.1.0,1.0.8,success,
FWU-293457428,DEV-4573041624,12/01/2024 19:10,1.0.3,2.0.1,success,
FWU-877488284,DEV-5590393752,2024-06-23 01:41:45,2.0.0,1.0.3,success,
FWU-248819458,DEV-6571918661,2025-10-04 07:11:04,1.0.3,2.0.0,success,
FWU-808959204,DEV-9151837531,2025-09-24 14:29:01,1.1.0,1.1.2,success,
FWU-242993215,DEV-8733588659,09/13/2025 17:41,2.0.0,2.0.1,success,
FWU-207949372,DEV-6702549932,2025-04-07 21:41:19,2.0.0,2.0.0,success,
FWU-535603629,DEV-4778937525,12/26/2025 17:42,1.0.8,1.1.2,success,
FWU-936583502,DEV-3961722111,2025-01-17 00:28:14,1.1.2,1.1.2,success,
FWU-726578887,DEV-4257093416,2025-10-05 22:51:43,1.0.8,2.0.1,success,
FWU-816167322,DEV-3656441249,06/22/2025 21:32,,2.0.1,success,
FWU-511044789,DEV-8159667356,2024-01-17 12:12:47,,2.0.0,success,
FWU-427862723,DEV-9715288789,2025-06-06 14:13:57,1.0.3,1.1.2,success,
FWU-826323449,DEV-7796014642,01/06/2025 20:28,,2.0.1,success,
FWU-893142261,DEV-1865572377,2025-04-23 09:16:50,,2.0.1,success,
FWU-270366449,DEV-1617929641,2024-01-20 17:37:25,1.0.8,1.0.8,success,
FWU-173428145,DEV-3250468310,2024-05-28 13:32:24,1.0.8,1.1.2,success,
FWU-727990334,DEV-8753975331,2025-03-30 13:37:05,1.0.3,1.1.0,success,
FWU-859262977,DEV-4644220313,05/06/2024 22:37,2.0.0,1.1.0,partial,E_TIMEOUT
FWU-309985307,DEV-4936391987,2024-02-15 19:59:49,1.1.0,2.0.1,success,
FWU-584066810,DEV-7990838061,2024-09-05 04:19:51,1.0.3,1.0.8,success,
FWU-808640540,DEV-8306085746,2025-05-17 15:03:24,1.0.8,1.0.8,success,
FWU-634197091,DEV-2357972533,2024-10-05 09:36:56,1.1.0,2.0.1,success,
FWU-183847576,DEV-5868245717,2024-06-20 01:44:53,,2.0.0,failed,E_TIMEOUT
FWU-859716397,DEV-9806584893,2024-02-08 23:03:37,1.0.8,2.0.1,success,
FWU-669536617,DEV-9364129035,05/30/2025 09:34,1.0.8,2.0.0,success,
FWU-351192260,DEV-5251659753,2024-04-18 21:16:16,1.0.3,1.0.8,success,
FWU-735529873,DEV-7937380457,2025-05-09 01:26:04,,2.0.1,failed,E_BT
FWU-546882320,DEV-4544725001,2025-04-23 13:33:25,1.0.3,1.0.3,success,
FWU-632427047,DEV-1461993642,2024-01-16 07:25:14,,1.0.8,success,
FWU-856809401,DEV-4198364980,2025-04-22 20:33:43,2.0.0,1.1.0,success,
FWU-530616193,DEV-6504219322,2024-05-29 20:24:39,1.0.3,1.0.8,success,
FWU-417500224,DEV-1714874058,2024-02-21 05:02:09,1.1.0,1.1.2,success,
FWU-556336911,DEV-7377914365,2025-08-01 02:27:32,1.0.8,2.0.0,success,
FWU-780147034,DEV-1082752360,2025-10-02 01:59:30,1.1.2,1.1.2,success,
FWU-468318858,DEV-9492136364,2025-11-18 11:30:17,1.1.2,1.1.2,success,
FWU-732083167,DEV-9045252906,2025-02-28 22:00:53,1.1.2,1.0.3,success,
FWU-823373144,DEV-6963837160,2024-10-24 02:05:16,1.0.3,1.0.3,,
FWU-441509403,DEV-5915795799,2025-05-11 05:18:43,1.1.2,1.1.0,success,
FWU-309618828,DEV-1808552978,2025-02-19 15:12:34,1.1.2,2.0.0,success,
FWU-856137234,DEV-4161333448,2024-06-30 19:55:10,1.1.0,1.1.0,success,
FWU-565786506,DEV-7760043600,2024-05-15 15:12:31,1.0.3,1.1.0,success,
FWU-710591025,DEV-5140386115,2024-06-02 15:44:11,1.0.3,2.0.0,success,
FWU-807014010,DEV-5464229068,2024-02-26 05:29:34,,1.1.2,success,
FWU-865803576,DEV-6772709467,03/02/2024 07:25,1.0.3,1.0.3,failed,E_PWR
FWU-958560733,DEV-2342868128,2024-12-24 03:43:53,2.0.0,1.0.8,success,
FWU-233849691,DEV-8793862389,2024-10-31 00:29:13,,1.1.2,failed,E_PWR
FWU-233973677,DEV-1687842448,2024-11-23 23:31:09,1.1.0,2.0.1,failed,E_TIMEOUT
FWU-345618660,DEV-1539790877,2025-05-07 15:24:24,,2.0.0,success,
FWU-593460435,DEV-5631662473,2025-09-23 01:09:55,1.0.3,1.1.0,success,
FWU-609680506,DEV-1160452507,2024-09-15 05:19:27,1.0.8,2.0.1,failed,E_PWR
FWU-944658677,DEV-5401342363,2024-08-20 16:52:54,,1.1.0,success,
FWU-142606324,DEV-6466842199,2025-05-15 07:26:45,1.1.0,1.1.0,success,
FWU-639722878,,2024-01-01 05:04:05,,1.1.0,success,
FWU-912080014,DEV-5356691244,2025-04-18 22:52:32,1.0.3,1.0.8,success,
FWU-685965542,DEV-3105547560,2024-12-01 22:43:41,1.0.8,1.0.3,success,
FWU-932249668,DEV-2470446868,2024-02-24 04:34:17,2.0.0,2.0.0,success,
FWU-445759729,,2025-04-22 16:23:44,1.0.8,1.1.2,success,
FWU-448463032,DEV-9884527787,2025-08-26 02:21:26,1.1.2,2.0.0,success,
FWU-254840087,DEV-1339550201,2024-06-22 01:46:02,2.0.0,1.0.3,success,
FWU-945479392,DEV-2681462097,2024-07-07 13:10:47,1.0.3,2.0.1,success,
FWU-595395556,DEV-1564691782,2025-10-30 15:51:14,1.1.2,1.1.2,success,
FWU-246376054,DEV-1754849915,2024-08-22 00:39:08,1.0.3,2.0.0,success,
FWU-651284629,DEV-8420218744,2025-04-22 01:31:03,2.0.0,2.0.1,partial,
FWU-492177356,DEV-6197472816,2025-12-09 15:46:06,2.0.0,2.0.1,success,
FWU-637329774,DEV-4420867094,2024-11-01 12:08:28,1.1.0,2.0.1,success,
FWU-609881751,DEV-4722868673,2024-10-10 11:00:35,1.0.8,1.1.0,failed,E_STORAGE
FWU-242421329,DEV-8282045139,2025-01-01 13:36:36,1.0.8,2.0.1,success,
FWU-967970567,DEV-2164542322,2025-07-17 12:01:55,1.0.8,1.0.3,success,
FWU-193377551,DEV-8201643257,2025-12-28 02:20:44,1.0.3,2.0.1,success,
FWU-202115796,DEV-1364943948,2025-11-26 18:45:16,1.1.0,1.0.8,success,
FWU-789728945,DEV-2274196572,2024-11-04 03:58:42,1.1.0,1.0.8,success,
FWU-712746289,DEV-8112860864,2024-12-19 12:59:54,,1.0.8,success,
FWU-307307282,DEV-3138808618,2025-10-20 20:46:21,1.0.8,2.0.1,success,
FWU-312626327,DEV-4182973701,2025-12-28 19:28:27,1.1.2,1.0.3,success,
FWU-391314002,DEV-6764995867,2024-05-04 20:59:18,1.1.0,1.0.3,success,
FWU-113150201,DEV-7684709138,2024-04-02 14:34:48,1.0.8,1.0.8,success,
FWU-128103331,DEV-1844211450,2025-02-12 02:35:36,1.0.3,2.0.0,success,
FWU-450196890,DEV-1551363666,2024-08-30 09:07:21,1.1.0,2.0.0,success,
FWU-952052265,DEV-1607892230,05/28/2025 18:41,1.0.8,2.0.1,success,
FWU-374319119,DEV-5964980675,2024-02-09 16:07:41,1.1.0,1.0.8,success,
FWU-547924736,DEV-8291826947,2025-03-31 22:15:26,1.1.0,1.0.8,success,
FWU-813248659,DEV-6608715479,2024-12-17 23:08:49,2.0.0,1.1.2,success,
FWU-990404484,DEV-9703119231,2025-03-03 06:33:23,1.0.3,1.1.0,partial,E_PWR
FWU-794133371,DEV-1519737760,2024-07-16 03:01:34,1.1.2,1.1.2,success,
FWU-239631258,DEV-5237465008,2024-04-11 06:45:01,,1.1.0,failed,
FWU-750077602,,2025-11-23 06:56:13,1.1.0,2.0.1,success,
FWU-808907496,DEV-7947683905,2025-09-02 21:46:44,1.0.8,2.0.1,success,
FWU-879944038,DEV-4286303406,2025-06-25 17:29:59,1.0.8,2.0.0,success,
FWU-347480803,DEV-9579359717,2025-09-24 15:43:24,,1.0.8,success,
FWU-790531776,DEV-9982661175,2025-01-07 04:18:28,2.0.0,1.1.0,success,
FWU-373256411,DEV-1638537097,2024-02-09 11:02:34,1.1.2,1.0.8,success,
FWU-484183524,DEV-6235708199,2024-04-15 01:25:37,,2.0.1,success,
FWU-325536407,DEV-7216348425,2025-10-28 18:29:31,1.1.2,2.0.0,success,
FWU-308454056,DEV-2132055602,2024-07-19 22:09:19,1.0.3,2.0.1,failed,E_STORAGE
FWU-571410038,DEV-3800786736,2025-08-17 06:16:17,,2.0.1,success,
FWU-878005418,DEV-5124583015,2025-01-28 08:49:34,1.1.2,1.1.2,success,
FWU-328718120,DEV-4298507734,2025-08-26 09:13:38,2.0.0,1.0.8,success,
FWU-515567830,DEV-2398512575,2024-04-20 20:46:03,1.0.8,1.1.0,failed,
FWU-993142114,DEV-6375963846,2025-10-08 08:04:04,2.0.0,1.0.8,success,
FWU-434518059,DEV-1662708477,2025-06-06 18:24:46,1.1.0,2.0.1,success,
FWU-394930256,DEV-3926514082,2024-08-26 03:52:25,1.1.2,2.0.0,success,
FWU-152860008,DEV-4904024527,2024-05-18 03:01:56,,1.1.0,failed,
FWU-642353154,DEV-3638646889,2024-05-10 05:34:59,1.0.3,1.1.0,success,
FWU-700926564,DEV-5654702104,2025-11-28 06:00:38,1.1.0,2.0.0,success,
FWU-569355557,DEV-8194597143,2025-05-02 16:49:53,,1.1.2,success,
FWU-390257402,DEV-6643218298,01/11/2024 02:59,1.0.8,1.0.8,success,
FWU-264481884,DEV-3418948916,2024-06-26 16:27:11,,2.0.0,success,
FWU-734760758,DEV-2573624375,2025-05-27 08:27:26,1.0.8,1.1.0,success,
FWU-188082944,,2025-05-06 18:21:46,1.1.2,1.0.3,success,
FWU-328980860,DEV-1251014461,2025-06-11 07:42:50,,2.0.0,success,
FWU-148917058,DEV-1581748936,2025-10-03 07:25:07,1.1.0,1.0.3,failed,E_TIMEOUT
FWU-492631498,DEV-4134693281,2024-06-05 10:53:13,2.0.0,1.0.8,success,
FWU-247720954,DEV-5443759552,2025-07-04 21:37:33,1.0.8,1.0.3,success,
FWU-447137823,DEV-7869387419,2025-04-08 14:40:04,1.0.3,2.0.1,success,
FWU-970899817,DEV-3730754037,2025-03-22 17:33:51,,1.0.3,success,
FWU-853212533,DEV-8953846528,2024-03-02 09:38:05,1.1.2,1.1.2,success,
FWU-363564023,DEV-1264582381,2024-11-28 04:48:43,2.0.0,2.0.0,success,
FWU-963556543,DEV-1553040088,2024-06-01 10:41:39,1.1.0,1.0.8,success,
FWU-263483399,DEV-7725447662,2024-06-01 02:33:11,2.0.0,2.0.0,success,
FWU-659821472,,2025-09-30 11:00:08,,1.1.0,success,
FWU-697298907,DEV-7835089112,2025-03-08 04:54:15,1.0.3,2.0.1,success,
FWU-345570515,DEV-5605171053,2025-04-19 04:18:11,1.0.8,2.0.0,success,
FWU-571914471,DEV-3592581693,2025-08-25 01:45:24,2.0.0,2.0.1,success,
FWU-276364033,DEV-5412844630,2025-08-23 04:30:18,1.1.0,1.0.8,success,
FWU-699949939,DEV-3617223531,2024-08-22 21:40:46,2.0.0,1.0.3,success,
FWU-608296909,DEV-8206538713,2024-06-11 10:41:55,2.0.0,1.0.8,success,
FWU-842132448,DEV-3913456247,2024-02-02 23:32:05,1.1.2,1.0.8,success,
FWU-471777135,DEV-2895296522,2024-10-12 10:00:45,1.1.2,1.0.3,success,
FWU-630516071,DEV-5386637801,2025-01-26 01:10:46,1.0.3,1.1.0,success,
FWU-796109493,DEV-8886311778,2025-01-27 15:17:58,1.0.8,1.1.0,,
FWU-594864293,DEV-3217628967,2024-01-24 23:05:07,1.0.8,2.0.1,failed,E_TIMEOUT
FWU-318877362,DEV-9194650105,2025-04-14 14:51:07,1.1.2,1.1.0,success,
FWU-163444508,DEV-6669008912,2024-08-31 18:27:42,1.0.3,1.1.2,success,
FWU-589980799,DEV-9976849202,2024-04-24 11:09:24,2.0.0,1.1.2,failed,E_BT
FWU-526446078,DEV-9688312322,2024-09-21 15:32:30,1.1.2,1.1.2,success,
FWU-161050898,DEV-6106376473,2024-11-22 11:55:18,,1.1.2,success,
FWU-296487125,DEV-8752593269,2025-02-18 12:12:08,1.1.2,2.0.1,success,
FWU-149223004,DEV-5235223789,2024-12-05 13:03:05,2.0.0,1.0.3,success,
FWU-401358544,DEV-7826007394,2024-04-10 01:51:55,2.0.0,2.0.1,success,
FWU-799063634,DEV-6662663704,2024-07-14 11:10:24,1.1.0,2.0.0,success,
FWU-164677047,DEV-7615049142,2025-08-12 23:09:03,1.0.8,2.0.0,success,
FWU-369619128,DEV-4636950037,2024-04-03 13:21:28,,1.1.0,partial,E_TIMEOUT
FWU-796727633,DEV-1371718138,2025-04-12 04:06:04,1.1.0,2.0.0,success,
FWU-941132390,DEV-3355803910,07/28/2024 21:44,,1.1.0,success,
FWU-399443520,DEV-4387994138,2025-01-27 06:42:21,1.0.8,1.0.8,success,
FWU-951490032,DEV-9829614192,2025-09-23 16:43:02,1.1.2,1.0.3,success,
FWU-112724978,DEV-3616176736,2025-10-10 14:18:59,2.0.0,1.1.2,partial,E_STORAGE
FWU-211201980,DEV-5884916435,2025-05-09 10:40:29,1.1.0,1.0.3,success,
FWU-331544764,DEV-6389911447,2025-07-31 19:57:04,2.0.0,1.1.2,success,
FWU-889122094,DEV-2758278222,2024-04-19 18:57:19,1.1.2,2.0.1,success,
FWU-892584061,DEV-5736519587,2024-05-05 03:16:37,1.1.0,1.1.2,success,
FWU-640236812,DEV-2014812132,2024-01-30 00:27:10,2.0.0,2.0.0,success,
FWU-437853646,DEV-5116792121,2024-03-15 21:39:16,1.0.3,2.0.1,success,
FWU-444124254,DEV-1748618854,01/17/2024 00:04,,1.0.3,success,
FWU-358698114,DEV-2856133058,2024-03-25 00:55:29,1.0.8,2.0.0,failed,E_TIMEOUT
FWU-437779315,DEV-2020789741,2025-03-27 02:01:24,1.1.0,1.1.2,success,
FWU-746133855,DEV-2374515132,2025-08-19 08:37:04,1.1.2,2.0.0,success,
FWU-581347883,DEV-6713118507,2025-07-10 06:21:41,1.0.8,2.0.0,success,
FWU-200802812,DEV-2395283071,2024-09-26 08:22:05,2.0.0,1.1.0,success,E_TIMEOUT
FWU-506320139,DEV-1777308752,2024-06-09 18:06:38,,1.0.8,success,
FWU-631840523,DEV-1252855051,2025-10-26 15:21:18,1.1.2,1.1.0,success,
FWU-303712299,DEV-3484500564,2024-10-25 19:45:28,2.0.0,1.0.3,success,
FWU-671099071,DEV-2581828870,2024-05-22 18:36:48,1.0.8,1.1.0,success,
FWU-379684553,DEV-3644144264,2025-05-26 05:02:18,1.0.8,1.1.2,success,
FWU-763546203,DEV-6381097387,07/29/2024 19:42,1.1.2,2.0.0,success,
FWU-525435560,DEV-1719700038,2024-04-27 01:38:20,1.0.3,1.0.3,success,
FWU-481393861,DEV-3756434584,2024-06-30 17:37:21,1.1.2,2.0.1,success,
FWU-636201764,DEV-8181697197,2025-01-02 16:04:13,,1.0.3,success,
FWU-280903923,DEV-8186469988,2025-05-27 13:03:11,1.0.3,1.0.3,success,
FWU-564756757,DEV-2566180364,2025-06-24 14:57:21,1.0.3,1.0.3,success,
FWU-736752303,DEV-4781006756,2025-01-24 05:36:12,1.0.8,1.0.3,success,
FWU-646393123,DEV-6283507492,2024-04-13 21:42:52,,2.0.1,success,
FWU-756835075,DEV-4942072591,2025-06-21 01:35:18,1.1.2,1.1.2,failed,E_TIMEOUT
FWU-673206714,DEV-3638678581,2025-08-27 11:54:56,1.1.2,1.1.0,success,
FWU-290775066,DEV-1615428548,2024-05-12 11:07:46,1.1.0,1.1.2,failed,
FWU-409342784,DEV-2868585155,2024-08-29 02:36:11,2.0.0,1.1.0,success,
FWU-291667487,DEV-6434113765,2025-08-10 17:52:36,1.1.2,2.0.0,success,
FWU-139652696,DEV-8509968973,2025-04-27 13:21:33,2.0.0,1.1.2,success,
FWU-186112943,DEV-6882995695,2025-06-18 11:15:54,1.1.0,2.0.0,success,
FWU-911171123,DEV-2796075576,2024-01-13 00:14:43,2.0.0,2.0.0,success,
FWU-746696599,DEV-6015092267,2025-09-01 02:04:07,2.0.0,1.0.8,success,
FWU-108607820,DEV-7083506289,2025-10-27 08:41:00,1.1.0,1.0.8,success,
FWU-249245201,DEV-3294868026,2024-11-15 12:52:02,1.0.3,1.1.0,success,
FWU-190507211,DEV-4901250013,2024-03-08 06:13:08,2.0.0,1.1.2,success,
FWU-120465876,DEV-2195438195,2024-09-17 05:55:45,1.1.0,1.0.3,success,
FWU-344480688,DEV-8334123162,2025-11-29 06:05:26,2.0.0,1.0.3,success,
FWU-280746283,DEV-4981325719,03/21/2024 01:42,1.0.3,2.0.0,failed,E_TIMEOUT
FWU-562031113,DEV-1229308780,2024-04-22 23:57:28,1.0.8,2.0.0,success,
FWU-391586946,DEV-6291444673,2025-11-12 00:11:11,1.0.3,1.0.8,success,
FWU-103555249,DEV-5256168947,2025-09-07 07:54:22,1.0.8,2.0.1,success,
FWU-849747524,DEV-8147044593,2025-01-25 03:46:44,2.0.0,1.1.2,success,
FWU-545522692,DEV-4300061959,01/13/2025 22:17,,1.1.2,failed,E_TIMEOUT
FWU-226113018,DEV-6571918661,2024-06-01 14:26:58,1.1.2,1.1.2,success,
FWU-304490323,DEV-5563131279,2024-12-24 02:01:06,2.0.0,1.0.8,partial,E_BT
FWU-635869333,DEV-8181074159,2024-09-18 20:53:27,,1.0.3,failed,E_PWR
FWU-372242010,DEV-5687239359,09/06/2025 12:52,,1.1.2,success,
FWU-584951644,DEV-8763170148,2025-05-02 11:25:08,,2.0.0,success,
FWU-256196055,DEV-3528968791,2024-06-25 05:14:47,,2.0.1,success,
FWU-836854583,DEV-8819659709,2025-03-18 00:30:52,1.0.8,1.0.8,success,
FWU-739735469,DEV-3893839364,2024-07-15 02:20:54,1.0.3,1.0.8,success,
FWU-792761096,DEV-4785066836,12/24/2024 10:44,2.0.0,2.0.0,success,
FWU-418618120,DEV-1893206946,2025-11-29 14:53:22,1.1.0,2.0.0,failed,
FWU-843534846,DEV-6457711984,2024-10-15 00:41:34,1.1.0,2.0.1,success,
FWU-872285180,DEV-8170525675,2025-02-11 21:22:21,1.1.2,1.0.3,partial,E_TIMEOUT
FWU-873036239,DEV-2915148746,2025-12-03 21:54:03,1.0.8,1.0.8,success,
FWU-777832962,DEV-7765918993,2025-09-14 19:40:35,1.1.2,1.1.0,success,
FWU-255525156,DEV-5613931038,2024-03-23 13:09:06,1.0.3,1.0.8,success,
FWU-724608905,DEV-2455541491,2025-10-16 09:08:19,1.0.8,2.0.0,success,
FWU-433588399,DEV-8254857570,2024-09-30 17:39:02,1.1.0,1.1.2,partial,E_STORAGE
FWU-102961344,DEV-4294036370,02/21/2025 04:04,,1.0.3,success,
FWU-247756729,DEV-4478804975,2024-07-18 17:38:33,1.1.0,1.1.2,success,
FWU-150249234,DEV-9249713997,2025-10-08 09:23:29,2.0.0,1.0.8,success,
FWU-256142517,DEV-6179773005,2025-04-02 00:08:29,1.1.2,1.1.2,success,
FWU-315594527,DEV-2702504786,2024-02-12 10:49:36,,2.0.1,success,
FWU-366443861,DEV-2320985302,2024-02-21 15:55:37,1.0.8,1.1.0,failed,
FWU-987436282,DEV-4901960508,2025-06-07 07:32:52,1.0.3,2.0.0,success,
FWU-645031445,DEV-9547622613,2025-12-01 21:45:01,1.0.3,1.1.2,success,
FWU-645922303,DEV-7601440346,2024-08-10 12:22:34,1.0.8,1.1.0,success,
FWU-250814705,DEV-1713293153,2024-03-28 12:27:27,,1.0.8,success,
FWU-737617893,DEV-8338276709,2024-03-20 06:13:38,2.0.0,1.1.0,success,
FWU-806015562,DEV-5219683481,2024-04-12 03:31:28,1.1.0,1.1.2,success,
FWU-814844029,DEV-8130780835,2025-01-01 04:34:22,1.1.0,2.0.0,success,
FWU-653749165,DEV-9214679020,2025-07-01 09:20:08,1.0.8,1.0.8,success,
FWU-334079416,DEV-7981999751,2024-08-10 02:00:37,2.0.0,1.0.3,success,
FWU-305142765,DEV-3292051369,2025-01-15 05:57:13,1.0.3,1.0.8,success,
FWU-147821898,DEV-5076785118,2024-08-01 12:01:09,2.0.0,2.0.1,success,
FWU-617072320,DEV-1696653832,2024-12-31 03:16:29,1.0.8,1.1.0,success,
FWU-807163935,DEV-1061506313,2025-02-07 14:27:40,1.1.2,1.1.0,success,
FWU-846402006,DEV-1317422550,2024-01-02 11:45:58,2.0.0,1.1.2,success,
FWU-921529819,DEV-7244690182,2025-07-18 03:34:17,1.0.8,2.0.1,failed,E_STORAGE
FWU-228034572,DEV-6003971362,2024-10-13 15:27:20,1.0.8,1.0.3,success,
FWU-558508565,DEV-9926600235,2024-05-05 04:42:39,1.1.2,1.1.0,success,
FWU-569045278,,2025-11-07 07:33:04,1.0.8,2.0.0,success,
FWU-449891248,DEV-3655247730,2024-04-25 01:58:36,2.0.0,2.0.0,partial,E_TIMEOUT
FWU-376424336,DEV-6312284184,2025-07-25 20:57:39,,2.0.0,success,
FWU-616760977,DEV-7609599455,2025-03-31 17:05:55,2.0.0,2.0.0,success,
FWU-793252163,DEV-9788075184,2025-02-24 14:40:25,1.0.3,1.1.0,success,
FWU-223869648,DEV-8837948360,2024-10-05 16:52:01,1.1.0,1.1.0,success,
FWU-345785050,DEV-4059619580,2024-12-30 05:05:12,1.0.8,2.0.1,success,
FWU-366450570,DEV-1085754567,2024-07-06 06:48:19,2.0.0,1.1.0,success,
FWU-441815682,DEV-6866533970,2025-10-08 04:56:49,,1.1.0,partial,E_PWR
FWU-397418640,DEV-7725447662,2024-01-11 11:54:34,1.0.3,2.0.1,failed,
FWU-344620596,DEV-2499199770,2025-12-27 04:01:35,1.1.2,1.1.0,success,
FWU-503756473,DEV-4601082246,2025-01-06 07:20:09,,1.0.8,failed,E_STORAGE
FWU-352840754,DEV-9149838749,2024-05-15 05:44:19,1.1.2,1.0.8,success,
FWU-943565851,DEV-9130225336,2024-09-11 15:38:36,1.1.0,1.1.2,success,
FWU-802198004,DEV-5401342363,2024-08-04 06:46:31,1.0.3,1.0.8,success,
FWU-474059177,DEV-5878674258,2025-05-02 20:35:33,1.1.0,2.0.1,partial,E_TIMEOUT
FWU-266776959,DEV-8253263792,2025-01-24 01:35:41,1.1.2,1.0.3,success,
FWU-357779157,DEV-2542865206,2024-04-09 04:57:37,1.1.0,2.0.0,success,
FWU-816761493,DEV-6478630035,2024-03-22 01:03:32,1.0.3,1.1.2,failed,E_TIMEOUT
FWU-133470919,DEV-9571743769,2024-08-03 04:26:36,1.1.2,1.0.8,failed,E_PWR
FWU-125332986,DEV-3180077175,2024-05-09 08:44:50,1.1.0,1.0.8,success,
FWU-425304757,DEV-7519154635,2024-05-08 17:38:54,1.1.0,1.0.8,success,
FWU-216857904,DEV-6058963940,2024-11-11 12:15:30,,1.1.0,success,
FWU-997700570,DEV-5926995710,2024-11-29 13:58:02,1.0.3,1.0.3,success,
FWU-349780712,DEV-2091850343,01/11/2024 07:18,2.0.0,1.1.2,success,
FWU-733540612,DEV-7234401510,2024-03-20 23:55:31,1.0.3,2.0.1,success,
FWU-307401378,DEV-6224143476,2025-01-16 22:14:52,2.0.0,2.0.1,success,
FWU-551774114,DEV-2994158552,2024-03-21 11:59:11,1.1.2,1.1.0,success,
FWU-101931166,DEV-8011110643,2025-12-25 14:43:08,2.0.0,1.0.8,success,
FWU-692949199,DEV-5973568007,2024-09-29 12:15:05,2.0.0,2.0.1,success,
FWU-770050556,,2025-04-29 01:19:05,2.0.0,1.0.3,success,
