campaign_id,date,region,impressions,clicks,conversions,spend,attributed_revenue,utm_source,utm_medium
CMP-274185,2024-04-21,NA,14354.0,182,9.0,310.75,4379.13,google,affiliate
CMP-539953,2024-06-29,APAC,4783.0,154,4.0,28.5,1786.21,email,organic
CMP-759367,2025-05-22,LATAM,24210.0,958,44.0,386.95,7520.94,meta,organic
CMP-539953,2025-02-21,LATAM,12726.0,184,10.0,242.64,,meta,cpc
CMP-375710,2024-09-09,APAC,5166.0,232,4.0,106.13,1078.59,meta,(none)
CMP-800969,2024-09-04,LATAM,3075.0,66,3.0,31.54,1028.13,google,(none)
CMP-387492,2025-10-21,NA,38006.0,451,21.0,529.6,5288.28,tiktok,
CMP-158770,2024-06-29,EU,5210.0,168,,97.95,3657.51,google,(none)
CMP-362709,2024-09-24,EU,5321.0,84,4.0,106.15,,tiktok,email
CMP-688368,23-May-2025,APAC,14489.0,295,9.0,174.37,4021.84,,cpc
CMP-927289,2024-08-31,LATAM,12644.0,131,2.0,164.02,529.09,tiktok,paid_social
CMP-828864,2025-08-21,LATAM,11995.0,374,36.0,206.04,6743.86,meta,paid_social
CMP-699975,2025-06-22,LATAM,10735.0,433,6.0,210.04,2578.02,meta,organic
CMP-154724,2024-02-01,EU,8965.0,330,12.0,49.07,,partner,organic
CMP-198679,2025-10-10,LATAM,14635.0,582,35.0,177.77,10646.89,meta,organic
CMP-253607,2025-11-17,EU,21417.0,573,6.0,,,meta,organic
CMP-783768,2025-07-17,NA,11685.0,352,19.0,97.32,,email,affiliate
CMP-432369,2024-02-09,EU,1901.0,30,2.0,,682.21,(not set),paid_social
CMP-160006,2024-03-29,EU,7406.0,155,11.0,53.04,5496.61,(not set),cpc
CMP-903266,2025-05-13,NA,12726.0,414,4.0,278.38,689.41,partner,paid_social
CMP-164076,2025-09-28,LATAM,7099.0,130,3.0,130.98,512.2,tiktok,cpc
CMP-563555,2024-07-20,APAC,4989.0,134,5.0,23.02,921.44,meta,cpc
CMP-764555,2024-07-11,APAC,11199.0,73,6.0,231.6,1905.48,google,organic
CMP-365329,2024-04-09,NA,9944.0,197,6.0,181.21,1443.33,google,cpc
CMP-977944,2025-11-19,EU,20803.0,326,16.0,426.2,3268.54,,email
CMP-989433,2025-01-30,APAC,2339.0,20,0.0,25.71,0.0,,cpc
CMP-117484,2025-08-10,LATAM,14183.0,70,3.0,,1316.77,google,organic
CMP-802586,2024-11-24,APAC,4687.0,91,4.0,19.4,1929.24,email,organic
CMP-417255,2025-11-22,LATAM,6832.0,208,12.0,139.99,5673.87,meta,(none)
CMP-113625,2025-10-17,APAC,24429.0,738,18.0,421.72,3888.47,email,(none)
CMP-286987,2025-12-09,APAC,6799.0,150,5.0,133.75,1936.38,meta,organic
CMP-447115,2025-05-13,EU,6773.0,28,1.0,,292.05,partner,affiliate
CMP-387918,2024-11-24,LATAM,9481.0,141,4.0,,1076.31,email,organic
CMP-130237,2025-10-28,LATAM,3316.0,141,5.0,64.83,1005.49,meta,organic
CMP-391228,2024-02-20,LATAM,25980.0,569,7.0,522.46,1490.11,google,cpc
CMP-688368,2024-12-11,APAC,,89,4.0,49.83,641.66,meta,(none)
CMP-762951,2024-03-15,EU,5099.0,183,2.0,$61.67,,tiktok,organic
CMP-904246,2025-04-13,NA,10418.0,259,2.0,209.95,492.1,meta,email
CMP-779003,2024-02-01,LATAM,17356.0,353,20.0,105.01,8373.4,google,(none)
CMP-864750,2024-12-10,NA,6689.0,137,12.0,28.0,3506.32,google,email
CMP-845108,2025-12-06,NA,3755.0,145,7.0,36.06,1729.73,google,organic
CMP-983101,2025-08-09,NA,30375.0,287,13.0,401.8,2738.97,meta,organic
CMP-845902,2024-09-27,EU,7940.0,247,16.0,120.71,6907.57,google,cpc
CMP-100258,2024-09-27,APAC,17860.0,719,24.0,227.69,10732.89,tiktok,email
CMP-486785,2025-05-08,LATAM,5197.0,47,1.0,100.66,339.92,google,email
CMP-755643,2025-10-16,EU,9010.0,174,8.0,62.56,3856.96,google,affiliate
CMP-828864,2025-03-01,NA,14524.0,232,22.0,274.49,,(not set),cpc
CMP-601989,2024-07-14,LATAM,13234.0,513,17.0,288.29,3537.06,(not set),cpc
CMP-800969,2025-10-24,EU,21422.0,672,12.0,,3683.64,meta,affiliate
CMP-755331,2024-01-02,NA,,146,13.0,86.73,3492.5,meta,cpc
CMP-672089,2024-12-10,NA,8623.0,369,20.0,$79.05,8837.52,meta,paid_social
CMP-935593,2024-06-03,NA,5865.0,97,4.0,84.99,1382.01,partner,cpc
CMP-594601,2025-09-21,EU,6197.0,212,9.0,29.87,1873.85,partner,(none)
CMP-802586,2025-11-02,APAC,10022.0,406,9.0,213.94,2000.07,email,email
CMP-472235,2024-12-30,APAC,3916.0,163,13.0,43.09,3045.54,(not set),cpc
CMP-393586,2024-06-23,APAC,4437.0,117,4.0,79.1,1400.13,partner,cpc
CMP-974098,2024-09-13,NA,8955.0,156,8.0,48.39,3609.29,email,paid_social
CMP-286987,2024-09-24,EU,5548.0,44,0.0,34.37,0.0,email,paid_social
CMP-779003,2024-11-08,LATAM,8278.0,146,3.0,56.49,1192.52,partner,
CMP-772765,2025-06-21,NA,10784.0,108,9.0,49.71,1677.55,meta,(none)
CMP-783768,2024-10-04,NA,9695.0,292,13.0,,2092.9,meta,(none)
CMP-277433,2024-12-22,EU,5960.0,60,5.0,61.48,1345.51,google,cpc
CMP-767254,2025-08-16,NA,36534.0,892,18.0,325.51,9141.54,(not set),affiliate
CMP-117484,2024-04-29,LATAM,18890.0,86,1.0,83.07,352.41,tiktok,cpc
CMP-946446,2024-11-10,APAC,3605.0,85,3.0,59.86,,google,paid_social
CMP-614117,2025-09-09,APAC,3514.0,58,3.0,48.46,774.01,partner,email
CMP-564915,2025-06-30,NA,20196.0,521,10.0,148.15,2615.84,partner,(none)
CMP-647689,13-Jun-2025,NA,12492.0,123,6.0,162.01,2674.45,google,organic
CMP-181566,2024-03-27,APAC,46487.0,785,45.0,815.27,,email,organic
CMP-736249,2024-12-23,EU,11309.0,238,,106.01,5804.41,google,affiliate
CMP-160006,2024-03-26,APAC,13231.0,536,39.0,135.21,,(not set),organic
CMP-260633,2025-11-19,EU,8681.0,71,0.0,156.08,0.0,,paid_social
CMP-207978,2024-07-24,APAC,5638.0,120,3.0,120.0,982.79,google,cpc
CMP-829283,2025-10-20,LATAM,6647.0,281,10.0,74.65,4063.6,google,(none)
CMP-828864,2024-11-15,APAC,12625.0,143,6.0,58.09,2855.78,partner,organic
CMP-624681,2025-01-28,EU,25106.0,1042,71.0,$270.23,27195.15,meta,organic
CMP-591461,2025-08-31,NA,7825.0,141,5.0,92.17,1069.76,(not set),cpc
CMP-393586,2025-06-26,EU,10261.0,112,6.0,,2167.06,partner,(none)
CMP-387918,2025-11-24,LATAM,25289.0,1106,103.0,509.47,21422.46,,(none)
CMP-442978,2025-09-16,EU,5896.0,223,19.0,103.34,6271.21,google,organic
CMP-195775,2025-02-14,APAC,3575.0,35,0.0,59.3,0.0,,
CMP-319473,2024-01-23,APAC,21443.0,794,12.0,405.96,4621.48,partner,cpc
CMP-243628,2024-09-20,APAC,2729.0,73,5.0,22.75,,(not set),paid_social
CMP-703618,2024-07-02,APAC,7942.0,231,,133.89,1380.86,email,affiliate
CMP-501548,2025-07-09,EU,7256.0,233,12.0,47.08,2208.31,meta,cpc
CMP-992278,2025-03-13,EU,34131.0,1372,9.0,623.68,1684.35,,paid_social
CMP-699975,2025-12-01,LATAM,6503.0,178,4.0,28.08,779.81,partner,cpc
CMP-420602,2024-09-05,NA,16206.0,154,3.0,354.82,999.07,google,cpc
CMP-909478,2024-04-21,NA,11340.0,158,6.0,134.36,2813.95,(not set),paid_social
CMP-563100,2025-05-16,APAC,12892.0,416,14.0,121.36,6551.38,(not set),paid_social
CMP-365329,2025-03-11,LATAM,6415.0,135,2.0,114.38,425.02,partner,affiliate
CMP-852908,2024-08-11,EU,6133.0,130,1.0,134.02,376.05,email,email
CMP-501548,2025-11-19,EU,6242.0,273,13.0,40.06,3058.44,meta,organic
CMP-202210,2025-05-12,EU,4296.0,187,8.0,71.74,2048.94,email,cpc
CMP-624681,15-Oct-2024,LATAM,12561.0,203,14.0,184.44,5502.31,meta,affiliate
CMP-963319,2024-07-28,EU,10476.0,251,11.0,212.5,3971.19,(not set),organic
CMP-343092,2025-11-06,EU,4947.0,132,5.0,50.43,2577.69,meta,
CMP-864750,2025-10-19,LATAM,,426,11.0,192.69,3130.66,(not set),cpc
CMP-800969,2024-02-06,NA,9796.0,261,3.0,,588.62,tiktok,affiliate
CMP-117484,2024-07-28,LATAM,19079.0,328,2.0,285.38,777.01,meta,email
CMP-546867,2024-12-10,EU,10357.0,239,6.0,207.84,2987.02,tiktok,cpc
CMP-909478,2024-08-27,EU,12489.0,72,1.0,114.05,180.97,meta,cpc
CMP-624681,2024-10-06,EU,35858.0,1377,121.0,,51673.21,google,organic
CMP-558482,2024-11-05,APAC,9159.0,357,11.0,41.52,,email,paid_social
CMP-737058,2025-11-17,LATAM,31173.0,604,34.0,371.98,11520.81,email,organic
CMP-974579,2024-04-21,NA,5577.0,75,4.0,104.52,659.25,partner,
CMP-614117,2024-09-11,LATAM,6186.0,20,0.0,134.41,0.0,email,paid_social
CMP-887046,2024-06-27,APAC,,108,3.0,24.61,999.88,(not set),paid_social
CMP-596446,2024-01-29,NA,7517.0,141,7.0,134.47,,email,paid_social
CMP-996922,2025-06-29,EU,5399.0,212,8.0,79.22,2981.58,google,cpc
CMP-287700,2024-07-02,LATAM,5689.0,238,3.0,$101.77,979.6,(not set),cpc
CMP-135156,2025-03-10,NA,15766.0,590,4.0,264.39,861.07,meta,paid_social
CMP-946446,2024-01-16,NA,7433.0,212,14.0,118.74,2845.29,google,cpc
CMP-980673,2024-09-28,EU,7099.0,243,2.0,125.23,956.11,meta,affiliate
CMP-199315,2024-03-31,NA,10776.0,167,13.0,,5813.3,meta,cpc
CMP-461714,2024-11-13,NA,5909.0,65,3.0,112.87,1192.69,meta,organic
CMP-737058,2025-01-15,NA,18057.0,319,17.0,253.55,3246.75,meta,cpc
CMP-663852,2024-11-24,LATAM,9051.0,316,10.0,100.57,3491.81,google,email
CMP-786927,2024-01-11,NA,23950.0,193,10.0,523.25,3103.32,google,organic
CMP-158770,2025-06-30,LATAM,22084.0,705,62.0,236.56,,partner,cpc
CMP-983101,2025-07-06,NA,3397.0,44,1.0,42.13,398.2,tiktok,cpc
CMP-387918,2024-02-17,APAC,3576.0,83,7.0,57.74,2661.38,(not set),email
CMP-487484,2025-08-24,EU,5344.0,177,13.0,49.73,3169.21,google,email
CMP-113625,2025-05-20,LATAM,4357.0,99,7.0,,1400.09,meta,cpc
CMP-767254,2024-07-12,NA,10601.0,460,25.0,122.15,9310.3,meta,organic
CMP-883945,2024-01-08,LATAM,7006.0,254,22.0,79.13,5983.54,email,cpc
CMP-558482,2024-10-12,APAC,5703.0,180,8.0,123.8,3288.31,google,organic
CMP-800969,2025-12-06,EU,4304.0,29,0.0,$39.54,0.0,meta,organic
CMP-699975,2025-03-21,NA,6410.0,127,6.0,61.03,2756.02,partner,paid_social
CMP-465093,2024-05-01,NA,7525.0,176,3.0,71.74,1219.11,meta,cpc
CMP-250295,2025-03-21,LATAM,11989.0,302,16.0,$249.94,6539.91,,cpc
CMP-686317,2024-11-17,APAC,7766.0,49,1.0,76.6,399.43,google,affiliate
CMP-687712,2025-07-13,EU,11809.0,452,16.0,137.53,3164.54,google,paid_social
CMP-324289,2024-06-12,LATAM,4256.0,81,1.0,78.98,161.46,(not set),paid_social
CMP-485115,2024-01-29,EU,7158.0,123,11.0,116.12,4817.78,(not set),cpc
CMP-691040,2025-03-08,NA,9754.0,56,1.0,153.61,293.48,meta,(none)
CMP-264052,2025-09-21,APAC,13784.0,300,,64.13,4207.49,(not set),paid_social
CMP-746944,2025-06-29,LATAM,2725.0,59,2.0,$56.22,675.05,partner,email
CMP-446198,2024-04-25,EU,9675.0,222,4.0,46.77,1071.25,google,email
CMP-636561,2025-08-02,NA,11643.0,456,40.0,209.27,,google,organic
CMP-238043,2024-05-21,NA,15515.0,665,55.0,97.52,17114.18,tiktok,paid_social
CMP-720935,18-Oct-2024,LATAM,40164.0,760,26.0,227.88,10292.98,meta,(none)
CMP-840551,2025-08-11,NA,50909.0,1216,58.0,839.03,11634.63,meta,organic
CMP-742693,2025-09-21,APAC,,372,22.0,463.1,4152.97,tiktok,organic
CMP-647689,2025-12-19,NA,6118.0,67,2.0,105.79,557.68,meta,affiliate
CMP-791397,25-Dec-2025,LATAM,8272.0,248,12.0,178.56,5209.01,google,(none)
CMP-286659,2024-07-20,EU,6471.0,153,3.0,133.92,1056.95,meta,paid_social
CMP-365329,2024-10-06,NA,8642.0,113,3.0,165.22,893.99,email,paid_social
CMP-909478,2025-10-03,LATAM,43728.0,1359,9.0,912.06,4582.58,(not set),organic
CMP-546070,2025-05-28,APAC,9193.0,89,2.0,136.4,771.44,(not set),
CMP-461714,2025-02-01,NA,2543.0,44,1.0,33.34,498.33,tiktok,paid_social
CMP-737058,2025-09-16,LATAM,10507.0,57,2.0,117.15,438.22,partner,(none)
CMP-772844,2024-05-04,EU,3487.0,34,1.0,21.89,266.12,google,
CMP-312429,2024-06-06,EU,,232,10.0,173.29,2816.23,google,cpc
CMP-886364,2025-06-29,EU,5666.0,240,4.0,30.88,1972.01,google,cpc
CMP-375710,2024-04-06,LATAM,3164.0,128,6.0,60.07,,(not set),(none)
CMP-942377,2025-01-24,APAC,17824.0,707,28.0,308.08,7629.22,(not set),organic
CMP-647341,2024-03-23,APAC,5258.0,142,5.0,$68.16,2057.96,(not set),cpc
CMP-522857,2025-04-06,APAC,3990.0,130,5.0,33.99,,email,organic
CMP-873078,2025-06-10,LATAM,12306.0,295,29.0,87.92,6982.52,tiktok,paid_social
CMP-485115,2024-08-29,EU,11311.0,252,14.0,131.67,4409.2,email,email
CMP-601989,2025-05-04,EU,,23,1.0,,453.37,(not set),paid_social
CMP-546070,2024-09-12,APAC,8568.0,157,7.0,178.6,3571.74,partner,email
CMP-164076,29-Jan-2024,APAC,11569.0,152,5.0,168.95,2434.82,meta,email
CMP-487484,2024-05-02,APAC,13120.0,211,5.0,115.25,1237.66,(not set),cpc
CMP-762951,2025-09-24,EU,,391,5.0,215.69,1783.81,tiktok,(none)
CMP-745804,2024-10-24,APAC,10413.0,321,11.0,89.77,5395.35,email,paid_social
CMP-300261,2024-12-11,EU,3501.0,152,13.0,64.81,2934.99,email,email
CMP-285501,2025-04-22,LATAM,2768.0,105,3.0,21.5,1550.15,partner,email
CMP-703618,2025-07-04,NA,15724.0,464,22.0,274.29,3776.99,google,affiliate
CMP-100258,2024-11-13,APAC,7366.0,142,3.0,$158.46,1316.88,email,paid_social
CMP-485115,2024-12-28,APAC,,276,3.0,55.42,1230.61,email,cpc
CMP-672089,2025-02-18,NA,29632.0,721,41.0,340.6,9016.92,email,paid_social
CMP-512349,2025-04-07,LATAM,5303.0,120,6.0,$63.86,2899.24,meta,(none)
CMP-772844,2024-04-25,NA,4299.0,34,,22.65,0.0,google,email
CMP-102800,2024-05-26,APAC,9217.0,190,5.0,134.23,,partner,cpc
CMP-743829,2025-03-10,APAC,8541.0,96,4.0,135.74,657.5,email,organic
CMP-439044,2024-04-19,APAC,2351.0,97,4.0,,768.24,partner,cpc
CMP-800969,2025-07-29,APAC,7492.0,315,4.0,90.75,1620.7,partner,cpc
CMP-685005,2024-08-19,LATAM,14546.0,553,6.0,$219.9,1072.76,email,cpc
CMP-485115,2025-07-01,EU,9316.0,309,23.0,95.03,10193.0,partner,email
CMP-946514,2025-12-06,APAC,10789.0,238,2.0,146.3,432.39,tiktok,cpc
CMP-667297,2024-04-04,NA,38708.0,1182,75.0,357.26,18668.98,google,affiliate
CMP-772844,2024-03-25,APAC,20735.0,757,16.0,233.51,4537.38,meta,
CMP-845108,2025-08-08,APAC,1450.0,28,1.0,20.35,290.08,partner,(none)
CMP-181566,2025-12-21,EU,29856.0,750,22.0,161.31,7806.84,google,email
CMP-326957,2024-04-19,EU,18843.0,620,10.0,339.19,3711.15,google,(none)
CMP-772844,2025-12-04,APAC,4941.0,65,3.0,42.04,1217.88,partner,cpc
CMP-818660,2025-05-21,LATAM,7569.0,196,6.0,$146.44,,email,cpc
CMP-908184,14-Oct-2024,LATAM,6441.0,62,3.0,41.38,1382.18,google,paid_social
CMP-946652,2025-06-10,APAC,9791.0,251,5.0,201.22,2470.59,partner,organic
CMP-601989,2024-03-27,NA,3969.0,113,4.0,60.32,1696.11,email,email
CMP-117484,2024-03-08,NA,33589.0,195,2.0,305.32,571.78,tiktok,affiliate
CMP-186847,2024-02-26,EU,5168.0,132,2.0,53.74,,tiktok,email
CMP-614117,16-Dec-2025,NA,13941.0,566,32.0,204.17,10894.98,(not set),paid_social
CMP-202210,2025-06-04,LATAM,10179.0,319,14.0,155.93,6733.29,partner,email
CMP-927289,2024-02-23,NA,12222.0,184,10.0,,,partner,cpc
CMP-326955,2024-11-08,EU,18395.0,434,14.0,236.95,5378.09,tiktok,
CMP-767254,2025-08-29,LATAM,8922.0,218,12.0,56.75,,google,affiliate
CMP-863878,2024-08-11,APAC,34678.0,1048,,252.49,24590.02,meta,(none)
CMP-873078,2024-03-22,NA,10234.0,381,35.0,,10175.14,,organic
CMP-667297,25-Mar-2024,APAC,37575.0,552,36.0,515.55,6268.36,partner,
CMP-804633,2024-01-31,EU,7197.0,283,15.0,90.94,3930.52,email,email
CMP-326957,2024-01-07,EU,4941.0,149,1.0,49.37,512.35,(not set),organic
CMP-927289,2024-06-18,LATAM,5200.0,74,7.0,30.61,3120.84,meta,paid_social
CMP-286659,2024-06-21,APAC,4316.0,155,0.0,44.23,0.0,email,cpc
CMP-343092,2024-01-09,EU,7904.0,100,3.0,44.63,1401.47,google,cpc
CMP-426905,2025-07-25,APAC,4585.0,52,1.0,$37.28,341.19,tiktok,cpc
CMP-887046,2025-07-29,APAC,8877.0,364,5.0,107.96,1995.07,meta,affiliate
CMP-791397,2025-04-09,NA,8143.0,77,4.0,136.83,1124.37,google,email
CMP-886364,2024-06-21,APAC,5939.0,242,13.0,66.33,,email,organic
CMP-286659,2024-05-28,NA,4647.0,166,6.0,49.28,991.06,,paid_social
CMP-324164,2024-12-02,EU,6182.0,216,11.0,32.86,2253.03,email,cpc
CMP-276264,2025-04-16,EU,15546.0,203,4.0,$309.76,,google,organic
CMP-198679,2025-09-23,LATAM,37875.0,249,16.0,323.68,6342.02,email,paid_social
CMP-484047,2025-08-17,APAC,4727.0,28,0.0,68.76,0.0,email,cpc
CMP-439044,2025-03-21,EU,7158.0,228,8.0,55.81,3761.95,meta,cpc
CMP-181239,2024-09-04,APAC,26775.0,332,6.0,544.49,1988.32,(not set),cpc
CMP-417255,2025-12-11,LATAM,13908.0,365,4.0,154.41,1917.33,email,email
CMP-977944,2025-06-04,LATAM,12481.0,323,18.0,245.79,8364.36,meta,(none)
CMP-744794,2025-07-13,NA,17011.0,681,20.0,228.95,6252.89,email,cpc
CMP-983101,2024-08-03,APAC,15183.0,89,1.0,113.29,401.4,(not set),(none)
CMP-746944,2025-02-11,APAC,25309.0,192,,484.29,,google,organic
CMP-158770,2024-01-06,LATAM,19809.0,751,70.0,218.25,20097.13,partner,affiliate
CMP-439044,2025-07-07,NA,1498.0,32,0.0,29.17,0.0,meta,(none)
CMP-501035,2025-09-28,LATAM,2717.0,21,1.0,39.61,266.16,partner,email
CMP-627217,2024-08-18,LATAM,5238.0,22,1.0,54.47,353.95,partner,cpc
CMP-303614,2024-07-29,EU,7114.0,151,,137.81,2380.94,email,affiliate
CMP-426905,2024-01-22,APAC,6307.0,249,12.0,74.35,3632.51,,cpc
CMP-426905,2024-03-17,NA,7661.0,298,5.0,162.38,1705.43,google,organic
CMP-686317,2025-12-15,NA,12917.0,580,37.0,79.01,,email,cpc
CMP-390704,2025-09-13,NA,9938.0,341,1.0,,,tiktok,affiliate
CMP-864750,2024-01-18,NA,4013.0,62,2.0,37.78,1006.29,(not set),email
CMP-979387,2024-12-22,EU,5904.0,236,4.0,128.56,1429.25,tiktok,cpc
CMP-755331,2025-06-15,LATAM,5612.0,129,12.0,45.36,5846.75,google,(none)
CMP-974098,2025-03-30,NA,32241.0,884,34.0,218.87,7296.35,(not set),organic
CMP-699975,2025-05-08,EU,14656.0,288,6.0,246.47,2521.16,email,affiliate
CMP-486785,2025-09-29,EU,2528.0,79,5.0,46.93,2261.11,tiktok,cpc
CMP-517641,2024-05-21,LATAM,17453.0,103,2.0,$201.73,929.79,email,paid_social
CMP-367124,2025-08-01,EU,773.0,20,0.0,10.96,0.0,email,email
CMP-992278,2024-04-28,LATAM,18516.0,642,25.0,392.36,4720.91,google,(none)
CMP-691040,2024-12-01,LATAM,20077.0,287,12.0,318.58,3210.41,meta,affiliate
CMP-886364,2024-01-19,APAC,12522.0,418,23.0,118.88,11795.08,email,paid_social
CMP-484047,2025-09-11,EU,9087.0,56,0.0,92.37,0.0,email,organic
CMP-486785,2024-04-21,LATAM,7449.0,44,2.0,99.35,484.12,(not set),paid_social
CMP-686986,2024-09-23,LATAM,16821.0,215,5.0,81.64,1923.1,(not set),organic
CMP-723330,2025-06-22,NA,6201.0,142,3.0,103.26,1216.69,partner,email
CMP-467476,2024-03-15,EU,20632.0,363,10.0,,4220.89,email,email
CMP-208933,2024-03-10,NA,6485.0,255,8.0,53.07,3690.26,partner,(none)
CMP-558482,2024-05-31,EU,8304.0,44,1.0,63.54,166.82,meta,cpc
CMP-286659,2025-03-11,EU,4556.0,70,1.0,52.65,433.25,google,cpc
CMP-253607,2024-05-25,NA,28968.0,496,2.0,596.72,,google,affiliate
CMP-461714,2025-04-30,APAC,12842.0,322,9.0,186.15,4307.28,email,organic
CMP-734152,2025-10-30,LATAM,15955.0,371,5.0,105.81,1401.17,meta,
CMP-253607,2024-03-21,NA,10767.0,360,3.0,113.14,1540.95,partner,(none)
CMP-390956,2025-10-01,APAC,15587.0,87,0.0,91.88,,tiktok,organic
CMP-977944,27-Jan-2025,LATAM,25993.0,739,11.0,127.9,2119.76,google,
CMP-286987,2024-12-07,LATAM,31925.0,1196,25.0,508.94,7534.39,(not set),(none)
CMP-896925,2024-07-13,APAC,9595.0,420,11.0,106.76,3746.21,email,email
CMP-873078,2024-09-05,APAC,9006.0,340,22.0,193.17,6098.93,tiktok,cpc
CMP-754836,2024-10-20,APAC,7333.0,71,5.0,35.09,1087.2,(not set),cpc
CMP-326957,2025-05-04,NA,,611,36.0,341.88,15155.58,google,(none)
CMP-993990,2024-03-07,LATAM,12739.0,569,21.0,214.82,5615.36,(not set),cpc
CMP-386290,2024-07-21,NA,21745.0,844,18.0,226.8,8364.5,email,cpc
CMP-539953,2025-03-08,LATAM,10928.0,163,8.0,195.92,1718.79,partner,organic
CMP-670512,2025-07-02,NA,20661.0,187,5.0,403.45,1157.57,email,(none)
CMP-274185,2025-01-18,APAC,13172.0,287,18.0,75.75,4254.12,email,(none)
CMP-596403,2024-01-13,EU,2191.0,36,0.0,45.36,0.0,tiktok,cpc
CMP-461714,2025-12-22,NA,,164,2.0,44.19,408.7,partner,organic
CMP-624681,2024-02-11,NA,24982.0,239,4.0,410.69,1384.51,google,organic
CMP-312429,2025-05-24,NA,15914.0,296,13.0,194.19,4256.77,google,
CMP-522857,2024-06-18,NA,5866.0,39,0.0,117.02,0.0,tiktok,cpc
CMP-736249,2024-07-28,APAC,,188,12.0,63.17,5519.62,meta,email
CMP-259825,2024-01-23,NA,8317.0,186,12.0,142.36,2691.94,meta,cpc
CMP-393586,2024-12-02,LATAM,7971.0,252,3.0,174.96,1515.79,tiktok,email
CMP-840551,2024-12-09,NA,12541.0,513,4.0,78.15,1139.68,email,organic
CMP-864750,2025-06-14,NA,5806.0,40,3.0,114.73,1504.61,(not set),organic
CMP-762951,2024-09-26,LATAM,20088.0,598,35.0,407.83,,,cpc
CMP-105887,2024-03-15,APAC,8542.0,39,0.0,133.22,,tiktok,organic
CMP-887046,2025-09-09,APAC,20485.0,549,5.0,376.3,1686.67,email,
CMP-663852,2025-11-09,NA,8497.0,43,3.0,149.87,973.87,meta,cpc
CMP-352468,2025-10-21,APAC,4268.0,41,1.0,45.54,454.32,google,organic
CMP-686986,2025-06-08,EU,8913.0,311,1.0,37.2,187.97,partner,cpc
CMP-685005,2024-09-10,EU,14141.0,150,4.0,66.94,669.27,email,cpc
CMP-546070,2025-06-07,EU,8895.0,29,2.0,,517.15,meta,organic
CMP-946652,2024-04-12,APAC,21250.0,112,3.0,329.54,903.63,google,email
CMP-829283,2025-06-09,LATAM,28158.0,635,10.0,131.77,2842.73,meta,paid_social
CMP-337009,2025-09-30,NA,15063.0,420,11.0,218.36,4551.76,google,cpc
CMP-993990,2024-01-04,APAC,20110.0,698,7.0,371.1,1279.96,google,(none)
CMP-461714,2024-06-10,NA,10283.0,267,5.0,120.1,2321.35,email,organic
CMP-238043,23-Nov-2024,EU,17752.0,273,,277.77,3403.31,,cpc
CMP-561047,2025-08-15,NA,9952.0,91,5.0,113.43,2563.85,tiktok,paid_social
CMP-921417,2024-05-07,EU,8480.0,49,2.0,106.18,,email,(none)
CMP-485115,2024-10-23,EU,15055.0,616,19.0,314.88,,google,cpc
CMP-276264,2024-04-16,LATAM,22271.0,488,7.0,$395.83,,email,paid_social
CMP-896925,2025-07-28,APAC,18352.0,802,41.0,379.92,17341.87,partner,(none)
CMP-614117,2025-10-24,LATAM,17445.0,653,13.0,,3041.92,partner,organic
CMP-522857,2024-02-09,APAC,11321.0,406,3.0,82.23,580.4,(not set),
CMP-386290,2024-12-17,NA,7768.0,230,2.0,44.12,510.2,email,
CMP-429500,2025-12-01,APAC,16251.0,70,2.0,185.44,448.69,email,paid_social
CMP-439044,2025-06-06,EU,2495.0,75,1.0,47.14,,google,cpc
CMP-779003,2025-11-11,EU,16601.0,297,10.0,82.15,4218.41,meta,organic
CMP-181566,2025-09-21,EU,17796.0,557,11.0,242.28,,meta,cpc
CMP-544677,2024-02-10,APAC,30530.0,1113,19.0,287.67,5786.69,google,email
CMP-873276,2025-05-07,LATAM,4373.0,56,2.0,62.5,593.67,(not set),affiliate
CMP-305349,2025-01-09,NA,17177.0,100,4.0,124.07,2061.36,(not set),organic
CMP-857213,2024-01-01,NA,19470.0,768,42.0,347.54,17466.95,meta,organic
CMP-564915,2024-03-17,APAC,14412.0,464,9.0,160.98,,google,email
CMP-863878,2024-02-02,APAC,4702.0,94,2.0,,565.77,meta,(none)
CMP-764555,2024-05-01,EU,4760.0,135,10.0,84.86,5145.31,google,
CMP-484047,2024-07-13,NA,15364.0,326,2.0,297.82,380.13,google,paid_social
CMP-276264,2024-02-21,NA,14025.0,94,7.0,59.27,2962.37,google,affiliate
CMP-319473,2025-12-28,EU,8394.0,113,3.0,181.12,1075.87,,(none)
CMP-432369,2025-01-30,APAC,16268.0,535,42.0,191.72,18409.08,(not set),cpc
CMP-804633,19-Nov-2025,EU,3029.0,23,1.0,13.31,306.26,email,affiliate
CMP-873078,2025-09-23,APAC,10378.0,204,18.0,122.83,6336.35,partner,cpc
CMP-131904,2024-04-24,APAC,9143.0,162,10.0,158.21,4447.82,(not set),(none)
CMP-828864,2024-08-31,EU,4681.0,79,3.0,$21.91,1498.5,(not set),organic
CMP-397992,2025-01-04,APAC,16441.0,184,2.0,229.23,354.14,tiktok,(none)
CMP-417255,2024-04-13,LATAM,9443.0,156,3.0,205.99,750.33,email,organic
CMP-546867,2025-10-14,EU,9863.0,213,8.0,96.71,2386.54,email,(none)
CMP-840551,2024-09-17,EU,19523.0,717,26.0,160.16,7277.9,tiktok,email
CMP-591461,2025-05-25,NA,19398.0,792,35.0,108.33,15095.57,google,
