shipment_id,order_id,warehouse_id,carrier,ship_date,promised_delivery_date,actual_delivery_date,shipping_cost,status
SHP-102500157,ORD-8018070,WH-009,FedEx,2024-01-11,2024-01-16,2024-01-17,23.24,delivered
SHP-320470673,ORD-7028890,WH-012,Maersk,2025-09-04,2025-09-06,2025-09-05,9.28,delivered
SHP-345887159,ORD-1208490,WH-013,UPS,2024-07-22,2024-08-01,2024-08-01,43.48,label_created
SHP-545381859,ORD-5074317,WH-002,USPS,2025-04-29,2025-05-01,2025-05-01,16.35,delivered
SHP-340506300,ORD-8760991,WH-011,FedEx,2025-05-05,2025-05-08,2025-05-07,8.69,in_transit
SHP-168862359,ORD-3933826,,UPS,2025-07-15,2025-07-18,2025-07-18,28.56,exception
SHP-171877847,ORD-3779727,,Maersk,2024-10-19,2024-10-24,2024-10-23,41.53,delivered
SHP-993662176,ORD-9743375,,FedEx,2025-06-04,2025-06-07,2025-06-07,23.08,delivered
SHP-835744267,ORD-2694931,WH-004,DHL,2024-02-08,2024-02-15,2024-02-15,38.89,exception
SHP-902970880,ORD-2039742,WH-005,DHL,2024-08-05,2024-08-07,,41.13,delivered
SHP-614255240,ORD-8315811,WH-005,Maersk,2025-05-06,2025-05-13,2025-05-13,25.08,exception
SHP-117505958,ORD-5794906,WH-003,FedEx,2024-04-15,2024-04-17,2024-04-16,30.82,delivered
SHP-326765445,ORD-6986279,WH-002,FedEx,2025-11-08,2025-11-13,2025-11-13,28.42,delivered
SHP-106425612,ORD-9047739,WH-003,CEVA,2024-06-10,2024-06-20,2024-06-20,45.45,in_transit
SHP-474553412,ORD-8977905,WH-004,DHL,2025-08-12,2025-08-14,2025-08-14,36.47,exception
SHP-541082492,ORD-9649854,WH-014,Maersk,2025-10-15,2025-10-20,2025-10-20,44.86,delivered
SHP-850587426,ORD-9462490,WH-008,DHL,2025-08-28,2025-09-02,,15.24,delivered
SHP-999456813,ORD-9244093,WH-011,USPS,2025-03-05,2025-03-10,2025-03-11,19.03,delivered
SHP-254659479,ORD-6201627,WH-004,DHL,2024-05-12,2024-05-17,2024-05-17,8.98,label_created
SHP-302014190,ORD-4316002,WH-010,DB Schenker,2025-10-30,2025-11-02,2025-11-03,27.0,in_transit
SHP-225141432,ORD-9309212,WH-009,Maersk,2024-12-11,13/12/2024,2024-12-13,42.7,delivered
SHP-772295474,ORD-8148104,WH-011,DB Schenker,2025-11-29,2025-12-01,2025-12-01,19.73,delivered
SHP-923381067,ORD-1420121,WH-015,DB Schenker,2025-02-23,2025-02-26,2025-03-05,11.39,exception
SHP-909146212,ORD-8513980,WH-014,UPS,2025-03-31,2025-04-03,2025-04-03,8.87,delivered
SHP-357728762,ORD-7455767,WH-014,UPS,2025-08-01,2025-08-11,2025-08-12,24.8,delivered
SHP-588427570,ORD-9335422,WH-015,FedEx,2025-11-28,2025-12-08,2025-12-08,12.89,delivered
SHP-335456737,ORD-1982155,,CEVA,2025-04-25,2025-04-28,2025-04-29,20.54,in_transit
SHP-424128509,ORD-8455831,WH-014,FedEx,2024-03-11,2024-03-14,2024-03-15,40.44,in_transit
SHP-876011217,ORD-9937492,WH-013,USPS,2024-04-12,2024-04-22,2024-04-25,22.13,label_created
SHP-210639875,ORD-9338788,WH-001,DB Schenker,2024-10-09,2024-10-12,2024-10-11,31.61,label_created
SHP-873541349,ORD-8782623,,DB Schenker,2024-04-20,2024-04-30,2024-05-01,27.09,delivered
SHP-653176210,ORD-2846879,WH-013,USPS,2025-01-25,2025-02-04,2025-02-03,36.18,delivered
SHP-397361956,ORD-9715708,WH-016,Maersk,2025-03-22,2025-03-24,2025-03-31,12.56,label_created
SHP-712255135,ORD-4995406,WH-006,FedEx,2024-01-31,2024-02-10,,44.66,exception
SHP-473359877,ORD-6371524,WH-008,USPS,2025-05-14,2025-05-21,2025-05-20,33.03,delivered
SHP-581600298,ORD-1328259,WH-002,DHL,2025-01-22,2025-01-29,,17.38,
SHP-498231069,ORD-2032765,,DB Schenker,2024-08-25,2024-09-01,2024-08-31,11.18,delivered
SHP-956242820,ORD-5755911,WH-014,DB Schenker,2025-01-22,2025-02-01,2025-02-01,12.29,delivered
SHP-767355979,ORD-5456053,WH-008,UPS,2024-12-21,2024-12-24,2024-12-24,38.87,in_transit
SHP-575316552,ORD-5546177,WH-002,Maersk,2025-12-12,15/12/2025,2025-12-15,30.7,delivered
SHP-898173361,ORD-4632982,WH-008,CEVA,2025-05-04,2025-05-09,2025-05-09,21.99,delivered
SHP-831633553,ORD-6722587,WH-009,CEVA,2025-07-18,2025-07-25,2025-07-24,19.98,delivered
SHP-299991859,ORD-6503823,WH-003,FedEx,2024-09-30,2024-10-03,,41.94,delivered
SHP-691172814,ORD-9348449,WH-011,Maersk,2025-10-25,2025-10-28,2025-10-28,42.74,delivered
SHP-491039928,ORD-3266033,WH-009,UPS,2025-10-28,2025-11-04,2025-11-04,30.41,delivered
SHP-362726313,ORD-6916990,WH-003,Maersk,2024-03-07,2024-03-09,2024-03-09,28.03,delivered
SHP-412095461,ORD-1663532,WH-010,UPS,2025-07-23,2025-07-25,2025-07-30,40.29,in_transit
SHP-976668423,ORD-9361460,,DHL,2025-04-25,2025-05-02,2025-05-03,37.47,returned
SHP-307402058,ORD-4657017,WH-005,UPS,2025-04-16,2025-04-21,2025-04-21,22.81,delivered
SHP-367980064,ORD-3054104,WH-015,FedEx,2025-10-04,2025-10-09,2025-10-08,9.48,delivered
SHP-815641885,ORD-1033881,WH-012,FedEx,2025-07-31,2025-08-03,2025-08-03,38.28,delivered
SHP-813470376,ORD-9124403,WH-009,USPS,2024-09-12,2024-09-22,2024-09-23,13.09,delivered
SHP-115955996,ORD-9086868,WH-007,DHL,2025-04-30,2025-05-03,2025-05-04,6.69,delivered
SHP-157443733,ORD-1226934,,Maersk,2025-05-17,2025-05-27,2025-05-28,41.42,delivered
SHP-914737691,ORD-2009121,WH-001,UPS,2024-03-13,2024-03-23,2024-03-23,30.29,label_created
SHP-155233024,ORD-7217973,WH-005,CEVA,2025-10-20,2025-10-27,2025-10-27,43.45,delivered
SHP-318320332,ORD-8321422,WH-016,Maersk,2025-07-20,2025-07-23,2025-07-23,26.35,delivered
SHP-761302518,ORD9230603,WH-007,CEVA,2024-07-25,2024-07-30,2024-07-29,44.91,delivered
SHP-138785659,ORD3734242,WH-013,DHL,2024-10-18,2024-10-20,2024-10-22,20.87,delivered
SHP-984376698,ORD-9489596,WH-008,DB Schenker,2025-09-18,2025-09-28,2025-09-27,36.43,delivered
SHP-286867421,ORD-8408179,WH-004,DHL,2025-07-25,2025-07-28,2025-07-28,18.64,delivered
SHP-798544672,ORD-3842593,WH-002,Maersk,2024-05-07,2024-05-12,2024-05-12,6.05,delivered
SHP-597880863,ORD-6335817,WH-011,FedEx,2024-08-04,2024-08-11,2024-08-11,21.95,label_created
SHP-690915935,ORD-8054470,,DHL,2024-07-07,2024-07-10,2024-07-10,36.99,delivered
SHP-819810282,ORD-2856767,WH-016,USPS,2024-07-09,2024-07-12,2024-07-12,12.3,in_transit
SHP-210554438,ORD-5398856,WH-001,DHL,2024-03-27,2024-04-03,2024-04-03,27.2,delivered
SHP-712354193,ORD-9396599,WH-006,DHL,2025-01-28,04/02/2025,,14.92,delivered
SHP-914914488,ORD-1403541,WH-011,CEVA,2024-11-08,2024-11-11,2024-11-11,9.13,delivered
SHP-713450084,ORD-8155535,WH-008,DHL,2024-10-23,2024-10-28,2024-10-27,31.93,delivered
SHP-971355267,ORD-8649649,,FedEx,2025-07-02,2025-07-07,2025-07-07,45.98,delivered
SHP-738639279,ORD-5021657,WH-007,CEVA,2025-06-16,2025-06-19,2025-06-20,19.05,in_transit
SHP-729885398,ORD-1598698,WH-014,DHL,2024-12-17,2024-12-19,2024-12-19,30.39,delivered
SHP-766085170,ORD-7897828,WH-008,Maersk,2025-02-06,2025-02-16,2025-02-16,46.05,delivered
SHP-349426786,ORD-8905014,WH-012,Maersk,2025-06-01,2025-06-11,2025-06-12,33.32,in_transit
SHP-737362392,ORD-6860846,,DHL,2024-01-02,2024-01-05,2024-01-05,34.27,
SHP-717294966,ORD-3041503,WH-009,UPS,2024-03-10,2024-03-12,2024-03-13,13.51,delivered
SHP-362050750,ORD-3361656,WH-006,UPS,2025-04-19,2025-04-29,2025-04-29,26.69,delivered
SHP-149216522,ORD-4865619,WH-006,UPS,2025-10-24,2025-10-27,2025-10-26,21.42,delivered
SHP-177463366,ORD-1641984,WH-006,DHL,2024-06-21,2024-06-28,2024-06-28,25.78,label_created
SHP-181579483,ORD-6792679,WH-001,FedEx,2024-03-05,2024-03-10,2024-03-11,39.63,delivered
SHP-933251973,ORD-2456097,WH-013,Maersk,2025-06-09,2025-06-16,2025-06-17,25.35,in_transit
SHP-462378566,ORD-6437082,,USPS,2024-06-26,2024-07-03,2024-07-05,8.64,delivered
SHP-910946882,ORD-4279299,WH-009,USPS,2024-02-14,2024-02-19,2024-02-19,44.03,delivered
SHP-332554253,ORD-9230603,WH-010,FedEx,2024-07-27,2024-08-03,2024-08-04,28.88,delivered
SHP-756243605,ORD-9571918,WH-015,FedEx,2025-09-05,2025-09-07,2025-09-06,44.83,delivered
SHP-316692241,ORD-3633574,WH-013,CEVA,2024-03-16,23/03/2024,2024-03-23,30.04,delivered
SHP-247582779,ORD-5224061,WH-011,UPS,2025-09-09,2025-09-11,2025-09-11,8.92,label_created
SHP-769033665,ORD-3852841,WH-014,FedEx,2025-02-22,2025-02-27,2025-02-27,29.22,delivered
SHP-679039175,ORD-5800596,WH-009,DB Schenker,2024-06-24,2024-06-27,2024-06-27,30.18,label_created
SHP-247532819,ORD-6170271,WH-002,USPS,2025-12-11,2025-12-13,2025-12-13,15.0,delivered
SHP-599531854,ORD-3881227,WH-001,USPS,2025-05-28,02/06/2025,2025-06-02,25.78,
SHP-610054625,ORD-8930718,WH-003,DB Schenker,2024-11-16,2024-11-21,2024-11-21,25.3,delivered
SHP-913625760,ORD-4285875,WH-012,FedEx,2024-05-13,2024-05-18,2024-05-18,32.16,label_created
SHP-129445533,ORD-2872417,WH-006,Maersk,2025-05-02,12/05/2025,2025-05-12,16.9,exception
SHP-280029249,ORD-5398658,WH-011,DHL,2024-01-12,2024-01-17,2024-01-18,30.43,delivered
SHP-728438475,ORD-5586762,WH-009,CEVA,2025-12-29,2026-01-08,2026-01-08,16.12,delivered
SHP-636763715,ORD-3116664,,Maersk,2025-09-10,2025-09-15,2025-09-15,24.75,delivered
SHP-881231289,ORD-5133649,WH-011,USPS,2025-12-20,2025-12-30,2025-12-29,11.15,delivered
SHP-722894611,ORD-5683013,WH-001,Maersk,2025-09-18,2025-09-25,2025-09-25,7.57,delivered
SHP-871554059,ORD-1560242,WH-013,CEVA,2024-06-27,2024-07-02,2024-07-02,19.46,label_created
SHP-765212894,ORD-6348539,,USPS,2025-03-20,2025-03-27,2025-03-27,17.53,in_transit
SHP-994529638,ORD-2352686,WH-007,Maersk,2025-10-02,2025-10-12,2025-10-11,23.09,delivered
SHP-157241471,ORD-5044020,WH-007,DHL,2025-09-04,2025-09-11,2025-09-11,46.4,delivered
SHP-983799751,ORD-9232058,WH-001,FedEx,2024-06-05,2024-06-15,2024-06-14,27.93,returned
SHP-743708825,ORD-5935813,WH-007,DHL,2024-01-12,2024-01-19,2024-01-19,29.23,delivered
SHP-243572399,ORD-2711429,WH-003,USPS,2025-05-20,2025-05-22,2025-05-22,45.55,delivered
SHP-488159227,ORD-9779407,WH-006,USPS,2024-11-01,2024-11-03,2024-11-04,44.69,in_transit
SHP-259039147,ORD-4502474,WH-014,Maersk,2025-10-31,2025-11-05,2025-11-10,43.13,in_transit
SHP-414201905,ORD-7889310,WH-005,UPS,2025-03-28,2025-04-07,2025-04-07,10.12,delivered
SHP-124887329,ORD-6913211,WH-002,DB Schenker,2025-03-31,02/04/2025,2025-04-02,32.64,delivered
SHP-627276324,ORD-9746473,WH-006,USPS,2024-10-29,2024-11-05,2024-11-05,39.94,delivered
SHP-612920802,ORD-4763572,WH-001,CEVA,2025-10-24,2025-10-31,2025-10-31,41.09,delivered
SHP-464597517,ORD-3983627,WH-006,FedEx,2025-06-15,2025-06-22,2025-06-21,30.27,in_transit
SHP-543988303,ORD-5668604,,Maersk,2025-04-30,2025-05-10,2025-05-10,6.73,delivered
SHP-875989459,ORD-8782623,WH-014,DB Schenker,2025-12-12,2025-12-17,2025-12-17,46.9,in_transit
SHP-426692169,ORD-5941507,WH-012,USPS,2025-07-06,2025-07-13,2025-07-13,25.83,exception
SHP-560063486,ORD-7667000,WH-013,USPS,2024-07-21,2024-07-28,2024-07-29,22.53,delivered
SHP-256100837,ORD-3250981,WH-009,UPS,2024-10-27,2024-11-01,2024-11-02,22.59,in_transit
SHP-549991674,ORD-4790069,WH-002,FedEx,2024-06-03,10/06/2024,2024-06-09,23.81,delivered
SHP-894067872,ORD-2274269,WH-011,DHL,2025-11-02,2025-11-09,2025-11-09,16.17,delivered
SHP-808229600,ORD-6968755,WH-015,USPS,2025-10-19,2025-10-26,2025-10-26,19.75,delivered
SHP-361127871,ORD-9220955,WH-012,DHL,2024-10-10,2024-10-15,2024-10-15,47.39,in_transit
SHP-444097178,ORD-3458547,WH-002,USPS,2025-09-09,2025-09-19,2025-09-19,21.46,delivered
SHP-398597361,ORD-6518132,WH-009,DHL,2024-12-23,2024-12-28,,28.12,delivered
SHP-561019509,ORD-8799979,WH-005,DB Schenker,2025-03-06,09/03/2025,2025-03-09,41.63,delivered
SHP-919184847,ORD-3195514,WH-002,DHL,2024-05-06,2024-05-11,2024-05-13,28.15,in_transit
SHP-153447195,ORD-1748285,WH-010,Maersk,2025-08-07,2025-08-09,2025-08-12,19.63,delivered
SHP-371494323,ORD-8017114,WH-014,CEVA,2025-05-06,2025-05-09,2025-05-09,28.0,in_transit
SHP-978869410,ORD-1985379,WH-008,FedEx,2024-03-19,2024-03-29,2024-03-28,10.79,in_transit
SHP-699420153,ORD-6197540,WH-014,DB Schenker,2024-09-29,2024-10-04,2024-10-04,11.46,delivered
SHP-230595398,ORD-8647953,WH-014,DHL,2024-11-30,2024-12-10,2024-12-11,35.15,delivered
SHP-624673014,ORD-9483816,,UPS,2024-07-14,2024-07-24,2024-07-24,44.53,
SHP-197073111,ORD-9258041,WH-011,DB Schenker,2025-01-27,2025-02-03,2025-02-03,36.48,delivered
SHP-325775936,ORD-6885607,WH-015,FedEx,2024-06-04,2024-06-06,2024-06-06,9.13,returned
SHP-654409099,ORD-7508794,WH-012,FedEx,2025-02-21,2025-02-24,2025-02-24,22.92,delivered
SHP-696880291,ORD7822638,WH-007,UPS,2024-06-09,2024-06-16,2024-06-15,6.11,delivered
SHP-858825656,ORD-5570471,WH-001,USPS,2024-11-10,2024-11-17,2024-11-18,27.47,delivered
SHP-340683686,ORD-3458761,WH-010,USPS,2024-10-10,2024-10-15,,14.11,delivered
SHP-676017718,ORD-7137662,WH-013,Maersk,2025-12-02,05/12/2025,2025-12-05,42.46,delivered
SHP-647471848,ORD-1757070,WH-016,DHL,2025-09-12,2025-09-19,2025-09-20,10.38,in_transit
SHP-776996404,ORD-5417323,WH-016,FedEx,2024-02-17,2024-02-24,2024-02-24,6.06,delivered
SHP-966238245,ORD-7807616,WH-004,UPS,2024-02-19,2024-02-21,2024-02-21,24.95,delivered
SHP-256003412,ORD-2311764,WH-009,FedEx,2025-02-09,2025-02-11,,12.53,delivered
SHP-523544184,ORD-8332874,WH-014,DB Schenker,2024-11-28,2024-12-01,2024-12-01,37.0,
SHP-504397371,ORD-3908388,WH-014,Maersk,2025-02-17,2025-02-22,2025-02-21,44.64,delivered
SHP-327109769,ORD-3842593,WH-008,USPS,2024-02-15,2024-02-22,2024-02-22,7.76,label_created
SHP-151091840,ORD-9016775,,CEVA,2024-04-12,2024-04-17,2024-04-17,22.61,delivered
SHP-113341723,ORD-6274940,WH-009,FedEx,2025-01-27,29/01/2025,2025-01-28,47.87,in_transit
SHP-438051679,ORD-5005581,WH-016,DB Schenker,2024-05-02,2024-05-05,2024-05-05,36.77,label_created
SHP-212037116,ORD-4790069,WH-010,DHL,2025-12-27,2025-12-30,2025-12-30,46.03,delivered
SHP-592853608,ORD-7757538,WH-002,DHL,2025-02-21,2025-03-03,2025-03-03,12.89,delivered
SHP-755672532,ORD-2377415,WH-010,DHL,2024-10-17,2024-10-22,2024-10-27,15.3,delivered
SHP-685660528,ORD-1366946,,DHL,2024-08-07,2024-08-12,2024-08-12,12.5,label_created
SHP-930409990,ORD-4247203,WH-008,UPS,2024-06-16,19/06/2024,2024-06-19,18.7,delivered
SHP-985490439,ORD-3554697,WH-013,USPS,2024-10-06,2024-10-08,2024-10-13,36.42,in_transit
SHP-859922399,ORD-6694142,WH-011,DB Schenker,2025-07-27,2025-08-06,2025-08-06,12.93,delivered
SHP-309583268,ORD-7057804,WH-002,USPS,2024-03-14,2024-03-21,2024-03-21,28.02,delivered
SHP-514655748,ORD-1220763,WH-005,Maersk,2024-08-03,2024-08-06,2024-08-06,17.31,exception
SHP-710551628,ORD-9611356,,USPS,2025-03-12,2025-03-15,2025-03-15,40.83,delivered
SHP-518201173,ORD-8541114,WH-001,CEVA,2024-08-19,2024-08-21,2024-08-20,6.28,in_transit
SHP-914589862,ORD-4382611,WH-004,CEVA,2024-06-26,2024-06-29,2024-06-29,15.37,exception
SHP-661541130,ORD-1315701,WH-006,FedEx,2024-07-16,2024-07-23,2024-07-22,31.42,delivered
SHP-322559237,ORD-8978324,WH-007,UPS,2024-08-25,2024-08-27,2024-09-01,10.06,delivered
SHP-566514886,ORD-6127334,WH-009,DHL,2024-09-21,2024-09-23,2024-09-23,25.59,delivered
SHP-157115227,ORD-4464183,WH-005,FedEx,2025-08-04,2025-08-06,2025-08-06,24.32,delivered
SHP-151066961,ORD-1959840,WH-007,Maersk,2024-06-09,2024-06-19,2024-06-19,41.81,delivered
SHP-934885034,ORD-2218331,WH-004,DB Schenker,2025-12-10,2025-12-17,2025-12-24,32.27,label_created
SHP-189028814,ORD-8345831,WH-011,Maersk,2025-11-01,08/11/2025,2025-11-08,32.87,delivered
SHP-380208975,ORD-6956617,WH-002,UPS,2024-07-08,2024-07-11,2024-07-11,45.98,exception
SHP-516700787,ORD-8608101,WH-007,UPS,2024-08-08,2024-08-11,2024-08-12,47.26,delivered
SHP-957193906,ORD-4175776,WH-004,Maersk,2024-05-16,2024-05-21,2024-05-21,33.44,delivered
SHP-342080353,ORD-7366287,,CEVA,2024-05-25,01/06/2024,2024-05-31,27.92,delivered
SHP-280464022,ORD-3392394,WH-010,FedEx,2024-05-04,2024-05-09,2024-05-09,31.53,delivered
SHP-415674550,ORD1825564,,UPS,2025-07-27,2025-08-03,2025-08-03,22.06,delivered
SHP-984473573,ORD-1346925,WH-005,FedEx,2024-08-16,2024-08-26,2024-08-26,47.47,
SHP-854157403,ORD-5683013,WH-005,DB Schenker,2024-09-27,2024-09-30,2024-10-01,35.61,in_transit
SHP-444703991,ORD-9369036,WH-013,CEVA,2024-11-05,2024-11-15,2024-11-15,18.22,delivered
SHP-471553942,ORD-3873937,WH-016,CEVA,2024-05-28,2024-05-31,2024-05-31,8.43,in_transit
SHP-698313453,ORD-2320483,WH-011,USPS,2025-07-31,2025-08-05,2025-08-05,7.88,delivered
SHP-766962822,ORD-7980358,WH-008,UPS,2024-11-24,2024-12-01,2024-11-30,14.61,delivered
SHP-101107264,ORD-9555252,,DB Schenker,2024-04-01,2024-04-11,2024-04-11,15.78,delivered
SHP-487609495,ORD-1246418,WH-015,FedEx,2024-08-13,2024-08-18,2024-08-18,23.43,delivered
SHP-204535403,ORD-2274409,WH-013,DHL,2024-08-16,2024-08-26,2024-08-26,15.02,delivered
SHP-865912979,ORD-7103638,WH-001,Maersk,2025-05-26,2025-05-31,2025-06-01,32.5,delivered
SHP-841460447,ORD-6460383,,UPS,2025-06-19,2025-06-24,2025-06-24,14.87,returned
SHP-223375306,ORD-3635363,WH-007,FedEx,2025-09-15,2025-09-25,2025-09-25,13.89,in_transit
SHP-400543061,ORD-1366501,WH-005,USPS,2024-03-22,2024-03-29,2024-03-28,25.79,delivered
SHP-332880838,ORD-3154593,,CEVA,2024-08-28,2024-09-07,2024-09-07,43.32,delivered
SHP-482711785,ORD-4798238,WH-012,Maersk,2024-02-11,2024-02-16,2024-02-17,25.67,delivered
SHP-141959395,ORD-6689378,WH-014,CEVA,2025-03-06,2025-03-08,2025-03-08,23.38,delivered
SHP-330984876,ORD-5218874,WH-004,DHL,2024-12-06,2024-12-11,2024-12-10,30.28,delivered
SHP-337838170,ORD-4680436,WH-002,UPS,2024-09-16,2024-09-18,2024-09-18,16.8,delivered
SHP-386206931,ORD-5002355,WH-011,UPS,2025-07-24,2025-07-29,2025-08-03,20.84,delivered
SHP-154631446,ORD-8394830,WH-016,DB Schenker,2024-07-28,2024-07-30,2024-07-29,14.98,delivered
SHP-571941887,ORD-4659499,WH-008,Maersk,2025-12-29,2026-01-05,2026-01-04,30.02,in_transit
SHP-534106676,ORD-3836891,WH-001,UPS,2024-07-15,2024-07-17,2024-07-18,35.29,delivered
SHP-397549373,ORD-2813554,WH-006,CEVA,2024-04-11,2024-04-16,2024-04-18,34.3,exception
SHP-633076928,ORD-1630729,WH-006,USPS,2025-03-13,2025-03-23,2025-03-26,16.7,delivered
SHP-245567681,ORD-1755777,WH-011,DB Schenker,2025-02-26,2025-03-08,2025-03-07,38.75,exception
SHP-498103535,ORD-9336771,WH-001,USPS,2024-11-22,2024-11-24,2024-11-24,16.75,in_transit
SHP-299696824,ORD-5957377,WH-012,DHL,2024-04-01,2024-04-11,2024-04-10,12.31,in_transit
SHP-253318048,ORD-1027704,WH-002,Maersk,2025-06-17,2025-06-20,2025-06-20,20.69,in_transit
SHP-557437417,ORD-2425883,WH-013,USPS,2024-05-09,2024-05-14,2024-05-14,31.11,in_transit
SHP-304261867,ORD-3328107,WH-011,FedEx,2024-07-15,2024-07-22,2024-07-22,11.96,label_created
SHP-869297820,ORD-3372270,WH-001,Maersk,2025-10-12,2025-10-17,2025-10-18,33.22,returned
SHP-221300963,ORD-2560714,WH-004,UPS,2025-02-20,2025-02-25,,42.25,exception
SHP-213216806,ORD-5337616,WH-012,DHL,2025-02-01,2025-02-08,2025-02-15,18.31,returned
SHP-384438744,ORD-8090133,WH-008,FedEx,2025-06-16,2025-06-19,2025-06-18,24.91,exception
SHP-954575265,ORD-1637191,,CEVA,2024-09-14,2024-09-17,2024-09-17,15.59,exception
SHP-705325378,ORD-2162093,WH-013,DB Schenker,2025-11-24,2025-11-26,2025-11-28,21.17,delivered
SHP-648743147,ORD-6125863,WH-011,Maersk,2024-02-01,2024-02-06,2024-02-05,6.92,in_transit
SHP-140358539,ORD-5829365,WH-012,DB Schenker,2025-01-12,14/01/2025,2025-01-14,46.06,delivered
SHP-192679583,ORD-2811240,WH-010,FedEx,2024-10-14,2024-10-21,2024-10-21,23.47,label_created
SHP-716558289,ORD-9943040,WH-008,CEVA,2024-10-26,2024-10-31,2024-11-01,39.13,delivered
SHP-544603569,ORD-1342057,,CEVA,2025-05-02,2025-05-07,2025-05-07,11.99,delivered
SHP-115868084,ORD-4994247,WH-008,DHL,2025-08-05,2025-08-08,2025-08-09,40.12,delivered
SHP-188683942,ORD-3608558,WH-003,Maersk,2025-01-09,2025-01-12,2025-01-13,42.13,in_transit
SHP-930900092,ORD-4054379,WH-011,DB Schenker,2024-03-28,2024-03-31,2024-03-30,36.05,returned
SHP-897166379,ORD-9909325,WH-003,FedEx,2024-04-02,2024-04-04,2024-04-04,43.93,
SHP-437357110,ORD-1085882,WH-006,USPS,2025-02-02,2025-02-05,2025-02-05,13.02,delivered
SHP-451594118,ORD-3509306,WH-004,DB Schenker,2025-09-18,2025-09-25,2025-09-24,26.01,delivered
SHP-608750477,ORD-8680749,WH-007,DHL,2024-08-05,2024-08-07,2024-08-08,32.04,delivered
SHP-419985496,ORD-6542671,WH-009,USPS,2024-09-25,2024-09-28,2024-09-28,31.04,delivered
SHP-545879699,ORD-7242965,,CEVA,2025-03-22,2025-03-27,2025-03-29,42.16,returned
SHP-126504911,ORD-1234426,WH-013,CEVA,2025-12-28,2026-01-02,2026-01-02,15.06,delivered
SHP-516684455,ORD-2552007,WH-001,DB Schenker,2024-05-24,2024-06-03,2024-06-03,13.38,returned
SHP-775142608,ORD-8040367,,USPS,2024-11-25,2024-11-28,2024-11-28,16.64,delivered
SHP-222750716,ORD-8316711,WH-005,UPS,2025-10-25,2025-10-28,2025-10-28,43.45,in_transit
SHP-839261283,ORD-7733313,WH-012,FedEx,2024-09-19,2024-09-22,2024-09-22,45.52,delivered
SHP-449915421,ORD-4434766,WH-001,UPS,2025-03-29,2025-04-01,2025-04-01,29.92,delivered
SHP-839926256,ORD-7472808,WH-001,UPS,2024-10-09,2024-10-19,2024-10-18,27.06,delivered
SHP-215722184,ORD-1861426,WH-006,Maersk,2025-02-25,2025-02-27,,31.43,delivered
SHP-949841036,ORD-4663454,WH-016,Maersk,2025-05-15,17/05/2025,2025-05-16,31.88,delivered
SHP-857717771,ORD-8673103,WH-012,UPS,2025-09-27,2025-10-07,2025-10-08,13.15,delivered
SHP-591320057,ORD-1081545,WH-013,Maersk,2025-07-03,2025-07-10,2025-07-09,34.83,delivered
SHP-931837159,ORD-8530530,WH-016,USPS,2024-10-14,2024-10-24,2024-10-24,25.0,delivered
SHP-334937829,ORD-2468132,WH-015,DHL,2025-08-08,2025-08-13,2025-08-13,27.73,delivered
SHP-994272803,ORD7559281,WH-003,UPS,2025-05-23,2025-06-02,2025-06-02,7.27,delivered
SHP-152705238,ORD-9205403,WH-001,DB Schenker,2025-07-11,2025-07-21,2025-07-21,38.11,delivered
SHP-345054686,ORD-7217301,WH-013,FedEx,2025-12-18,2025-12-20,,41.09,label_created
SHP-847530861,ORD-4072110,WH-014,DB Schenker,2025-10-27,2025-10-30,2025-10-31,32.02,label_created
SHP-172848404,ORD-6266433,WH-009,DHL,2025-12-08,2025-12-15,2025-12-15,37.45,in_transit
SHP-368668367,ORD-1251766,WH-013,DB Schenker,2025-05-23,2025-06-02,2025-06-02,27.95,delivered
SHP-138556813,ORD-8113934,WH-012,Maersk,2024-05-29,2024-06-05,2024-06-05,31.97,delivered
SHP-983879392,ORD-2155378,WH-011,USPS,2025-07-20,2025-07-23,2025-07-24,22.57,delivered
SHP-233913611,ORD-1046312,WH-015,UPS,2024-06-06,2024-06-16,2024-06-16,39.26,in_transit
SHP-910387068,ORD-9577088,WH-006,CEVA,2024-08-18,2024-08-20,2024-08-21,25.67,delivered
SHP-215331604,ORD-4407974,WH-012,FedEx,2024-12-22,2024-12-24,2024-12-24,34.57,label_created
SHP-876733138,ORD-8115088,WH-008,UPS,2024-11-05,15/11/2024,2024-11-15,32.1,delivered
SHP-461523671,ORD-2916499,,FedEx,2025-01-31,2025-02-03,2025-02-04,35.5,delivered
SHP-248320618,ORD-4367090,WH-009,UPS,2024-07-14,2024-07-19,2024-07-19,38.98,delivered
SHP-853578555,ORD-6538428,WH-003,CEVA,2025-03-01,2025-03-06,2025-03-06,27.53,delivered
SHP-459393545,ORD-7601729,WH-009,DHL,2024-05-15,2024-05-17,2024-05-18,40.15,delivered
SHP-348276011,ORD-9986490,WH-016,USPS,2024-06-07,2024-06-17,2024-06-16,26.88,delivered
SHP-552571311,ORD-9095132,WH-005,UPS,2024-08-04,2024-08-06,2024-08-06,46.18,delivered
SHP-242451137,ORD-1596523,WH-006,CEVA,2025-12-23,2025-12-30,2025-12-31,37.61,delivered
SHP-511375721,ORD-7474878,WH-015,DHL,2024-01-31,2024-02-02,2024-02-01,13.19,label_created
SHP-323721954,ORD-5324184,WH-003,CEVA,2025-06-27,30/06/2025,2025-06-30,40.84,delivered
