"date","product_type","telemetry_rows","avg_disconnects","crash_rate","avg_temp_c","claims","approved_claims","claim_rate_per_1k_orders"
2025-03-08,Home Theater,10,0.000,0.1000,31.48,146,111,253.47
2025-02-27,Headphones,167,0.342,0.0120,32.00,380,302,241.73
2024-11-23,Earbuds,19,0.353,0.0000,34.29,358,282,246.05
2025-03-28,Home Theater,11,0.091,0.0000,32.75,146,111,253.47
2024-07-02,Portable PA,5,0.000,0.0000,37.30,66,56,203.70
2025-12-05,Home Theater,10,0.222,0.0000,32.77,146,111,253.47
2025-01-10,Earbuds,23,0.571,0.0000,31.93,358,282,246.05
2025-02-28,Headphones,149,0.388,0.0068,31.09,380,302,241.73
2024-12-27,Headphones,165,0.377,0.0313,32.16,380,302,241.73
2024-06-11,Aviation Headsets,2,0.000,0.0000,32.95,60,45,333.33
2025-01-23,Earbuds,19,0.353,0.0000,32.19,358,282,246.05
2024-09-28,Earbuds,17,0.571,0.0000,30.69,358,282,246.05
2025-06-03,Earbuds,18,0.222,0.0625,32.94,358,282,246.05
2024-06-23,Headphones,138,0.430,0.0145,32.03,380,302,241.73
2025-05-29,Aviation Headsets,3,0.000,0.0000,32.27,60,45,333.33
2025-10-25,Earbuds,21,0.158,0.0000,32.80,358,282,246.05
2025-02-04,Headphones,165,0.562,0.0432,32.94,380,302,241.73
2025-06-20,Speakers,2,0.500,0.0000,32.90,230,182,257.85
2025-06-12,Headphones,169,0.437,0.0060,31.84,380,302,241.73
2025-11-17,Portable PA,6,0.333,0.0000,31.58,66,56,203.70
2025-02-18,Portable PA,7,0.143,0.0000,29.33,66,56,203.70
2024-09-17,Headphones,177,0.472,0.0230,31.34,380,302,241.73
2025-10-20,Portable PA,7,0.167,0.0000,31.87,66,56,203.70
2024-08-04,Earbuds,23,0.500,0.0455,32.05,358,282,246.05
2025-06-25,Home Theater,12,0.100,0.0000,28.92,146,111,253.47
2025-10-09,Portable PA,5,0.000,0.0000,32.06,66,56,203.70
2024-08-08,Portable PA,5,0.250,0.0000,35.72,66,56,203.70
2024-05-23,Portable PA,5,0.000,0.0000,35.40,66,56,203.70
2024-09-25,Portable PA,9,0.000,0.0000,36.27,66,56,203.70
2025-10-11,Earbuds,21,0.474,0.0000,30.47,358,282,246.05
2025-12-16,Home Theater,11,0.100,0.0000,32.00,146,111,253.47
2024-02-03,Headphones,181,0.377,0.0000,32.37,380,302,241.73
2024-08-11,Home Theater,7,0.286,0.0000,31.34,146,111,253.47
2025-07-07,Earbuds,27,0.320,0.0000,30.73,358,282,246.05
2024-07-02,Speakers,5,0.000,0.0000,31.92,230,182,257.85
2024-05-05,Home Theater,7,0.200,0.0000,34.53,146,111,253.47
2025-03-26,Speakers,4,0.250,0.0000,34.58,230,182,257.85
2025-01-22,Home Theater,10,0.100,0.0000,32.99,146,111,253.47
2024-01-08,Aviation Headsets,5,0.000,0.0000,32.54,60,45,333.33
2024-04-29,Home Theater,10,0.000,0.1250,30.20,146,111,253.47
2025-07-07,Speakers,3,0.667,0.0000,27.33,230,182,257.85
2025-08-03,Aviation Headsets,5,0.000,0.0000,32.40,60,45,333.33
2025-04-28,Aviation Headsets,4,0.250,0.0000,32.15,60,45,333.33
2025-09-04,Speakers,7,0.286,0.1429,26.20,230,182,257.85
2024-12-02,Speakers,9,0.444,0.0000,32.63,230,182,257.85
2025-12-16,Portable PA,4,0.000,0.0000,31.50,66,56,203.70
2024-11-28,Headphones,146,0.339,0.0137,32.43,380,302,241.73
2024-06-12,Speakers,6,0.500,0.0000,27.82,230,182,257.85
2024-02-01,Headphones,183,0.434,0.0276,31.60,380,302,241.73
2024-11-16,Portable PA,2,0.500,0.0000,25.80,66,56,203.70
2024-02-15,Earbuds,24,0.348,0.0000,31.73,358,282,246.05
2024-04-10,Aviation Headsets,5,0.750,0.0000,30.46,60,45,333.33
2024-10-08,Aviation Headsets,7,0.000,0.0000,30.99,60,45,333.33
2025-11-06,Aviation Headsets,3,0.000,0.0000,25.50,60,45,333.33
2025-04-05,Home Theater,8,0.143,0.0000,33.09,146,111,253.47
2024-06-13,Headphones,152,0.507,0.0199,31.54,380,302,241.73
2025-06-17,Earbuds,19,0.474,0.0000,30.94,358,282,246.05
2024-05-28,Portable PA,7,0.250,0.0000,31.06,66,56,203.70
2024-10-11,Aviation Headsets,2,0.500,0.0000,25.05,60,45,333.33
2024-12-22,Aviation Headsets,2,,0.0000,29.40,60,45,333.33
2025-12-30,Speakers,3,0.667,0.0000,32.20,230,182,257.85
2024-04-25,Speakers,6,0.167,0.0000,34.82,230,182,257.85
2024-09-01,Aviation Headsets,2,0.000,0.0000,39.90,60,45,333.33
2024-03-11,Speakers,3,0.333,0.0000,28.60,230,182,257.85
2025-08-31,Earbuds,22,0.333,0.0000,31.97,358,282,246.05
2024-05-31,Headphones,148,0.435,0.0276,32.00,380,302,241.73
2025-02-14,Speakers,7,0.714,0.1429,32.61,230,182,257.85
2024-12-13,Portable PA,6,0.200,0.0000,33.67,66,56,203.70
2025-01-25,Home Theater,17,0.200,0.0000,31.34,146,111,253.47
2025-02-12,Aviation Headsets,3,0.333,0.0000,29.83,60,45,333.33
2024-06-06,Portable PA,7,0.143,0.0000,30.07,66,56,203.70
2024-08-18,Earbuds,23,0.381,0.0000,31.63,358,282,246.05
2025-04-18,Portable PA,4,0.000,0.0000,31.83,66,56,203.70
2025-04-22,Aviation Headsets,4,0.000,0.0000,31.23,60,45,333.33
2024-09-22,Home Theater,10,0.300,0.0000,32.57,146,111,253.47
2025-11-05,Home Theater,7,0.000,0.0000,32.01,146,111,253.47
2024-04-07,Portable PA,6,0.333,0.0000,30.60,66,56,203.70
2025-02-25,Headphones,155,0.375,0.0000,32.28,380,302,241.73
2025-04-10,Earbuds,21,0.500,0.0500,31.12,358,282,246.05
2025-03-12,Portable PA,10,0.000,0.0000,31.77,66,56,203.70
2025-08-16,Speakers,3,0.333,0.0000,32.63,230,182,257.85
2025-11-19,Speakers,7,0.714,0.1667,28.26,230,182,257.85
2024-12-10,Home Theater,9,0.125,0.0000,32.30,146,111,253.47
2024-11-01,Earbuds,19,0.412,0.0000,30.07,358,282,246.05
2024-01-23,Home Theater,9,0.167,0.0000,32.86,146,111,253.47
2024-12-18,Home Theater,9,0.000,0.0000,31.06,146,111,253.47
2024-05-20,Headphones,150,0.389,0.0000,32.09,380,302,241.73
2024-12-31,Speakers,3,0.000,0.0000,33.57,230,182,257.85
2025-09-04,Home Theater,16,0.000,0.0000,29.48,146,111,253.47
2024-05-20,Portable PA,5,0.000,0.0000,34.16,66,56,203.70
2024-01-31,Portable PA,9,0.250,0.0000,34.39,66,56,203.70
2024-04-15,Home Theater,16,0.000,0.0000,33.04,146,111,253.47
2024-09-23,Headphones,162,0.421,0.0185,31.53,380,302,241.73
2024-03-05,Speakers,7,0.333,0.0000,26.81,230,182,257.85
2025-02-25,Earbuds,23,0.500,0.0000,29.83,358,282,246.05
2024-06-19,Home Theater,9,0.444,0.0000,30.64,146,111,253.47
2025-09-27,Home Theater,15,0.200,0.0000,31.84,146,111,253.47
2024-08-19,Speakers,3,0.000,0.0000,29.63,230,182,257.85
2024-03-28,Home Theater,6,0.000,0.0000,33.73,146,111,253.47
2024-07-30,Earbuds,27,0.615,0.0370,34.20,358,282,246.05
2024-03-09,Headphones,174,0.442,0.0405,31.71,380,302,241.73
2025-08-07,Speakers,4,0.250,0.0000,33.55,230,182,257.85
2024-01-22,Earbuds,24,0.429,0.0000,32.34,358,282,246.05
2024-08-02,Portable PA,6,0.000,0.0000,36.30,66,56,203.70
2024-03-03,Earbuds,16,0.500,0.0625,31.63,358,282,246.05
2025-03-09,Portable PA,5,0.500,0.0000,29.20,66,56,203.70
2025-03-23,Speakers,5,0.200,0.2000,35.24,230,182,257.85
2024-04-01,Portable PA,7,0.143,0.0000,32.16,66,56,203.70
2025-12-28,Earbuds,19,0.412,0.0000,32.73,358,282,246.05
2024-01-15,Aviation Headsets,4,0.000,0.0000,31.00,60,45,333.33
2024-01-09,Earbuds,17,0.706,0.0000,33.10,358,282,246.05
2025-06-04,Earbuds,22,0.294,0.0000,33.14,358,282,246.05
2024-09-03,Headphones,147,0.537,0.0141,32.64,380,302,241.73
2024-11-16,Home Theater,11,0.250,0.0000,35.15,146,111,253.47
2024-07-23,Speakers,4,0.333,0.0000,32.80,230,182,257.85
2025-02-01,Headphones,148,0.430,0.0068,31.26,380,302,241.73
2024-05-24,Speakers,3,1.000,0.0000,30.57,230,182,257.85
2025-02-22,Earbuds,28,0.769,0.0000,34.16,358,282,246.05
2024-02-23,Speakers,2,2.000,0.0000,32.80,230,182,257.85
2025-03-14,Aviation Headsets,5,0.000,0.0000,30.62,60,45,333.33
2025-08-14,Home Theater,12,0.182,0.0000,32.23,146,111,253.47
2024-04-02,Home Theater,4,0.000,0.0000,33.18,146,111,253.47
2025-01-28,Earbuds,21,0.526,0.0000,33.30,358,282,246.05
2024-02-20,Home Theater,14,0.143,0.0000,29.94,146,111,253.47
2024-12-31,Portable PA,9,0.111,0.0000,33.73,66,56,203.70
2024-08-07,Home Theater,8,0.250,0.0000,34.81,146,111,253.47
2024-06-05,Home Theater,11,0.100,0.0000,32.84,146,111,253.47
2025-04-04,Portable PA,10,0.000,0.0000,30.90,66,56,203.70
2024-07-21,Portable PA,11,0.100,0.0000,29.91,66,56,203.70
2024-01-13,Speakers,2,0.500,0.0000,36.65,230,182,257.85
2025-12-28,Speakers,2,0.000,0.0000,26.70,230,182,257.85
2024-11-09,Portable PA,4,0.000,0.0000,32.40,66,56,203.70
2025-09-27,Portable PA,8,0.250,0.0000,31.21,66,56,203.70
2025-03-05,Home Theater,6,0.200,0.0000,32.43,146,111,253.47
2024-06-25,Speakers,9,0.778,0.0000,29.83,230,182,257.85
2025-11-14,Headphones,158,0.449,0.0128,31.92,380,302,241.73
2024-08-24,Home Theater,7,0.000,0.0000,31.74,146,111,253.47
2025-07-23,Earbuds,25,0.500,0.0000,32.58,358,282,246.05
2025-02-04,Earbuds,21,0.421,0.0476,33.80,358,282,246.05
2025-08-29,Portable PA,5,0.000,0.0000,33.38,66,56,203.70
2025-04-14,Earbuds,14,0.308,0.0000,32.31,358,282,246.05
2024-01-26,Portable PA,4,0.500,0.0000,34.10,66,56,203.70
2024-02-29,Earbuds,21,0.250,0.0000,30.47,358,282,246.05
2025-02-11,Headphones,178,0.433,0.0114,32.28,380,302,241.73
2025-09-09,Home Theater,10,0.111,0.0000,33.25,146,111,253.47
2024-12-12,Earbuds,19,0.938,0.1053,29.77,358,282,246.05
2024-06-20,Aviation Headsets,5,0.200,0.0000,33.04,60,45,333.33
2024-05-27,Home Theater,15,0.133,0.0000,31.63,146,111,253.47
2024-09-01,Home Theater,8,0.143,0.0000,33.58,146,111,253.47
2024-03-09,Speakers,5,0.400,0.0000,26.34,230,182,257.85
2025-11-16,Aviation Headsets,2,0.000,0.0000,29.35,60,45,333.33
2025-12-13,Speakers,6,0.333,0.0000,33.13,230,182,257.85
2024-04-16,Portable PA,4,0.000,0.0000,25.98,66,56,203.70
2024-11-05,Speakers,6,0.400,0.0000,33.95,230,182,257.85
2025-12-23,Portable PA,7,0.000,0.1429,29.31,66,56,203.70
2024-11-14,Portable PA,9,0.000,0.0000,29.27,66,56,203.70
2025-03-07,Earbuds,24,0.800,0.0417,32.39,358,282,246.05
2024-02-17,Earbuds,28,0.464,0.0000,32.38,358,282,246.05
2025-12-06,Earbuds,15,0.333,0.0000,32.41,358,282,246.05
2025-10-05,Speakers,4,0.250,0.0000,26.83,230,182,257.85
2025-12-06,Home Theater,11,0.273,0.0000,31.79,146,111,253.47
2024-07-03,Earbuds,26,0.524,0.0000,35.29,358,282,246.05
2025-02-27,Aviation Headsets,2,0.500,0.0000,36.90,60,45,333.33
2025-07-01,Speakers,5,0.200,0.0000,30.20,230,182,257.85
2024-07-28,Earbuds,19,0.429,0.0000,32.74,358,282,246.05
2025-10-22,Speakers,5,1.400,0.0000,31.30,230,182,257.85
2024-08-27,Speakers,4,1.000,0.0000,35.63,230,182,257.85
2024-10-13,Home Theater,7,0.143,0.0000,30.24,146,111,253.47
2024-04-12,Aviation Headsets,3,0.000,0.0000,20.80,60,45,333.33
2025-05-30,Home Theater,5,0.600,0.0000,29.14,146,111,253.47
2024-03-07,Home Theater,14,0.182,0.0000,31.06,146,111,253.47
2025-07-27,Speakers,7,0.714,0.0000,32.16,230,182,257.85
2024-01-06,Headphones,184,0.525,0.0110,31.47,380,302,241.73
2025-08-30,Home Theater,7,0.286,0.0000,30.54,146,111,253.47
2025-07-22,Home Theater,10,0.111,0.0000,34.44,146,111,253.47
2025-03-08,Speakers,6,0.400,0.0000,32.57,230,182,257.85
2025-10-25,Aviation Headsets,3,0.000,0.0000,28.03,60,45,333.33
2024-10-24,Earbuds,26,0.409,0.0385,31.67,358,282,246.05
2024-02-18,Portable PA,5,0.000,0.0000,32.42,66,56,203.70
2025-10-25,Home Theater,12,0.273,0.0000,31.97,146,111,253.47
2024-06-01,Earbuds,15,0.286,0.0000,30.99,358,282,246.05
2025-11-27,Portable PA,5,0.000,0.0000,29.56,66,56,203.70
2025-07-31,Speakers,5,0.200,0.0000,30.08,230,182,257.85
2024-12-23,Aviation Headsets,2,0.000,0.0000,27.50,60,45,333.33
2024-01-16,Earbuds,23,0.286,0.0435,31.25,358,282,246.05
2025-09-07,Home Theater,8,0.125,0.0000,34.28,146,111,253.47
2025-03-09,Headphones,152,0.496,0.0201,31.85,380,302,241.73
2024-10-01,Speakers,2,0.000,0.0000,34.55,230,182,257.85
2025-10-25,Portable PA,2,0.000,0.0000,41.60,66,56,203.70
2025-07-25,Aviation Headsets,2,0.000,0.0000,35.80,60,45,333.33
2024-05-20,Home Theater,6,0.000,0.0000,28.58,146,111,253.47
2025-04-11,Aviation Headsets,1,0.000,0.0000,26.20,60,45,333.33
2025-10-02,Speakers,8,0.286,0.1250,34.64,230,182,257.85
2025-05-14,Portable PA,8,0.143,0.0000,30.83,66,56,203.70
2024-12-25,Speakers,6,0.333,0.0000,33.08,230,182,257.85
2025-09-02,Earbuds,11,0.625,0.0000,29.56,358,282,246.05
2025-07-26,Speakers,5,0.400,0.0000,36.66,230,182,257.85
2024-11-30,Portable PA,8,0.000,0.1429,26.11,66,56,203.70
2024-06-03,Earbuds,26,0.417,0.0385,33.11,358,282,246.05
2025-06-10,Home Theater,5,0.000,0.0000,32.22,146,111,253.47
2024-09-22,Headphones,148,0.379,0.0068,31.99,380,302,241.73
2025-01-27,Earbuds,19,0.556,0.0000,33.07,358,282,246.05
2025-11-18,Home Theater,10,0.250,0.0000,31.85,146,111,253.47
2025-09-15,Home Theater,7,0.000,0.0000,27.59,146,111,253.47
2024-05-30,Home Theater,18,0.125,0.0000,31.96,146,111,253.47
2025-03-22,Aviation Headsets,4,0.000,0.0000,35.15,60,45,333.33
2024-04-09,Headphones,141,0.362,0.0292,32.57,380,302,241.73
2024-07-12,Speakers,3,0.667,0.0000,32.53,230,182,257.85
2024-03-27,Portable PA,7,0.143,0.0000,37.47,66,56,203.70
2025-03-05,Earbuds,24,0.650,0.0000,32.61,358,282,246.05
2024-06-04,Aviation Headsets,2,0.000,0.0000,32.15,60,45,333.33
2024-06-03,Aviation Headsets,3,0.000,0.0000,39.27,60,45,333.33
2024-12-13,Speakers,2,0.500,0.0000,28.20,230,182,257.85
2025-09-26,Home Theater,10,0.429,0.0000,28.84,146,111,253.47
2024-05-09,Speakers,2,,0.0000,32.10,230,182,257.85
2025-07-21,Aviation Headsets,3,0.000,0.0000,32.67,60,45,333.33
2025-02-12,Headphones,125,0.471,0.0160,32.43,380,302,241.73
2024-08-17,Home Theater,12,0.200,0.0000,32.03,146,111,253.47
2024-10-17,Aviation Headsets,5,0.200,0.0000,29.86,60,45,333.33
2024-01-30,Speakers,8,0.625,0.0000,34.98,230,182,257.85
2025-05-28,Earbuds,20,0.500,0.0000,32.99,358,282,246.05
2024-05-13,Home Theater,17,0.000,0.0000,33.24,146,111,253.47
2025-09-12,Home Theater,8,0.000,0.0000,34.96,146,111,253.47
2024-05-08,Home Theater,7,0.000,0.0000,31.13,146,111,253.47
2024-08-18,Headphones,159,0.507,0.0255,31.20,380,302,241.73
2024-11-08,Speakers,5,0.600,0.0000,36.52,230,182,257.85
2024-12-03,Headphones,166,0.395,0.0061,32.06,380,302,241.73
2025-05-14,Headphones,161,0.392,0.0000,31.77,380,302,241.73
2024-05-06,Home Theater,6,0.167,0.0000,31.15,146,111,253.47
2025-03-02,Speakers,3,0.667,0.0000,30.77,230,182,257.85
2024-09-01,Earbuds,20,0.263,0.0000,35.02,358,282,246.05
2025-02-22,Headphones,167,0.342,0.0241,32.19,380,302,241.73
2025-05-27,Headphones,164,0.335,0.0309,31.74,380,302,241.73
2024-01-23,Earbuds,16,0.545,0.0000,35.48,358,282,246.05
2024-11-26,Aviation Headsets,2,0.500,0.0000,29.30,60,45,333.33
2024-11-27,Aviation Headsets,4,0.667,0.0000,25.00,60,45,333.33
2025-12-08,Home Theater,6,0.167,0.0000,34.37,146,111,253.47
2024-12-14,Speakers,3,0.333,0.3333,32.40,230,182,257.85
2024-12-19,Headphones,157,0.390,0.0130,32.89,380,302,241.73
2025-08-09,Portable PA,4,0.000,0.0000,35.95,66,56,203.70
2025-07-25,Headphones,151,0.360,0.0203,31.24,380,302,241.73
2024-08-27,Headphones,155,0.543,0.0195,31.09,380,302,241.73
2024-07-06,Earbuds,20,0.211,0.0000,31.93,358,282,246.05
2024-07-18,Home Theater,11,0.000,0.1111,32.23,146,111,253.47
2025-02-25,Portable PA,11,0.182,0.0000,30.89,66,56,203.70
2025-02-08,Home Theater,10,0.222,0.0000,34.79,146,111,253.47
2024-01-29,Home Theater,12,0.000,0.0000,31.66,146,111,253.47
2024-05-26,Earbuds,28,0.360,0.0000,31.45,358,282,246.05
2024-10-28,Home Theater,20,0.316,0.0000,29.24,146,111,253.47
2024-02-28,Portable PA,4,0.500,0.0000,34.35,66,56,203.70
2024-04-15,Aviation Headsets,4,0.500,0.0000,31.53,60,45,333.33
2024-11-20,Aviation Headsets,3,1.000,0.0000,33.17,60,45,333.33
2025-11-09,Speakers,4,0.000,0.0000,33.45,230,182,257.85
2024-12-20,Aviation Headsets,2,0.000,0.0000,33.05,60,45,333.33
2024-01-29,Speakers,5,0.000,0.0000,30.84,230,182,257.85
2024-06-24,Home Theater,7,0.143,0.0000,27.10,146,111,253.47
2025-02-28,Earbuds,21,0.579,0.0000,32.70,358,282,246.05
2024-05-13,Portable PA,6,0.000,0.0000,26.52,66,56,203.70
2025-10-09,Headphones,163,0.469,0.0255,32.41,380,302,241.73
2025-02-07,Speakers,3,0.000,0.0000,28.17,230,182,257.85
2025-10-29,Headphones,161,0.540,0.0252,30.41,380,302,241.73
2024-08-22,Home Theater,11,0.111,0.0000,31.21,146,111,253.47
2024-03-09,Earbuds,25,0.783,0.0400,31.74,358,282,246.05
2025-06-12,Earbuds,30,0.333,0.0000,28.92,358,282,246.05
2024-04-01,Headphones,149,0.453,0.0068,32.07,380,302,241.73
2025-03-01,Earbuds,22,0.450,0.0000,31.01,358,282,246.05
2024-03-24,Earbuds,16,0.800,0.1875,33.87,358,282,246.05
2024-05-04,Earbuds,20,0.211,0.0000,32.20,358,282,246.05
2025-05-14,Home Theater,7,0.000,0.0000,28.04,146,111,253.47
2024-08-02,Headphones,151,0.463,0.0134,32.27,380,302,241.73
2024-03-31,Aviation Headsets,3,0.333,0.0000,27.00,60,45,333.33
2024-04-05,Speakers,4,0.000,0.0000,37.50,230,182,257.85
2025-03-30,Speakers,6,0.167,0.0000,35.07,230,182,257.85
2025-12-21,Aviation Headsets,1,0.000,0.0000,40.60,60,45,333.33
2024-05-22,Aviation Headsets,2,0.500,0.0000,27.15,60,45,333.33
2024-07-21,Home Theater,13,0.167,0.0000,30.45,146,111,253.47
2025-03-04,Speakers,2,0.000,0.5000,43.55,230,182,257.85
2025-06-21,Speakers,4,0.000,0.0000,33.88,230,182,257.85
2024-08-20,Earbuds,12,0.727,0.0000,30.53,358,282,246.05
2025-11-11,Portable PA,7,0.000,0.0000,29.63,66,56,203.70
2024-03-08,Aviation Headsets,1,0.000,0.0000,25.50,60,45,333.33
2025-06-05,Portable PA,6,0.167,0.0000,29.50,66,56,203.70
2025-04-15,Aviation Headsets,3,0.000,0.0000,35.43,60,45,333.33
2024-01-28,Aviation Headsets,6,0.333,0.1667,37.25,60,45,333.33
2025-08-25,Portable PA,5,0.000,0.0000,33.20,66,56,203.70
2024-05-10,Aviation Headsets,2,0.000,0.0000,33.25,60,45,333.33
2025-01-02,Speakers,4,0.250,0.0000,35.25,230,182,257.85
2025-10-29,Earbuds,22,0.400,0.0000,32.74,358,282,246.05
2024-11-02,Portable PA,11,0.273,0.0000,33.97,66,56,203.70
2025-10-09,Home Theater,16,0.250,0.0000,33.58,146,111,253.47
2024-08-21,Home Theater,12,0.000,0.0000,32.03,146,111,253.47
2025-09-30,Headphones,150,0.467,0.0133,32.53,380,302,241.73
2024-08-30,Speakers,4,0.333,0.2500,27.53,230,182,257.85
2024-02-24,Portable PA,5,0.000,0.0000,34.82,66,56,203.70
2025-06-01,Aviation Headsets,2,0.000,0.0000,20.85,60,45,333.33
2024-01-12,Aviation Headsets,2,0.500,0.0000,31.50,60,45,333.33
2024-10-04,Earbuds,20,0.500,0.0000,33.82,358,282,246.05
2025-03-11,Aviation Headsets,1,0.000,0.0000,32.00,60,45,333.33
2024-08-29,Home Theater,4,0.000,0.0000,29.38,146,111,253.47
2024-01-24,Earbuds,16,0.455,0.0000,32.36,358,282,246.05
2025-12-12,Headphones,157,0.466,0.0065,31.59,380,302,241.73
2024-01-11,Headphones,172,0.490,0.0353,32.29,380,302,241.73
2024-04-07,Earbuds,23,0.579,0.0870,32.10,358,282,246.05
2025-06-22,Aviation Headsets,2,0.000,0.0000,27.75,60,45,333.33
2024-01-26,Speakers,8,0.286,0.0000,34.15,230,182,257.85
2024-08-11,Speakers,1,0.000,0.0000,30.80,230,182,257.85
2025-11-11,Home Theater,9,0.000,0.0000,29.43,146,111,253.47
2024-12-06,Earbuds,24,0.435,0.0417,33.36,358,282,246.05
2025-05-18,Aviation Headsets,1,0.000,0.0000,38.10,60,45,333.33
2025-07-14,Aviation Headsets,1,1.000,0.0000,26.90,60,45,333.33
2024-12-22,Headphones,183,0.367,0.0111,32.42,380,302,241.73
2025-10-27,Headphones,161,0.443,0.0190,32.67,380,302,241.73
2024-01-25,Home Theater,9,0.000,0.0000,34.00,146,111,253.47
2024-07-25,Headphones,182,0.434,0.0110,32.02,380,302,241.73
2024-12-24,Home Theater,7,0.286,0.0000,30.60,146,111,253.47
2025-08-19,Home Theater,7,0.143,0.0000,29.63,146,111,253.47
2024-02-27,Headphones,164,0.465,0.0190,33.15,380,302,241.73
2025-05-09,Speakers,5,0.400,0.0000,30.54,230,182,257.85
2024-05-15,Portable PA,6,0.400,0.0000,30.97,66,56,203.70
2025-03-31,Home Theater,9,0.111,0.0000,34.76,146,111,253.47
2025-12-29,Earbuds,26,0.385,0.0385,32.92,358,282,246.05
2025-07-18,Home Theater,13,0.077,0.0000,34.70,146,111,253.47
2024-05-29,Aviation Headsets,3,0.000,0.3333,32.20,60,45,333.33
2024-05-26,Speakers,5,0.000,0.0000,26.92,230,182,257.85
2025-11-10,Speakers,3,0.000,0.0000,35.60,230,182,257.85
2025-03-31,Portable PA,8,0.143,0.0000,33.29,66,56,203.70
2025-08-10,Aviation Headsets,1,2.000,0.0000,25.40,60,45,333.33
2025-05-19,Portable PA,7,0.000,0.0000,35.20,66,56,203.70
2025-04-22,Speakers,5,0.750,0.0000,36.16,230,182,257.85
2024-05-01,Portable PA,6,0.667,0.0000,32.48,66,56,203.70
2024-01-16,Portable PA,8,0.143,0.0000,32.80,66,56,203.70
2024-10-27,Portable PA,12,0.100,0.0000,28.55,66,56,203.70
2024-03-01,Aviation Headsets,3,0.000,0.0000,31.23,60,45,333.33
2025-10-17,Headphones,179,0.471,0.0056,31.71,380,302,241.73
2024-09-18,Portable PA,5,0.000,0.0000,31.96,66,56,203.70
2025-02-26,Home Theater,7,0.167,0.0000,31.43,146,111,253.47
2024-12-30,Headphones,170,0.383,0.0182,30.56,380,302,241.73
2024-07-09,Portable PA,11,0.444,0.1000,33.79,66,56,203.70
2025-07-24,Aviation Headsets,4,0.500,0.0000,32.45,60,45,333.33
2025-05-13,Aviation Headsets,2,0.000,0.0000,33.35,60,45,333.33
2024-05-25,Home Theater,10,0.222,0.0000,36.34,146,111,253.47
2025-05-15,Portable PA,4,0.000,0.0000,37.73,66,56,203.70
2025-12-15,Aviation Headsets,2,0.000,0.0000,26.45,60,45,333.33
2024-06-26,Speakers,5,0.200,0.0000,33.38,230,182,257.85
2025-05-14,Speakers,3,0.000,0.0000,33.47,230,182,257.85
2024-05-30,Earbuds,28,0.640,0.0357,31.64,358,282,246.05
2025-10-24,Portable PA,7,0.000,0.0000,32.37,66,56,203.70
2024-08-06,Aviation Headsets,4,0.667,0.0000,30.88,60,45,333.33
2024-01-27,Headphones,165,0.432,0.0062,32.07,380,302,241.73
2025-06-04,Headphones,177,0.391,0.0000,31.87,380,302,241.73
2024-06-07,Speakers,7,0.167,0.0000,26.64,230,182,257.85
2024-08-06,Earbuds,18,0.600,0.0000,31.21,358,282,246.05
2024-07-08,Earbuds,18,0.625,0.0000,31.48,358,282,246.05
2025-06-08,Aviation Headsets,2,0.500,0.0000,34.20,60,45,333.33
2024-12-08,Speakers,4,0.500,0.0000,29.20,230,182,257.85
2025-09-06,Earbuds,28,0.217,0.0000,33.28,358,282,246.05
2024-03-30,Portable PA,4,0.250,0.0000,30.15,66,56,203.70
2024-01-18,Earbuds,16,0.313,0.0000,32.74,358,282,246.05
2024-10-05,Earbuds,17,0.500,0.0000,28.88,358,282,246.05
2025-11-07,Aviation Headsets,4,0.000,0.0000,29.73,60,45,333.33
2024-03-02,Speakers,6,0.167,0.0000,36.03,230,182,257.85
2025-09-08,Home Theater,18,0.167,0.0000,32.81,146,111,253.47
2024-11-01,Aviation Headsets,2,0.000,0.0000,26.30,60,45,333.33
2025-02-09,Aviation Headsets,3,0.333,0.0000,28.70,60,45,333.33
2024-12-23,Earbuds,23,0.550,0.0000,34.26,358,282,246.05
2024-07-17,Aviation Headsets,5,0.200,0.2000,29.50,60,45,333.33
2025-05-06,Home Theater,6,0.000,0.0000,36.62,146,111,253.47
2024-06-07,Aviation Headsets,2,0.000,0.0000,25.30,60,45,333.33
2024-06-18,Headphones,162,0.469,0.0190,32.18,380,302,241.73
